Time,Ch1_X,Ch1_Y,Ch1_Z,Ch2_X,Ch2_Y,Ch2_Z
0,-25.0,135.0,54.0,-2.0,-11.0,21.0
40,14.0,-130.0,-62.0,3.0,6.0,6.0
80,-3.0,96.0,48.0,1.0,12.0,28.0
120,-5.0,-37.0,-45.0,9.0,-3.0,13.0
160,-2.0,-38.0,9.0,8.0,-5.0,14.0
200,-32.0,48.0,36.0,2.0,-11.0,3.0
240,-2.0,-37.0,-24.0,3.0,-8.0,-4.0
280,-1.0,-45.0,14.0,3.0,0.0,9.0
320,-10.0,85.0,32.0,5.0,1.0,-14.0
360,5.0,-128.0,-56.0,6.0,10.0,-5.0
400,-20.0,155.0,44.0,7.0,7.0,-5.0
440,2.0,-77.0,-78.0,13.0,-2.0,0.0
480,5.0,23.0,5.0,8.0,-2.0,4.0
520,-10.0,49.0,-8.0,5.0,-8.0,-2.0
560,17.0,-37.0,-63.0,7.0,4.0,-12.0
600,10.0,33.0,-4.0,3.0,11.0,-6.0
640,2.0,28.0,-32.0,-1.0,3.0,-10.0
680,35.0,-58.0,-34.0,0.0,-2.0,-11.0
720,10.0,91.0,-2.0,-7.0,-13.0,3.0
760,42.0,-30.0,-71.0,2.0,-8.0,-14.0
800,26.0,0.0,3.0,1.0,6.0,7.0
840,12.0,91.0,-9.0,4.0,12.0,3.0
880,46.0,-67.0,-65.0,8.0,17.0,0.0
920,27.0,65.0,21.0,0.0,9.0,11.0
960,42.0,13.0,-20.0,2.0,0.0,-16.0
1000,42.0,-63.0,-33.0,-4.0,5.0,11.0
1040,29.0,133.0,26.0,-6.0,6.0,-5.0
1080,58.0,-127.0,-70.0,0.0,11.0,7.0
1120,42.0,104.0,41.0,-4.0,17.0,12.0
1160,36.0,-14.0,-71.0,1.0,15.0,3.0
1200,51.0,-4.0,-21.0,0.0,18.0,20.0
1240,28.0,30.0,15.0,-1.0,13.0,7.0
1280,46.0,20.0,-25.0,-4.0,6.0,18.0
1320,58.0,-69.0,-22.0,-6.0,10.0,17.0
1360,34.0,124.0,32.0,-6.0,10.0,8.0
1400,68.0,-147.0,-51.0,-3.0,19.0,11.0
1440,22.0,135.0,66.0,-8.0,18.0,16.0
1480,40.0,-69.0,-46.0,-7.0,9.0,12.0
1520,32.0,24.0,25.0,-8.0,11.0,17.0
1560,18.0,21.0,31.0,-5.0,4.0,13.0
1600,18.0,2.0,-3.0,-2.0,11.0,6.0
1640,4.0,-27.0,25.0,-4.0,16.0,8.0
1680,-20.0,97.0,34.0,-7.0,13.0,1.0
1720,2.0,-124.0,-22.0,-12.0,9.0,0.0
1760,-36.0,129.0,73.0,-17.0,0.0,-5.0
1800,-16.0,-91.0,-29.0,-15.0,-4.0,-11.0
1840,-37.0,37.0,45.0,-13.0,2.0,-3.0
1880,-52.0,22.0,19.0,-12.0,1.0,-10.0
1920,-44.0,-38.0,10.0,-10.0,2.0,-16.0
1960,-55.0,30.0,38.0,-10.0,-5.0,2.0
2000,-53.0,9.0,14.0,-6.0,-13.0,-13.0
2040,-36.0,-58.0,19.0,-7.0,-12.0,-8.0
2080,-53.0,56.0,64.0,-7.0,-14.0,-8.0
2120,-29.0,-76.0,0.0,-1.0,-10.0,-9.0
2160,-43.0,-21.0,64.0,0.0,-6.0,-9.0
2200,-53.0,29.0,41.0,3.0,-11.0,-16.0
2240,-42.0,-100.0,15.0,5.0,-10.0,-12.0
2280,-60.0,58.0,89.0,9.0,-19.0,-8.0
2320,-47.0,-63.0,22.0,12.0,-25.0,-12.0
2360,-43.0,-36.0,54.0,12.0,-21.0,-10.0
2400,-61.0,39.0,57.0,9.0,-20.0,-14.0
2440,-32.0,-89.0,14.0,9.0,-13.0,-17.0
2480,-52.0,18.0,69.0,3.0,-15.0,-15.0
2520,-48.0,-15.0,13.0,1.0,-20.0,-18.0
2560,-45.0,-66.0,4.0,0.0,-21.0,-21.0
2600,-56.0,56.0,58.0,-4.0,-25.0,-9.0
2640,-49.0,-69.0,-11.0,2.0,-24.0,-28.0
2680,-52.0,-14.0,35.0,0.0,-22.0,-10.0
2720,-62.0,58.0,35.0,2.0,-24.0,-15.0
2760,-34.0,-110.0,-12.0,4.0,-21.0,-13.0
2800,-58.0,87.0,72.0,1.0,-23.0,-11.0
2840,-50.0,-51.0,-16.0,5.0,-22.0,-14.0
2880,-58.0,-23.0,15.0,6.0,-14.0,-1.0
2920,-71.0,67.0,24.0,6.0,-16.0,-5.0
2960,-31.0,-72.0,-19.0,9.0,-11.0,-16.0
3000,-35.0,35.0,22.0,9.0,-17.0,12.0
3040,-25.0,11.0,-7.0,14.0,-24.0,-1.0
3080,-4.0,-55.0,-29.0,15.0,-17.0,6.0
3120,-2.0,74.0,20.0,9.0,-19.0,19.0
3160,19.0,-55.0,-59.0,11.0,-11.0,16.0
3200,32.0,3.0,13.0,6.0,0.0,20.0
3240,18.0,33.0,-27.0,7.0,-3.0,15.0
3280,47.0,-33.0,-40.0,6.0,2.0,10.0
3320,35.0,22.0,18.0,3.0,0.0,27.0
3360,50.0,43.0,11.0,4.0,-8.0,16.0
3400,55.0,-93.0,-18.0,6.0,-4.0,22.0
3440,26.0,176.0,86.0,2.0,-2.0,30.0
3480,53.0,-164.0,-61.0,8.0,7.0,23.0
3520,17.0,130.0,57.0,1.0,14.0,40.0
3560,39.0,-59.0,-26.0,1.0,5.0,13.0
3600,36.0,42.0,-17.0,-4.0,10.0,29.0
3640,26.0,-32.0,-19.0,-7.0,8.0,12.0
3680,-5.0,24.0,1.0,-5.0,11.0,-9.0
3720,-7.0,-129.0,-50.0,-7.0,19.0,1.0
3760,-39.0,183.0,-2.0,-7.0,13.0,-3.0
3800,40.0,-154.0,-89.0,-3.0,7.0,-2.0
3840,18.0,90.0,63.0,-4.0,-3.0,-3.0
3880,23.0,-32.0,-62.0,4.0,-6.0,-16.0
3920,15.0,-29.0,-46.0,9.0,13.0,-17.0
3960,-3.0,92.0,6.0,4.0,21.0,-5.0
4000,31.0,-93.0,-31.0,3.0,23.0,-29.0
4040,23.0,84.0,30.0,-3.0,14.0,-4.0
4080,35.0,-8.0,-51.0,2.0,-1.0,-18.0
4120,37.0,-28.0,-14.0,5.0,4.0,-19.0
4160,1.0,27.0,63.0,0.0,10.0,-18.0
4200,7.0,38.0,-26.0,1.0,17.0,-15.0
4240,15.0,-81.0,-39.0,0.0,21.0,-2.0
4280,-19.0,118.0,38.0,-2.0,10.0,-26.0
4320,10.0,-147.0,-49.0,-1.0,1.0,-17.0
4360,-42.0,80.0,6.0,-5.0,-3.0,-21.0
4400,-39.0,-50.0,-27.0,-2.0,-2.0,-44.0
4440,-41.0,-86.0,-2.0,-4.0,7.0,-33.0
4480,-71.0,58.0,28.0,-5.0,5.0,-39.0
4520,-49.0,-70.0,-61.0,-1.0,3.0,-43.0
4560,-58.0,-22.0,12.0,0.0,2.0,-29.0
4600,-76.0,27.0,14.0,5.0,-16.0,-29.0
4640,-65.0,-84.0,-21.0,9.0,-18.0,-37.0
4680,-81.0,59.0,29.0,5.0,-11.0,-17.0
4720,-52.0,-50.0,-10.0,6.0,1.0,-40.0
4760,-59.0,-55.0,38.0,2.0,12.0,-12.0
4800,-84.0,74.0,46.0,-4.0,-2.0,-23.0
4840,-53.0,-91.0,-31.0,-4.0,-13.0,-4.0
4880,-55.0,35.0,80.0,-11.0,-22.0,-1.0
4920,-56.0,-15.0,18.0,-6.0,-24.0,3.0
4960,-42.0,-25.0,-2.0,-2.0,-10.0,8.0
5000,-57.0,55.0,41.0,-4.0,-7.0,21.0
5040,-28.0,-32.0,6.0,-2.0,-10.0,20.0
5080,-39.0,-32.0,30.0,-6.0,-12.0,22.0
5120,-51.0,94.0,38.0,-10.0,-23.0,13.0
5160,-20.0,-121.0,-46.0,1.0,-20.0,17.0
5200,-39.0,82.0,73.0,-2.0,-16.0,26.0
5240,-24.0,-32.0,-14.0,3.0,-14.0,3.0
5280,-16.0,-36.0,6.0,3.0,-6.0,25.0
5320,-35.0,96.0,15.0,13.0,-9.0,14.0
5360,3.0,-60.0,-25.0,16.0,-7.0,11.0
5400,-14.0,29.0,38.0,11.0,-9.0,31.0
5440,-4.0,71.0,9.0,11.0,-15.0,12.0
5480,30.0,-95.0,-28.0,12.0,-10.0,27.0
5520,13.0,150.0,56.0,5.0,-8.0,20.0
5560,41.0,-77.0,-61.0,7.0,-3.0,11.0
5600,44.0,64.0,38.0,0.0,5.0,25.0
5640,49.0,55.0,-21.0,-3.0,-4.0,28.0
5680,80.0,-16.0,-35.0,-6.0,-2.0,25.0
5720,71.0,100.0,16.0,-5.0,-4.0,28.0
5760,97.0,17.0,-49.0,-2.0,-3.0,30.0
5800,109.0,4.0,-28.0,3.0,8.0,32.0
5840,85.0,104.0,-10.0,-2.0,3.0,18.0
5880,123.0,-37.0,-61.0,0.0,4.0,20.0
5920,107.0,49.0,-12.0,0.0,3.0,27.0
5960,115.0,41.0,-33.0,3.0,1.0,1.0
6000,128.0,-39.0,-47.0,6.0,10.0,14.0
6040,97.0,83.0,-3.0,11.0,11.0,10.0
6080,105.0,-19.0,-60.0,20.0,14.0,-2.0
6120,91.0,-29.0,-10.0,18.0,16.0,10.0
6160,62.0,110.0,-12.0,18.0,12.0,-7.0
6200,83.0,-101.0,-72.0,17.0,13.0,0.0
6240,54.0,81.0,29.0,12.0,13.0,5.0
6280,51.0,-48.0,-33.0,10.0,12.0,-16.0
6320,44.0,-14.0,-8.0,6.0,21.0,-5.0
6360,12.0,58.0,-8.0,4.0,24.0,-8.0
6400,29.0,-53.0,-35.0,0.0,25.0,-12.0
6440,12.0,10.0,22.0,-6.0,23.0,-1.0
6480,-7.0,32.0,-15.0,-6.0,9.0,-12.0
6520,11.0,-64.0,-30.0,-8.0,12.0,-5.0
6560,-20.0,60.0,20.0,-10.0,12.0,-17.0
6600,-5.0,-45.0,-30.0,-9.0,14.0,-13.0
6640,-14.0,-29.0,-14.0,-9.0,16.0,-14.0
6680,-31.0,52.0,11.0,-12.0,9.0,-23.0
6720,-16.0,-86.0,-46.0,-9.0,9.0,-23.0
6760,-35.0,25.0,33.0,-7.0,6.0,-20.0
6800,-49.0,-16.0,-12.0,-3.0,3.0,-25.0
6840,-42.0,-77.0,-3.0,-1.0,6.0,-22.0
6880,-73.0,52.0,40.0,4.0,2.0,-25.0
6920,-55.0,-73.0,-24.0,4.0,1.0,-23.0
6960,-67.0,-38.0,40.0,4.0,0.0,-19.0
7000,-86.0,27.0,29.0,0.0,-3.0,-15.0
7040,-68.0,-129.0,-11.0,0.0,1.0,-23.0
7080,-99.0,51.0,66.0,-3.0,-1.0,-4.0
7120,-89.0,-84.0,3.0,-4.0,-3.0,-23.0
7160,-91.0,-45.0,48.0,-5.0,-3.0,-1.0
7200,-100.0,23.0,36.0,-7.0,-10.0,-11.0
7240,-71.0,-78.0,11.0,-4.0,-10.0,-1.0
7280,-83.0,-13.0,50.0,-8.0,-15.0,5.0
7320,-73.0,6.0,26.0,-7.0,-15.0,-4.0
7360,-52.0,-97.0,-4.0,-5.0,-11.0,6.0
7400,-52.0,78.0,50.0,-7.0,-14.0,-3.0
7440,-27.0,-89.0,-27.0,-5.0,-14.0,-1.0
7480,-18.0,-8.0,41.0,-3.0,-14.0,-3.0
7520,-20.0,47.0,10.0,-1.0,-18.0,0.0
7560,16.0,-96.0,-31.0,3.0,-13.0,-3.0
7600,9.0,84.0,58.0,3.0,-15.0,2.0
7640,30.0,-38.0,-28.0,5.0,-15.0,4.0
7680,38.0,-21.0,0.0,7.0,-11.0,3.0
7720,23.0,89.0,19.0,4.0,-11.0,4.0
7760,52.0,-80.0,-35.0,6.0,-3.0,-6.0
7800,34.0,78.0,43.0,3.0,-3.0,12.0
7840,36.0,-8.0,-19.0,-1.0,-4.0,-2.0
7880,45.0,-9.0,2.0,-2.0,0.0,1.0
7920,33.0,55.0,14.0,-4.0,-2.0,12.0
7960,46.0,9.0,-19.0,-3.0,0.0,0.0
8000,46.0,-22.0,4.0,-4.0,4.0,14.0
8040,22.0,102.0,1.0,-4.0,1.0,8.0
8080,36.0,-109.0,-52.0,-3.0,7.0,3.0
8120,2.0,113.0,29.0,-6.0,9.0,3.0
