Time,Ch1_X,Ch1_Y,Ch1_Z,Ch2_X,Ch2_Y,Ch2_Z
0,-76.0,48.0,35.0,8.0,-8.0,-20.0
40,-51.0,-50.0,-10.0,8.0,-14.0,-13.0
80,-51.0,-24.0,36.0,8.0,-22.0,-8.0
120,-67.0,59.0,30.0,11.0,-25.0,-15.0
160,-39.0,-117.0,-18.0,13.0,-16.0,-9.0
200,-60.0,99.0,64.0,9.0,-13.0,-4.0
240,-41.0,-79.0,-29.0,12.0,-14.0,-12.0
280,-35.0,-6.0,46.0,9.0,-15.0,-3.0
320,-42.0,43.0,32.0,9.0,-25.0,-6.0
360,-21.0,-67.0,4.0,9.0,-23.0,-8.0
400,-33.0,29.0,62.0,6.0,-22.0,0.0
440,-34.0,2.0,14.0,8.0,-23.0,-1.0
480,-13.0,-53.0,5.0,10.0,-16.0,-2.0
520,-25.0,95.0,60.0,4.0,-20.0,7.0
560,4.0,-40.0,-30.0,8.0,-20.0,-2.0
600,-3.0,-34.0,11.0,3.0,-19.0,7.0
640,-27.0,6.0,-2.0,6.0,-22.0,8.0
680,-37.0,-21.0,-40.0,5.0,-16.0,-12.0
720,24.0,83.0,141.0,-4.0,-13.0,6.0
760,-4.0,32.0,-137.0,11.0,-12.0,7.0
800,61.0,-118.0,-12.0,11.0,-12.0,9.0
840,2.0,157.0,142.0,12.0,-24.0,37.0
880,57.0,-131.0,-87.0,15.0,-24.0,0.0
920,13.0,150.0,12.0,-3.0,-11.0,27.0
960,69.0,13.0,21.0,9.0,-1.0,17.0
1000,75.0,-189.0,-51.0,21.0,7.0,30.0
1040,30.0,185.0,61.0,6.0,-2.0,17.0
1080,48.0,-134.0,-47.0,9.0,-4.0,-30.0
1120,62.0,100.0,57.0,-9.0,0.0,73.0
1160,53.0,-54.0,-61.0,6.0,-4.0,-17.0
1200,66.0,-21.0,66.0,3.0,5.0,-5.0
1240,50.0,36.0,8.0,6.0,9.0,23.0
1280,30.0,52.0,-26.0,6.0,15.0,9.0
1320,47.0,-13.0,18.0,-3.0,23.0,-12.0
1360,44.0,29.0,-33.0,-4.0,9.0,6.0
1400,88.0,4.0,-11.0,7.0,6.0,9.0
1440,41.0,23.0,-17.0,-6.0,13.0,-3.0
1480,20.0,-3.0,4.0,-17.0,19.0,-13.0
1520,-8.0,22.0,-42.0,-4.0,26.0,-25.0
1560,3.0,1.0,-48.0,1.0,18.0,12.0
1600,50.0,72.0,-29.0,-4.0,6.0,7.0
1640,72.0,-58.0,-2.0,-4.0,11.0,-11.0
1680,10.0,86.0,33.0,-3.0,12.0,-3.0
1720,17.0,-70.0,-58.0,7.0,23.0,6.0
1760,10.0,36.0,23.0,3.0,30.0,17.0
1800,45.0,-2.0,60.0,-4.0,16.0,-14.0
1840,76.0,-43.0,-32.0,-2.0,7.0,28.0
1880,45.0,40.0,6.0,1.0,7.0,-15.0
1920,28.0,-74.0,25.0,8.0,18.0,-11.0
1960,4.0,-50.0,25.0,4.0,31.0,22.0
2000,-14.0,96.0,3.0,-5.0,25.0,-2.0
2040,40.0,-84.0,-41.0,-8.0,22.0,-17.0
2080,26.0,59.0,31.0,2.0,2.0,20.0
2120,8.0,-24.0,3.0,8.0,-2.0,-16.0
2160,3.0,-49.0,0.0,-5.0,19.0,-21.0
2200,-39.0,71.0,-16.0,-7.0,25.0,3.0
2240,-3.0,-68.0,-31.0,-1.0,27.0,-21.0
2280,-16.0,14.0,49.0,-10.0,13.0,-8.0
2320,-13.0,50.0,-38.0,-4.0,-10.0,-6.0
2360,11.0,-81.0,-50.0,-1.0,-8.0,-4.0
2400,-22.0,75.0,57.0,2.0,-7.0,-6.0
2440,-15.0,-62.0,-26.0,6.0,-6.0,13.0
2480,-8.0,33.0,14.0,6.0,8.0,-15.0
2520,-7.0,24.0,-14.0,2.0,9.0,22.0
2560,27.0,-72.0,2.0,5.0,6.0,-1.0
2600,-15.0,47.0,38.0,4.0,-8.0,5.0
2640,-10.0,3.0,-23.0,11.0,-19.0,-2.0
2680,17.0,-75.0,-2.0,13.0,-5.0,6.0
2720,-6.0,55.0,50.0,5.0,5.0,5.0
2760,16.0,-41.0,-7.0,9.0,11.0,-10.0
2800,9.0,4.0,6.0,7.0,6.0,29.0
2840,0.0,69.0,-4.0,13.0,-10.0,5.0
2880,33.0,-121.0,-11.0,5.0,-12.0,1.0
2920,-5.0,92.0,63.0,-1.0,-10.0,16.0
2960,-1.0,-25.0,-49.0,13.0,-4.0,-11.0
3000,10.0,-21.0,5.0,8.0,10.0,18.0
3040,-11.0,42.0,28.0,5.0,5.0,11.0
3080,18.0,-44.0,-39.0,6.0,-2.0,1.0
3120,0.0,11.0,1.0,4.0,-8.0,12.0
3160,-5.0,52.0,4.0,10.0,-15.0,14.0
3200,9.0,-107.0,-28.0,12.0,-6.0,2.0
3240,-14.0,104.0,37.0,10.0,-1.0,5.0
3280,21.0,-60.0,-64.0,11.0,3.0,7.0
3320,25.0,8.0,4.0,15.0,7.0,1.0
3360,2.0,67.0,3.0,9.0,-6.0,2.0
3400,41.0,-72.0,-66.0,12.0,-9.0,-3.0
3440,30.0,57.0,-1.0,7.0,-6.0,12.0
3480,51.0,9.0,-38.0,8.0,-3.0,-16.0
3520,59.0,-34.0,-49.0,10.0,10.0,-1.0
3560,38.0,96.0,-18.0,5.0,10.0,-3.0
3600,67.0,-52.0,-73.0,8.0,7.0,-16.0
3640,59.0,24.0,-2.0,3.0,5.0,8.0
3680,41.0,77.0,-26.0,-1.0,-4.0,-5.0
3720,62.0,-83.0,-57.0,5.0,1.0,-8.0
3760,38.0,93.0,28.0,1.0,4.0,15.0
3800,49.0,-20.0,-46.0,4.0,10.0,-15.0
3840,40.0,-25.0,-6.0,4.0,16.0,9.0
3880,5.0,82.0,17.0,3.0,10.0,3.0
3920,24.0,-100.0,-51.0,7.0,8.0,-2.0
3960,-11.0,47.0,42.0,0.0,4.0,8.0
4000,-17.0,-5.0,-2.0,2.0,2.0,-2.0
4040,-5.0,-61.0,-3.0,3.0,10.0,1.0
4080,-35.0,53.0,40.0,1.0,11.0,-1.0
4120,-29.0,-53.0,-21.0,4.0,10.0,-8.0
4160,-34.0,-23.0,27.0,-2.0,9.0,3.0
4200,-54.0,64.0,22.0,-8.0,2.0,-3.0
4240,-19.0,-120.0,-33.0,-2.0,2.0,-4.0
4280,-50.0,78.0,56.0,-8.0,3.0,-6.0
4320,-39.0,-40.0,-30.0,-7.0,4.0,-14.0
4360,-33.0,-34.0,12.0,-8.0,12.0,-1.0
4400,-52.0,61.0,36.0,-11.0,6.0,-14.0
4440,-32.0,-61.0,-17.0,-13.0,1.0,-14.0
4480,-43.0,25.0,34.0,-13.0,-4.0,0.0
4520,-51.0,52.0,9.0,-8.0,-7.0,-9.0
4560,-29.0,-97.0,-6.0,-6.0,0.0,-7.0
4600,-63.0,106.0,72.0,-7.0,-1.0,-2.0
4640,-53.0,-61.0,-32.0,1.0,0.0,-15.0
4680,-61.0,23.0,33.0,-1.0,-1.0,-3.0
4720,-69.0,17.0,40.0,-3.0,-10.0,-11.0
4760,-48.0,-41.0,21.0,0.0,-8.0,-9.0
4800,-57.0,1.0,47.0,0.0,-10.0,-7.0
4840,-72.0,35.0,34.0,4.0,-12.0,-3.0
4880,-54.0,-90.0,12.0,6.0,-9.0,-13.0
4920,-73.0,87.0,82.0,3.0,-11.0,-2.0
4960,-47.0,-69.0,-16.0,6.0,-15.0,-5.0
5000,-49.0,-16.0,51.0,5.0,-18.0,-3.0
5040,-57.0,58.0,51.0,4.0,-20.0,0.0
5080,-26.0,-112.0,-1.0,7.0,-17.0,-9.0
5120,-41.0,75.0,81.0,2.0,-17.0,3.0
5160,-29.0,-37.0,-7.0,5.0,-15.0,-14.0
5200,-18.0,-50.0,16.0,5.0,-14.0,5.0
5240,-30.0,75.0,47.0,3.0,-20.0,1.0
5280,4.0,-99.0,-35.0,8.0,-18.0,-12.0
5320,4.0,35.0,58.0,4.0,-18.0,10.0
5360,-4.0,14.0,-7.0,9.0,-23.0,-8.0
5400,20.0,-70.0,-5.0,10.0,-17.0,-6.0
5440,9.0,76.0,48.0,10.0,-20.0,4.0
5480,30.0,-53.0,-22.0,16.0,-22.0,-11.0
5520,32.0,28.0,22.0,12.0,-15.0,2.0
5560,18.0,40.0,2.0,11.0,-16.0,-6.0
5600,34.0,-83.0,-28.0,14.0,-10.0,-7.0
5640,8.0,88.0,29.0,9.0,-8.0,0.0
5680,32.0,-29.0,18.0,9.0,-12.0,-10.0
5720,26.0,85.0,-19.0,10.0,-8.0,5.0
5760,11.0,-97.0,-38.0,6.0,-12.0,0.0
5800,12.0,145.0,77.0,9.0,-7.0,-1.0
5840,16.0,-191.0,-100.0,5.0,-4.0,8.0
5880,9.0,262.0,110.0,-1.0,-8.0,7.0
5920,31.0,-243.0,-110.0,5.0,-8.0,-3.0
5960,12.0,149.0,103.0,3.0,-7.0,8.0
6000,3.0,-88.0,-62.0,10.0,-5.0,-2.0
6040,10.0,-24.0,17.0,6.0,7.0,-8.0
6080,0.0,74.0,47.0,-1.0,0.0,29.0
6120,24.0,-115.0,-30.0,7.0,-5.0,-10.0
6160,7.0,9.0,53.0,8.0,-4.0,0.0
6200,-11.0,14.0,17.0,9.0,0.0,-8.0
6240,14.0,-64.0,-13.0,14.0,13.0,0.0
6280,-9.0,73.0,79.0,-1.0,7.0,13.0
6320,25.0,-61.0,-39.0,6.0,0.0,-19.0
6360,27.0,-34.0,19.0,2.0,1.0,15.0
6400,5.0,103.0,9.0,0.0,4.0,8.0
6440,26.0,-151.0,-31.0,-5.0,16.0,-11.0
6480,-32.0,104.0,62.0,-13.0,16.0,-1.0
6520,-40.0,-67.0,-80.0,-6.0,9.0,-19.0
6560,-20.0,4.0,-38.0,-6.0,8.0,10.0
6600,-21.0,60.0,1.0,-13.0,-3.0,-7.0
6640,16.0,-66.0,4.0,-9.0,-3.0,-9.0
6680,-23.0,39.0,7.0,-3.0,7.0,9.0
6720,-33.0,21.0,-30.0,0.0,12.0,-12.0
6760,-15.0,-49.0,3.0,3.0,17.0,1.0
