Time,Ch1_X,Ch1_Y,Ch1_Z,Ch2_X,Ch2_Y,Ch2_Z
0,-56.0,38.0,133.0,10.0,77.0,74.0
40,-93.0,118.0,106.0,-35.0,120.0,79.0
80,-70.0,-37.0,40.0,-1.0,158.0,-141.0
120,-65.0,147.0,152.0,105.0,118.0,-51.0
160,-29.0,50.0,-7.0,107.0,111.0,-50.0
200,-3.0,-39.0,-54.0,57.0,119.0,-94.0
240,-3.0,-47.0,40.0,-39.0,73.0,-16.0
280,-14.0,-64.0,-87.0,-24.0,39.0,-70.0
320,-5.0,-35.0,-131.0,-36.0,63.0,24.0
360,-7.0,7.0,-37.0,-49.0,57.0,5.0
400,17.0,-86.0,-105.0,-15.0,34.0,-64.0
440,17.0,-16.0,-52.0,0.0,54.0,-95.0
480,20.0,37.0,-40.0,-15.0,47.0,-106.0
520,61.0,-164.0,-83.0,-8.0,35.0,-31.0
560,58.0,31.0,74.0,-2.0,24.0,-48.0
600,66.0,-39.0,-70.0,-8.0,38.0,-92.0
640,78.0,-57.0,-64.0,6.0,46.0,-23.0
680,31.0,93.0,73.0,35.0,4.0,6.0
720,56.0,-21.0,17.0,62.0,-6.0,6.0
760,49.0,-3.0,44.0,68.0,-11.0,-158.0
800,13.0,88.0,42.0,79.0,-41.0,-3.0
840,9.0,-89.0,-29.0,53.0,-7.0,-54.0
880,7.0,-50.0,26.0,-1.0,-12.0,7.0
920,6.0,10.0,8.0,-2.0,-90.0,-95.0
960,13.0,-133.0,-89.0,8.0,-120.0,-97.0
1000,-14.0,-33.0,45.0,9.0,-129.0,-28.0
1040,-61.0,-108.0,-13.0,-17.0,-125.0,-24.0
1080,-58.0,-110.0,-66.0,-41.0,-83.0,-108.0
1120,-84.0,-91.0,28.0,-44.0,-99.0,27.0
1160,-95.0,6.0,-15.0,-23.0,-103.0,-59.0
1200,-67.0,-226.0,-71.0,-10.0,-133.0,11.0
1240,-100.0,92.0,103.0,-42.0,-206.0,106.0
1280,-63.0,-150.0,-2.0,-56.0,-196.0,8.0
1320,-100.0,12.0,170.0,-13.0,-183.0,-22.0
1360,-127.0,82.0,133.0,28.0,-170.0,58.0
1400,-114.0,-96.0,37.0,58.0,-119.0,-5.0
1440,-131.0,48.0,193.0,24.0,-107.0,81.0
1480,-150.0,27.0,110.0,-24.0,-121.0,49.0
1520,-128.0,-78.0,16.0,-17.0,-105.0,36.0
1560,-136.0,19.0,124.0,-22.0,-131.0,45.0
1600,-121.0,-27.0,71.0,4.0,-150.0,-53.0
1640,-97.0,-65.0,30.0,28.0,-132.0,-77.0
1680,-122.0,-11.0,62.0,-18.0,-149.0,21.0
1720,-115.0,-101.0,-4.0,-46.0,-153.0,-45.0
1760,-111.0,-149.0,3.0,-54.0,-136.0,-10.0
1800,-100.0,37.0,58.0,-62.0,-145.0,33.0
1840,-70.0,-194.0,-148.0,-10.0,-107.0,-69.0
1880,-58.0,-4.0,64.0,19.0,-102.0,-46.0
1920,-57.0,2.0,2.0,21.0,-123.0,-19.0
1960,-8.0,-78.0,-92.0,13.0,-104.0,-4.0
2000,4.0,-16.0,66.0,-26.0,-96.0,17.0
2040,8.0,30.0,5.0,-20.0,-41.0,-40.0
2080,18.0,-105.0,-89.0,1.0,25.0,-41.0
2120,-19.0,156.0,76.0,-10.0,15.0,7.0
2160,16.0,-98.0,-83.0,-27.0,5.0,-10.0
2200,30.0,59.0,21.0,-42.0,-28.0,7.0
2240,36.0,82.0,0.0,-38.0,-64.0,-57.0
2280,46.0,20.0,-89.0,4.0,-40.0,-66.0
2320,59.0,-63.0,11.0,22.0,-3.0,-26.0
2360,12.0,106.0,-12.0,10.0,14.0,-38.0
2400,39.0,-160.0,-193.0,1.0,36.0,-62.0
2440,9.0,108.0,-36.0,-32.0,5.0,8.0
2480,46.0,-130.0,-140.0,-27.0,-5.0,-57.0
2520,51.0,-46.0,-145.0,20.0,2.0,-149.0
2560,53.0,-66.0,-80.0,18.0,-20.0,-49.0
2600,32.0,-41.0,-151.0,15.0,13.0,-85.0
2640,53.0,-187.0,-132.0,-1.0,41.0,-69.0
2680,-2.0,54.0,-38.0,-14.0,19.0,-51.0
2720,38.0,-129.0,-207.0,-1.0,18.0,-65.0
2760,33.0,-25.0,-72.0,-1.0,10.0,-63.0
2800,17.0,39.0,-21.0,26.0,-6.0,-97.0
2840,22.0,-88.0,-117.0,54.0,15.0,-130.0
2880,-3.0,1.0,-4.0,22.0,24.0,-20.0
2920,-29.0,19.0,-27.0,5.0,33.0,-37.0
2960,-17.0,-88.0,-79.0,14.0,61.0,-73.0
3000,-43.0,55.0,40.0,19.0,29.0,-62.0
3040,-57.0,-58.0,-126.0,48.0,-6.0,-76.0
3080,-58.0,-105.0,-38.0,64.0,-31.0,-75.0
3120,-107.0,28.0,60.0,16.0,-66.0,-36.0
3160,-103.0,-104.0,-105.0,10.0,-63.0,-87.0
3200,-119.0,-131.0,-48.0,19.0,-77.0,-132.0
