Time,Ch1_X,Ch1_Y,Ch1_Z,Ch2_X,Ch2_Y,Ch2_Z
0,110.0,54.0,106.0,-15.0,113.0,14.0
40,101.0,-87.0,-22.0,-26.0,102.0,-28.0
80,93.0,-49.0,36.0,-26.0,90.0,-62.0
120,78.0,73.0,91.0,-19.0,54.0,-39.0
160,103.0,-91.0,-35.0,6.0,75.0,-91.0
200,92.0,2.0,80.0,12.0,104.0,-66.0
240,73.0,-1.0,46.0,-10.0,108.0,-36.0
280,88.0,-119.0,-37.0,-37.0,117.0,8.0
320,74.0,-7.0,57.0,-77.0,85.0,32.0
360,70.0,-7.0,0.0,-67.0,50.0,-9.0
400,94.0,-58.0,-41.0,-23.0,66.0,-46.0
440,78.0,5.0,53.0,-15.0,74.0,-16.0
480,76.0,-19.0,3.0,-2.0,98.0,-93.0
520,82.0,-135.0,4.0,8.0,99.0,-71.0
560,63.0,84.0,60.0,-8.0,46.0,-20.0
600,113.0,-139.0,-90.0,-10.0,21.0,-75.0
640,120.0,-32.0,20.0,5.0,8.0,-62.0
680,104.0,17.0,5.0,21.0,0.0,-44.0
720,110.0,-82.0,-131.0,24.0,35.0,-74.0
760,110.0,-65.0,-13.0,5.0,35.0,-8.0
800,100.0,57.0,-12.0,8.0,22.0,-49.0
840,145.0,-97.0,-117.0,18.0,33.0,-50.0
880,137.0,74.0,29.0,2.0,6.0,53.0
920,141.0,-30.0,-69.0,4.0,2.0,18.0
960,160.0,-42.0,-33.0,6.0,7.0,11.0
1000,138.0,98.0,3.0,-1.0,-27.0,87.0
1040,170.0,-9.0,-92.0,25.0,-17.0,28.0
1080,176.0,6.0,13.0,30.0,0.0,31.0
1120,163.0,80.0,55.0,15.0,-2.0,61.0
1160,161.0,-10.0,-96.0,41.0,1.0,-17.0
1200,157.0,14.0,32.0,38.0,-20.0,43.0
1240,134.0,119.0,32.0,26.0,-48.0,25.0
1280,146.0,-73.0,-96.0,24.0,-39.0,-6.0
1320,116.0,121.0,68.0,26.0,-54.0,52.0
1360,104.0,19.0,-31.0,35.0,-74.0,61.0
1400,114.0,-9.0,-55.0,19.0,-73.0,48.0
1440,83.0,91.0,52.0,-12.0,-87.0,93.0
1480,56.0,10.0,-72.0,-4.0,-53.0,44.0
1520,40.0,29.0,1.0,8.0,-21.0,61.0
1560,-1.0,89.0,45.0,4.0,-17.0,76.0
1600,28.0,-3.0,-49.0,14.0,3.0,-2.0
1640,32.0,4.0,47.0,11.0,-24.0,69.0
1680,9.0,134.0,55.0,-7.0,-48.0,81.0
1720,19.0,-108.0,-41.0,-13.0,-41.0,35.0
1760,-36.0,128.0,141.0,-17.0,-49.0,64.0
1800,-41.0,14.0,46.0,-20.0,-53.0,40.0
1840,-36.0,22.0,-5.0,-24.0,-48.0,67.0
1880,-38.0,54.0,133.0,-28.0,-52.0,79.0
1920,-68.0,75.0,66.0,-13.0,-27.0,-23.0
1960,-60.0,-42.0,40.0,-3.0,-11.0,34.0
2000,-119.0,153.0,118.0,-23.0,-17.0,104.0
2040,-104.0,-68.0,4.0,-16.0,10.0,21.0
2080,-124.0,74.0,136.0,-14.0,29.0,69.0
2120,-156.0,90.0,64.0,-16.0,44.0,84.0
2160,-162.0,-33.0,-14.0,-14.0,70.0,50.0
2200,-176.0,32.0,178.0,-33.0,34.0,87.0
2240,-199.0,84.0,92.0,-26.0,-14.0,40.0
2280,-166.0,-35.0,-10.0,-4.0,-36.0,2.0
2320,-182.0,79.0,160.0,-3.0,-58.0,35.0
2360,-171.0,-2.0,81.0,10.0,-31.0,-35.0
2400,-160.0,-47.0,35.0,8.0,2.0,-32.0
2440,-193.0,63.0,86.0,-18.0,1.0,48.0
2480,-176.0,-110.0,-5.0,-14.0,7.0,15.0
2520,-176.0,34.0,100.0,-18.0,10.0,-14.0
2560,-156.0,1.0,123.0,-10.0,-9.0,-8.0
2600,-154.0,57.0,-82.0,15.0,-16.0,-53.0
2640,-126.0,-151.0,89.0,12.0,-26.0,-6.0
2680,-171.0,247.0,133.0,26.0,-37.0,8.0
2720,-98.0,-282.0,-143.0,35.0,-32.0,-73.0
2760,-113.0,293.0,211.0,4.0,-50.0,63.0
2800,-73.0,-204.0,-88.0,23.0,-48.0,6.0
2840,-73.0,17.0,68.0,31.0,-2.0,-50.0
2880,-111.0,37.0,22.0,22.0,-1.0,21.0
2920,-92.0,-88.0,-86.0,26.0,20.0,-53.0
2960,-87.0,15.0,68.0,15.0,17.0,22.0
3000,-96.0,-10.0,39.0,26.0,-46.0,-48.0
3040,-69.0,-48.0,-56.0,45.0,-58.0,-94.0
3080,-69.0,-24.0,27.0,26.0,-69.0,-25.0
3120,-80.0,45.0,-6.0,15.0,-73.0,-6.0
3160,-37.0,-82.0,-43.0,27.0,-44.0,-45.0
3200,-59.0,44.0,27.0,22.0,-36.0,11.0
3240,-82.0,-19.0,-26.0,19.0,2.0,-49.0
3280,-77.0,-4.0,-47.0,19.0,62.0,-24.0
3320,-72.0,36.0,28.0,26.0,62.0,8.0
3360,-59.0,-5.0,-38.0,42.0,68.0,-66.0
3400,-59.0,-44.0,-6.0,43.0,60.0,-37.0
3440,-98.0,104.0,47.0,31.0,39.0,-1.0
3480,-82.0,-28.0,-86.0,18.0,63.0,-58.0
3520,-66.0,-11.0,28.0,-2.0,53.0,-39.0
3560,-80.0,76.0,39.0,4.0,23.0,2.0
