Time,Ch1_X,Ch1_Y,Ch1_Z,Ch2_X,Ch2_Y,Ch2_Z
0,95.0,9.0,-131.0,-30.0,143.0,30.0
40,80.0,146.0,-66.0,53.0,92.0,69.0
80,82.0,50.0,-55.0,-32.0,97.0,-47.0
120,93.0,-9.0,4.0,-50.0,132.0,-13.0
160,69.0,88.0,-52.0,7.0,110.0,42.0
200,98.0,-102.0,-175.0,8.0,133.0,-47.0
240,56.0,90.0,1.0,-43.0,149.0,-62.0
280,60.0,29.0,-69.0,-53.0,118.0,73.0
320,115.0,-122.0,-147.0,-19.0,134.0,-16.0
360,88.0,-16.0,28.0,2.0,154.0,-105.0
400,37.0,127.0,6.0,21.0,171.0,-120.0
440,82.0,-179.0,-61.0,39.0,182.0,96.0
480,83.0,74.0,135.0,-12.0,136.0,63.0
520,88.0,-17.0,-124.0,-42.0,66.0,-69.0
560,66.0,11.0,-38.0,0.0,52.0,16.0
600,50.0,69.0,83.0,19.0,79.0,51.0
640,84.0,-63.0,-89.0,-1.0,140.0,-73.0
680,67.0,18.0,11.0,-15.0,138.0,-103.0
720,10.0,27.0,73.0,-2.0,90.0,-39.0
760,17.0,-155.0,-116.0,-42.0,117.0,-76.0
800,-18.0,-10.0,7.0,-71.0,84.0,-10.0
840,-48.0,23.0,-81.0,-42.0,29.0,-6.0
880,-31.0,-158.0,-86.0,-27.0,18.0,-101.0
920,-61.0,109.0,128.0,-9.0,-4.0,-32.0
960,-63.0,-74.0,-133.0,63.0,10.0,-101.0
1000,-73.0,-65.0,-27.0,44.0,50.0,-106.0
1040,-107.0,-6.0,172.0,6.0,25.0,-99.0
1080,-86.0,-85.0,-83.0,5.0,-7.0,-49.0
1120,-107.0,-78.0,-93.0,-12.0,-15.0,-36.0
1160,-147.0,-9.0,70.0,-66.0,-22.0,-16.0
1200,-136.0,-231.0,-48.0,-62.0,-1.0,-99.0
1240,-175.0,16.0,38.0,-9.0,5.0,-91.0
1280,-189.0,-71.0,4.0,31.0,-2.0,-102.0
1320,-175.0,-212.0,13.0,34.0,1.0,-77.0
1360,-196.0,-62.0,148.0,-27.0,-48.0,-21.0
1400,-213.0,-132.0,-30.0,-68.0,-76.0,-53.0
1440,-226.0,-190.0,20.0,-24.0,-65.0,-131.0
1480,-264.0,19.0,208.0,17.0,-87.0,-15.0
1520,-238.0,-210.0,-9.0,47.0,-73.0,-41.0
1560,-265.0,-123.0,85.0,8.0,-40.0,9.0
1600,-312.0,-11.0,174.0,-49.0,-37.0,25.0
1640,-297.0,-209.0,25.0,-23.0,-18.0,11.0
1680,-318.0,-20.0,158.0,41.0,-13.0,-45.0
1720,-324.0,28.0,116.0,82.0,-32.0,-47.0
1760,-279.0,-207.0,34.0,66.0,-29.0,-51.0
1800,-315.0,7.0,194.0,1.0,-38.0,55.0
1840,-327.0,-77.0,63.0,-28.0,-48.0,-28.0
1880,-304.0,-122.0,99.0,1.0,-30.0,-63.0
1920,-322.0,56.0,221.0,18.0,-33.0,-2.0
1960,-296.0,-152.0,-6.0,21.0,0.0,-67.0
2000,-276.0,-19.0,112.0,0.0,39.0,-91.0
2040,-283.0,89.0,73.0,-32.0,18.0,-5.0
