Time,Ch1_X,Ch1_Y,Ch1_Z,Ch2_X,Ch2_Y,Ch2_Z
0,65.0,-114.0,-59.0,-39.0,103.0,19.0
40,24.0,144.0,61.0,-30.0,94.0,7.0
80,68.0,-133.0,-124.0,15.0,92.0,-58.0
120,41.0,52.0,41.0,25.0,67.0,26.0
160,34.0,-20.0,20.0,5.0,42.0,21.0
200,32.0,-59.0,-40.0,-5.0,61.0,-69.0
240,9.0,-3.0,61.0,0.0,53.0,-81.0
280,-23.0,3.0,-30.0,44.0,58.0,-127.0
320,6.0,-155.0,-57.0,48.0,84.0,-64.0
360,-33.0,14.0,49.0,-6.0,59.0,-5.0
400,-10.0,-99.0,-85.0,-49.0,49.0,-42.0
440,-33.0,-110.0,-35.0,-76.0,56.0,-38.0
480,-61.0,92.0,65.0,-66.0,47.0,18.0
520,-49.0,-102.0,-85.0,-18.0,97.0,-90.0
560,-34.0,66.0,63.0,-12.0,117.0,-34.0
600,-37.0,5.0,28.0,-45.0,83.0,27.0
640,-4.0,-16.0,-56.0,-77.0,58.0,45.0
680,2.0,-15.0,58.0,-101.0,2.0,67.0
720,-1.0,98.0,16.0,-81.0,-23.0,20.0
760,40.0,-112.0,-54.0,-17.0,3.0,-35.0
800,-4.0,168.0,123.0,23.0,40.0,11.0
840,13.0,-17.0,5.0,50.0,105.0,-66.0
880,21.0,39.0,48.0,48.0,110.0,15.0
920,6.0,52.0,80.0,-3.0,41.0,115.0
960,-4.0,3.0,-30.0,-38.0,-2.0,83.0
1000,-15.0,4.0,18.0,-30.0,-33.0,88.0
1040,-53.0,159.0,43.0,2.0,-36.0,83.0
1080,-37.0,-52.0,-71.0,36.0,4.0,15.0
1120,-60.0,100.0,71.0,16.0,0.0,77.0
1160,-55.0,90.0,13.0,-6.0,-26.0,31.0
1200,-27.0,-24.0,-93.0,-8.0,-22.0,-2.0
1240,-49.0,57.0,38.0,-29.0,-48.0,45.0
1280,-65.0,35.0,-69.0,-28.0,-50.0,39.0
1320,-56.0,-86.0,-104.0,-19.0,-34.0,15.0
1360,-86.0,127.0,66.0,-36.0,-50.0,47.0
1400,-66.0,-29.0,-56.0,11.0,-63.0,-64.0
1440,-51.0,25.0,68.0,59.0,-81.0,-38.0
1480,-79.0,169.0,97.0,63.0,-101.0,-17.0
1520,-54.0,-118.0,-31.0,39.0,-93.0,32.0
1560,-102.0,87.0,114.0,-21.0,-96.0,94.0
1600,-120.0,13.0,24.0,-63.0,-100.0,92.0
1640,-120.0,6.0,-36.0,-46.0,-83.0,49.0
1680,-130.0,51.0,113.0,-11.0,-90.0,74.0
1720,-169.0,75.0,24.0,42.0,-62.0,-64.0
1760,-160.0,-110.0,-3.0,56.0,-24.0,-70.0
1800,-231.0,113.0,94.0,25.0,-55.0,-54.0
1840,-214.0,-101.0,-65.0,14.0,-70.0,-42.0
1880,-231.0,-23.0,20.0,9.0,-74.0,-41.0
