Time,Ch1_X,Ch1_Y,Ch1_Z,Ch2_X,Ch2_Y,Ch2_Z
0,147.0,74.0,127.0,-24.0,-8.0,58.0
40,148.0,49.0,64.0,-28.0,-20.0,105.0
80,168.0,-110.0,-11.0,-1.0,5.0,25.0
120,143.0,69.0,136.0,-3.0,-6.0,55.0
160,135.0,-66.0,-65.0,-2.0,-15.0,22.0
200,143.0,-82.0,-75.0,4.0,-30.0,24.0
240,114.0,-1.0,10.0,-4.0,-48.0,50.0
280,126.0,-92.0,-103.0,7.0,-6.0,-86.0
320,122.0,-148.0,-123.0,39.0,30.0,-40.0
360,89.0,13.0,-44.0,53.0,50.0,-94.0
400,110.0,-257.0,-193.0,52.0,82.0,-98.0
440,92.0,-100.0,-60.0,26.0,67.0,-102.0
480,82.0,-144.0,-158.0,9.0,41.0,-126.0
520,102.0,-209.0,-190.0,33.0,53.0,-183.0
560,80.0,-122.0,-35.0,23.0,45.0,-103.0
600,41.0,-97.0,-110.0,-5.0,53.0,-154.0
640,45.0,-234.0,-93.0,-15.0,84.0,-159.0
680,-1.0,3.0,42.0,-11.0,77.0,-156.0
720,36.0,-160.0,-96.0,17.0,90.0,-222.0
760,32.0,-153.0,-31.0,14.0,92.0,-154.0
800,17.0,-24.0,34.0,2.0,76.0,-141.0
840,8.0,-197.0,-99.0,42.0,92.0,-194.0
880,-17.0,-28.0,54.0,71.0,91.0,-170.0
920,-59.0,-93.0,-33.0,76.0,78.0,-209.0
960,-39.0,-111.0,-42.0,79.0,99.0,-204.0
1000,-59.0,-86.0,49.0,53.0,70.0,-188.0
1040,-65.0,-32.0,-18.0,31.0,23.0,-128.0
1080,-47.0,-188.0,-97.0,16.0,-2.0,-130.0
1120,-79.0,27.0,110.0,-76.0,-42.0,17.0
1160,-97.0,-101.0,-31.0,-95.0,-27.0,-38.0
1200,-106.0,12.0,50.0,-67.0,24.0,-45.0
1240,-125.0,13.0,103.0,-18.0,26.0,-72.0
1280,-108.0,9.0,49.0,16.0,29.0,-79.0
1320,-97.0,-100.0,74.0,-16.0,12.0,-25.0
1360,-123.0,135.0,113.0,-56.0,-46.0,34.0
1400,-95.0,-179.0,-39.0,-37.0,-58.0,-66.0
1440,-134.0,139.0,142.0,-9.0,-75.0,-3.0
1480,-117.0,-49.0,12.0,36.0,-61.0,-99.0
1520,-107.0,-4.0,9.0,83.0,13.0,-131.0
1560,-110.0,-21.0,52.0,92.0,8.0,-115.0
1600,-108.0,-79.0,-68.0,47.0,-39.0,-27.0
1640,-102.0,-196.0,-42.0,-38.0,-112.0,83.0
1680,-151.0,79.0,43.0,-115.0,-199.0,125.0
1720,-115.0,-136.0,-143.0,-102.0,-163.0,67.0
1760,-142.0,-5.0,-7.0,-40.0,-94.0,-23.0
1800,-156.0,39.0,20.0,43.0,-51.0,-5.0
1840,-118.0,-58.0,-57.0,10.0,-6.0,23.0
1880,-86.0,-86.0,0.0,-84.0,-59.0,26.0
1920,-83.0,-50.0,-74.0,-107.0,-147.0,50.0
1960,-52.0,-187.0,-149.0,-36.0,-176.0,-51.0
2000,-88.0,28.0,-12.0,36.0,-171.0,43.0
2040,-93.0,-65.0,-146.0,84.0,-101.0,-39.0
2080,-113.0,-104.0,-62.0,111.0,-35.0,-133.0
2120,-122.0,54.0,60.0,137.0,-37.0,-58.0
2160,-90.0,-92.0,-122.0,147.0,-55.0,-106.0
2200,-73.0,-35.0,-31.0,116.0,-110.0,91.0
2240,-79.0,7.0,-10.0,49.0,-190.0,152.0
2280,-59.0,-80.0,-154.0,13.0,-174.0,56.0
2320,-83.0,51.0,-26.0,22.0,-127.0,55.0
2360,-100.0,121.0,-28.0,40.0,-69.0,37.0
2400,-53.0,-49.0,-54.0,55.0,-16.0,-51.0
2440,-62.0,110.0,80.0,0.0,-59.0,7.0
2480,-43.0,-53.0,-40.0,-56.0,-116.0,-35.0
2520,-55.0,-18.0,-41.0,-87.0,-149.0,50.0
2560,-78.0,72.0,9.0,-89.0,-188.0,85.0
2600,-77.0,43.0,-40.0,-24.0,-154.0,-2.0
2640,-60.0,34.0,88.0,30.0,-96.0,10.0
2680,-93.0,227.0,136.0,48.0,-59.0,33.0
2720,-69.0,-29.0,29.0,88.0,-35.0,-4.0
2760,-99.0,109.0,181.0,81.0,-90.0,32.0
2800,-105.0,75.0,72.0,53.0,-165.0,72.0
2840,-104.0,-36.0,-69.0,33.0,-154.0,72.0
2880,-118.0,102.0,81.0,5.0,-127.0,104.0
2920,-118.0,52.0,-4.0,-6.0,-52.0,38.0
2960,-96.0,-4.0,-4.0,8.0,36.0,-44.0
3000,-134.0,106.0,101.0,7.0,43.0,-62.0
3040,-110.0,-4.0,8.0,13.0,13.0,-66.0
3080,-107.0,-116.0,-12.0,-37.0,-55.0,-12.0
3120,-133.0,113.0,-5.0,-96.0,-129.0,43.0
3160,-103.0,-112.0,-148.0,-81.0,-109.0,-14.0
3200,-118.0,74.0,22.0,-44.0,-56.0,24.0
3240,-143.0,56.0,-10.0,7.0,-8.0,-21.0
3280,-145.0,12.0,-50.0,53.0,53.0,-79.0
3320,-169.0,38.0,81.0,45.0,42.0,-28.0
3360,-171.0,80.0,15.0,41.0,41.0,12.0
3400,-133.0,-128.0,-136.0,-6.0,12.0,22.0
3440,-159.0,93.0,-6.0,-41.0,-18.0,313.0
3480,-151.0,-36.0,-155.0,-13.0,30.0,174.0
3520,-165.0,-23.0,-68.0,36.0,110.0,-132.0
