Time,Ch1_X,Ch1_Y,Ch1_Z,Ch2_X,Ch2_Y,Ch2_Z
0,-44.0,-47.0,-110.0,39.0,8.0,-4.0
40,-50.0,23.0,-21.0,7.0,-52.0,59.0
80,-46.0,-1.0,-63.0,13.0,-47.0,-26.0
120,-67.0,-64.0,-65.0,26.0,-28.0,-22.0
160,-114.0,47.0,43.0,51.0,-5.0,23.0
200,-118.0,-55.0,-59.0,67.0,28.0,8.0
240,-119.0,-40.0,4.0,31.0,3.0,-4.0
280,-155.0,56.0,51.0,40.0,-3.0,-66.0
320,-130.0,-36.0,-72.0,89.0,12.0,-76.0
360,-145.0,-54.0,-4.0,97.0,-20.0,27.0
400,-196.0,38.0,19.0,54.0,-37.0,35.0
440,-191.0,-138.0,-59.0,22.0,-49.0,-6.0
480,-226.0,86.0,93.0,36.0,-56.0,39.0
520,-236.0,-9.0,-13.0,87.0,21.0,-16.0
560,-231.0,-52.0,44.0,100.0,68.0,-50.0
600,-257.0,56.0,136.0,77.0,53.0,59.0
640,-236.0,-85.0,-11.0,16.0,16.0,52.0
680,-217.0,-47.0,68.0,-62.0,-79.0,89.0
720,-253.0,82.0,132.0,-53.0,-142.0,24.0
760,-224.0,-12.0,48.0,17.0,-104.0,-68.0
800,-223.0,31.0,111.0,68.0,-45.0,-20.0
840,-250.0,24.0,141.0,74.0,36.0,-28.0
880,-236.0,-51.0,117.0,38.0,69.0,24.0
920,-260.0,10.0,136.0,-3.0,20.0,57.0
960,-264.0,34.0,86.0,-4.0,-9.0,-12.0
1000,-244.0,-65.0,83.0,62.0,-37.0,-87.0
1040,-261.0,94.0,211.0,98.0,-50.0,-22.0
1080,-261.0,-10.0,90.0,79.0,-32.0,-63.0
1120,-254.0,-54.0,140.0,19.0,-64.0,0.0
1160,-291.0,104.0,223.0,-11.0,-75.0,17.0
1200,-271.0,-33.0,79.0,5.0,-44.0,-12.0
1240,-267.0,29.0,166.0,37.0,-53.0,15.0
1280,-268.0,90.0,144.0,83.0,-51.0,-2.0
1320,-219.0,-79.0,60.0,101.0,-43.0,-36.0
1360,-229.0,33.0,190.0,78.0,-48.0,-36.0
1400,-225.0,27.0,102.0,101.0,-12.0,-100.0
1440,-187.0,-129.0,70.0,104.0,5.0,-51.0
1480,-206.0,46.0,173.0,57.0,-25.0,-9.0
1520,-172.0,-96.0,34.0,38.0,-33.0,-63.0
1560,-129.0,-30.0,102.0,46.0,-62.0,-32.0
1600,-117.0,21.0,110.0,53.0,-93.0,-8.0
1640,-84.0,-89.0,38.0,80.0,-81.0,-67.0
1680,-68.0,-37.0,135.0,74.0,-85.0,-45.0
1720,-63.0,11.0,114.0,63.0,-62.0,-16.0
1760,-30.0,-105.0,29.0,53.0,-35.0,-27.0
1800,-25.0,-13.0,149.0,37.0,-40.0,38.0
1840,-31.0,21.0,64.0,58.0,-5.0,-45.0
1880,11.0,-43.0,0.0,99.0,22.0,-66.0
1920,5.0,45.0,111.0,111.0,8.0,-38.0
1960,25.0,-68.0,48.0,121.0,3.0,-40.0
2000,35.0,-56.0,27.0,89.0,-49.0,8.0
2040,7.0,68.0,27.0,47.0,-100.0,72.0
2080,39.0,-51.0,1.0,40.0,-76.0,41.0
2120,36.0,13.0,118.0,53.0,-59.0,49.0
2160,10.0,85.0,123.0,90.0,-27.0,24.0
2200,19.0,26.0,23.0,110.0,34.0,26.0
2240,17.0,10.0,95.0,68.0,52.0,76.0
2280,15.0,115.0,130.0,26.0,70.0,84.0
2320,59.0,-65.0,7.0,18.0,48.0,86.0
2360,42.0,165.0,97.0,13.0,-16.0,142.0
2400,74.0,21.0,3.0,27.0,-28.0,105.0
2440,89.0,9.0,50.0,24.0,-20.0,93.0
2480,72.0,159.0,118.0,22.0,5.0,58.0
2520,92.0,59.0,-21.0,50.0,63.0,8.0
2560,146.0,26.0,71.0,69.0,57.0,54.0
2600,159.0,99.0,124.0,48.0,37.0,129.0
2640,189.0,-53.0,1.0,3.0,46.0,117.0
2680,166.0,76.0,104.0,-35.0,34.0,162.0
2720,157.0,148.0,116.0,-21.0,87.0,119.0
2760,176.0,-18.0,114.0,31.0,152.0,43.0
2800,162.0,220.0,250.0,52.0,146.0,92.0
2840,174.0,51.0,100.0,43.0,134.0,69.0
2880,199.0,26.0,168.0,-10.0,91.0,119.0
2920,161.0,120.0,192.0,-47.0,52.0,108.0
2960,168.0,46.0,69.0,-28.0,67.0,75.0
3000,163.0,8.0,106.0,-8.0,70.0,93.0
3040,136.0,130.0,144.0,16.0,96.0,-28.0
3080,156.0,-49.0,39.0,60.0,128.0,-113.0
3120,132.0,42.0,126.0,72.0,109.0,-32.0
3160,111.0,-25.0,91.0,39.0,127.0,-23.0
3200,111.0,-94.0,28.0,3.0,134.0,-27.0
3240,98.0,-11.0,65.0,-21.0,102.0,-46.0
3280,99.0,52.0,1.0,19.0,106.0,-79.0
3320,142.0,-80.0,-5.0,80.0,98.0,-170.0
3360,129.0,46.0,162.0,84.0,72.0,-35.0
3400,151.0,-64.0,38.0,48.0,110.0,-88.0
3440,148.0,-104.0,41.0,-4.0,134.0,-34.0
3480,138.0,134.0,130.0,-13.0,150.0,-75.0
3520,194.0,-166.0,-25.0,39.0,176.0,-71.0
3560,181.0,45.0,60.0,61.0,153.0,-73.0
3600,194.0,-10.0,8.0,92.0,137.0,-170.0
3640,228.0,-117.0,-28.0,76.0,145.0,-166.0
3680,223.0,-71.0,85.0,49.0,102.0,-79.0
3720,229.0,-66.0,-17.0,51.0,133.0,-167.0
3760,295.0,-247.0,-48.0,32.0,103.0,-81.0
3800,265.0,-49.0,34.0,-24.0,58.0,-41.0
3840,278.0,-147.0,-109.0,-30.0,96.0,-109.0
3880,291.0,-79.0,-49.0,-7.0,94.0,-83.0
3920,287.0,-61.0,30.0,60.0,104.0,-115.0
3960,293.0,-86.0,-43.0,90.0,135.0,-96.0
4000,278.0,-151.0,1.0,53.0,94.0,70.0
4040,241.0,6.0,69.0,5.0,64.0,122.0
