Time,Ch1_X,Ch1_Y,Ch1_Z,Ch2_X,Ch2_Y,Ch2_Z
0,121.0,9.0,63.0,4.0,1.0,4.0
40,117.0,-35.0,52.0,4.0,-2.0,-1.0
80,116.0,-19.0,48.0,5.0,-3.0,-9.0
120,116.0,-23.0,48.0,7.0,-2.0,-15.0
160,108.0,-42.0,91.0,9.0,-3.0,-17.0
200,94.0,-45.0,105.0,9.0,-2.0,-16.0
240,87.0,-29.0,76.0,12.0,-1.0,-14.0
280,76.0,3.0,64.0,12.0,-2.0,-11.0
320,63.0,-18.0,42.0,13.0,-2.0,-6.0
360,57.0,-1.0,48.0,16.0,-2.0,-3.0
400,64.0,19.0,38.0,17.0,0.0,2.0
440,67.0,15.0,42.0,16.0,-1.0,6.0
480,66.0,2.0,52.0,19.0,-2.0,7.0
520,63.0,-16.0,62.0,17.0,-2.0,6.0
560,72.0,5.0,66.0,18.0,-1.0,6.0
600,66.0,-3.0,86.0,19.0,-3.0,2.0
640,55.0,-9.0,100.0,20.0,-3.0,1.0
680,58.0,-31.0,94.0,20.0,-4.0,-2.0
720,75.0,4.0,81.0,22.0,-5.0,-4.0
760,73.0,-11.0,64.0,21.0,-6.0,-7.0
800,63.0,-32.0,71.0,20.0,-8.0,-8.0
840,51.0,-21.0,65.0,19.0,-8.0,-8.0
880,42.0,-4.0,69.0,20.0,-7.0,-7.0
920,29.0,-15.0,58.0,19.0,-8.0,-5.0
960,31.0,-52.0,41.0,19.0,-6.0,-1.0
1000,39.0,-10.0,34.0,20.0,-5.0,4.0
1040,44.0,-4.0,20.0,21.0,-4.0,9.0
1080,32.0,-4.0,25.0,23.0,-2.0,15.0
1120,28.0,-26.0,23.0,25.0,-1.0,16.0
1160,33.0,-14.0,4.0,23.0,1.0,18.0
1200,33.0,15.0,2.0,23.0,1.0,18.0
1240,18.0,-23.0,6.0,23.0,-1.0,17.0
1280,12.0,-51.0,28.0,23.0,-1.0,14.0
1320,8.0,-17.0,28.0,21.0,-4.0,8.0
1360,-5.0,43.0,25.0,19.0,-4.0,5.0
1400,-9.0,1.0,18.0,19.0,-3.0,3.0
1440,14.0,-4.0,24.0,20.0,-3.0,3.0
1480,27.0,42.0,17.0,20.0,-2.0,1.0
1520,21.0,44.0,5.0,19.0,-4.0,4.0
1560,1.0,41.0,8.0,20.0,-3.0,5.0
1600,2.0,11.0,19.0,19.0,-2.0,7.0
1640,6.0,-28.0,22.0,19.0,0.0,8.0
1680,-1.0,-9.0,13.0,18.0,-1.0,11.0
1720,-9.0,-7.0,-1.0,17.0,0.0,13.0
1760,-10.0,-30.0,11.0,17.0,-1.0,15.0
1800,-14.0,-51.0,37.0,17.0,1.0,16.0
1840,-12.0,-22.0,49.0,17.0,0.0,15.0
1880,-3.0,-22.0,17.0,17.0,1.0,14.0
1920,-3.0,-27.0,11.0,14.0,0.0,10.0
1960,-6.0,-40.0,21.0,14.0,1.0,7.0
2000,-9.0,-43.0,61.0,13.0,1.0,1.0
2040,-26.0,1.0,79.0,13.0,1.0,-3.0
2080,-42.0,-13.0,57.0,14.0,1.0,-9.0
2120,-37.0,-19.0,41.0,13.0,0.0,-9.0
2160,-35.0,20.0,63.0,13.0,0.0,-14.0
2200,-49.0,34.0,86.0,14.0,-1.0,-13.0
2240,-64.0,-14.0,83.0,14.0,-3.0,-13.0
2280,-74.0,4.0,75.0,12.0,-3.0,-11.0
2320,-75.0,22.0,69.0,11.0,-5.0,-12.0
2360,-84.0,-13.0,90.0,10.0,-3.0,-10.0
2400,-83.0,-35.0,112.0,10.0,-4.0,-9.0
2440,-78.0,2.0,119.0,9.0,-3.0,-8.0
2480,-77.0,14.0,121.0,10.0,0.0,-9.0
2520,-82.0,-14.0,129.0,11.0,0.0,-9.0
2560,-76.0,-7.0,157.0,8.0,2.0,-10.0
2600,-62.0,-8.0,164.0,9.0,1.0,-12.0
2640,-58.0,-3.0,173.0,8.0,-1.0,-13.0
2680,-66.0,-18.0,163.0,8.0,0.0,-16.0
2720,-82.0,-14.0,157.0,7.0,-1.0,-20.0
2760,-98.0,-7.0,171.0,5.0,-1.0,-21.0
2800,-114.0,9.0,162.0,4.0,-1.0,-22.0
2840,-122.0,7.0,151.0,7.0,-3.0,-23.0
2880,-116.0,-32.0,140.0,6.0,-2.0,-22.0
2920,-112.0,6.0,153.0,6.0,-4.0,-19.0
2960,-113.0,12.0,134.0,8.0,-4.0,-19.0
3000,-111.0,-17.0,122.0,9.0,-4.0,-17.0
3040,-106.0,-12.0,115.0,8.0,-4.0,-14.0
3080,-103.0,17.0,119.0,9.0,-3.0,-13.0
3120,-103.0,32.0,126.0,9.0,-3.0,-11.0
3160,-96.0,20.0,117.0,8.0,-2.0,-13.0
