Time,Ch1_X,Ch1_Y,Ch1_Z,Ch2_X,Ch2_Y,Ch2_Z
0,-112.0,-46.0,-203.0,-26.0,47.0,-85.0
40,-112.0,-45.0,-219.0,-25.0,47.0,-88.0
80,-107.0,-47.0,-224.0,-26.0,45.0,-85.0
120,-102.0,-88.0,-227.0,-26.0,43.0,-82.0
160,-84.0,-114.0,-230.0,-24.0,42.0,-80.0
200,-81.0,-105.0,-222.0,-23.0,44.0,-80.0
240,-79.0,-78.0,-220.0,-28.0,47.0,-75.0
280,-71.0,0.0,-224.0,-31.0,52.0,-69.0
320,-33.0,43.0,-244.0,-31.0,52.0,-63.0
360,27.0,99.0,-264.0,-28.0,55.0,-53.0
400,96.0,79.0,-267.0,-30.0,53.0,-49.0
440,136.0,60.0,-269.0,-30.0,52.0,-44.0
480,142.0,-13.0,-237.0,-32.0,49.0,-40.0
520,116.0,-74.0,-206.0,-31.0,49.0,-40.0
560,86.0,-103.0,-197.0,-30.0,47.0,-34.0
600,94.0,-122.0,-239.0,-36.0,49.0,-30.0
640,131.0,-102.0,-297.0,-40.0,52.0,-28.0
680,184.0,-82.0,-326.0,-40.0,54.0,-26.0
720,234.0,-58.0,-324.0,-39.0,56.0,-22.0
760,259.0,-13.0,-344.0,-36.0,55.0,-15.0
800,261.0,27.0,-384.0,-35.0,52.0,-6.0
840,255.0,69.0,-397.0,-36.0,47.0,2.0
880,274.0,34.0,-384.0,-36.0,43.0,9.0
920,326.0,19.0,-346.0,-36.0,43.0,13.0
960,399.0,-34.0,-345.0,-36.0,45.0,20.0
1000,467.0,-60.0,-329.0,-35.0,51.0,27.0
1040,484.0,-41.0,-340.0,-41.0,57.0,29.0
1080,449.0,-27.0,-350.0,-46.0,60.0,28.0
1120,383.0,-34.0,-364.0,-47.0,61.0,25.0
1160,311.0,2.0,-354.0,-47.0,61.0,25.0
1200,247.0,58.0,-313.0,-48.0,58.0,23.0
1240,219.0,16.0,-315.0,-47.0,52.0,25.0
1280,223.0,23.0,-324.0,-48.0,47.0,20.0
1320,234.0,71.0,-324.0,-49.0,47.0,17.0
1360,229.0,97.0,-286.0,-49.0,49.0,16.0
1400,219.0,60.0,-262.0,-48.0,52.0,15.0
1440,227.0,66.0,-257.0,-45.0,55.0,12.0
1480,241.0,70.0,-267.0,-44.0,54.0,9.0
1520,235.0,38.0,-281.0,-46.0,53.0,4.0
1560,201.0,41.0,-311.0,-50.0,47.0,4.0
1600,146.0,54.0,-346.0,-50.0,44.0,3.0
1640,73.0,90.0,-336.0,-51.0,40.0,1.0
1680,24.0,34.0,-326.0,-50.0,40.0,-1.0
1720,46.0,18.0,-305.0,-49.0,39.0,-1.0
1760,106.0,6.0,-309.0,-48.0,36.0,1.0
1800,165.0,-39.0,-311.0,-48.0,36.0,0.0
1840,184.0,-91.0,-314.0,-46.0,37.0,-5.0
1880,158.0,-81.0,-301.0,-46.0,39.0,-9.0
1920,87.0,-52.0,-294.0,-45.0,38.0,-12.0
1960,23.0,-73.0,-306.0,-47.0,33.0,-18.0
2000,1.0,-67.0,-323.0,-49.0,25.0,-22.0
2040,11.0,-27.0,-328.0,-51.0,21.0,-31.0
2080,24.0,-12.0,-329.0,-55.0,16.0,-38.0
2120,12.0,-27.0,-314.0,-52.0,15.0,-43.0
2160,-14.0,-33.0,-306.0,-50.0,14.0,-49.0
2200,-46.0,-43.0,-279.0,-47.0,10.0,-48.0
2240,-73.0,-76.0,-243.0,-45.0,4.0,-48.0
2280,-100.0,-103.0,-219.0,-43.0,-1.0,-47.0
2320,-120.0,-124.0,-222.0,-43.0,-4.0,-50.0
2360,-127.0,-112.0,-240.0,-45.0,-4.0,-51.0
2400,-136.0,-39.0,-248.0,-46.0,-3.0,-48.0
2440,-133.0,-60.0,-251.0,-48.0,-4.0,-46.0
2480,-103.0,-66.0,-216.0,-48.0,-7.0,-42.0
2520,-74.0,-2.0,-230.0,-49.0,-9.0,-42.0
2560,-57.0,13.0,-250.0,-48.0,-12.0,-40.0
2600,-42.0,-56.0,-281.0,-49.0,-15.0,-34.0
2640,-29.0,-62.0,-282.0,-46.0,-18.0,-29.0
2680,-27.0,-61.0,-261.0,-44.0,-25.0,-22.0
2720,-36.0,-125.0,-251.0,-41.0,-29.0,-17.0
2760,-31.0,-131.0,-274.0,-41.0,-33.0,-16.0
2800,-9.0,-116.0,-282.0,-40.0,-32.0,-14.0
2840,9.0,-126.0,-254.0,-41.0,-30.0,-11.0
