Time,Ch1_X,Ch1_Y,Ch1_Z,Ch2_X,Ch2_Y,Ch2_Z
0,-17.0,4.0,35.0,-16.0,6.0,-2.0
40,5.0,4.0,58.0,-14.0,4.0,-6.0
80,14.0,12.0,80.0,-14.0,7.0,-4.0
120,10.0,-8.0,92.0,-16.0,5.0,1.0
160,-2.0,-15.0,75.0,-15.0,4.0,6.0
200,-16.0,-24.0,63.0,-15.0,5.0,13.0
240,-26.0,-47.0,66.0,-14.0,4.0,18.0
280,-32.0,-81.0,60.0,-14.0,5.0,20.0
320,-30.0,-94.0,64.0,-14.0,4.0,21.0
360,-23.0,-107.0,59.0,-14.0,5.0,17.0
400,-20.0,-127.0,74.0,-12.0,6.0,14.0
440,-22.0,-106.0,98.0,-11.0,3.0,9.0
480,-27.0,-60.0,102.0,-9.0,1.0,3.0
520,-22.0,-48.0,103.0,-7.0,-2.0,-3.0
560,0.0,-40.0,108.0,-7.0,-5.0,-12.0
600,26.0,-3.0,105.0,-7.0,-8.0,-17.0
640,46.0,30.0,104.0,-7.0,-10.0,-21.0
680,53.0,27.0,98.0,-4.0,-13.0,-23.0
720,43.0,22.0,99.0,-3.0,-16.0,-23.0
760,37.0,29.0,115.0,-4.0,-15.0,-21.0
800,30.0,43.0,121.0,-4.0,-15.0,-20.0
840,34.0,36.0,129.0,-3.0,-11.0,-16.0
880,54.0,1.0,129.0,-2.0,-9.0,-13.0
920,69.0,-11.0,141.0,-1.0,-8.0,-10.0
960,63.0,-2.0,130.0,2.0,-8.0,-8.0
1000,40.0,5.0,120.0,4.0,-8.0,-5.0
1040,32.0,-9.0,118.0,6.0,-10.0,-8.0
1080,36.0,-18.0,128.0,5.0,-12.0,-8.0
1120,44.0,-8.0,133.0,7.0,-14.0,-9.0
1160,48.0,-9.0,127.0,8.0,-17.0,-12.0
1200,55.0,-1.0,125.0,9.0,-20.0,-14.0
1240,50.0,33.0,138.0,10.0,-20.0,-17.0
1280,42.0,53.0,147.0,9.0,-20.0,-13.0
1320,42.0,67.0,117.0,10.0,-20.0,-12.0
1360,73.0,49.0,85.0,10.0,-17.0,-11.0
1400,105.0,66.0,76.0,14.0,-19.0,-6.0
1440,113.0,55.0,97.0,18.0,-18.0,0.0
1480,95.0,46.0,126.0,20.0,-18.0,6.0
1520,79.0,38.0,118.0,21.0,-18.0,11.0
1560,64.0,75.0,114.0,22.0,-20.0,17.0
1600,55.0,61.0,118.0,21.0,-19.0,24.0
1640,66.0,14.0,125.0,21.0,-17.0,30.0
1680,91.0,29.0,119.0,21.0,-17.0,38.0
1720,97.0,60.0,103.0,21.0,-16.0,39.0
1760,81.0,39.0,85.0,21.0,-14.0,41.0
1800,85.0,-24.0,63.0,20.0,-14.0,43.0
1840,106.0,12.0,53.0,24.0,-14.0,42.0
1880,108.0,24.0,53.0,27.0,-13.0,40.0
1920,96.0,-5.0,66.0,29.0,-16.0,36.0
1960,91.0,0.0,63.0,30.0,-17.0,34.0
2000,84.0,92.0,51.0,31.0,-18.0,29.0
2040,67.0,108.0,47.0,31.0,-17.0,29.0
2080,65.0,71.0,48.0,31.0,-17.0,28.0
2120,78.0,87.0,50.0,31.0,-18.0,30.0
2160,75.0,129.0,51.0,31.0,-16.0,33.0
2200,60.0,84.0,44.0,29.0,-14.0,37.0
2240,45.0,47.0,45.0,28.0,-12.0,39.0
2280,39.0,44.0,58.0,29.0,-9.0,42.0
2320,22.0,47.0,83.0,30.0,-5.0,45.0
2360,-4.0,26.0,104.0,32.0,-4.0,45.0
2400,-24.0,6.0,112.0,33.0,-2.0,46.0
2440,-34.0,28.0,116.0,34.0,-2.0,48.0
2480,-47.0,56.0,116.0,32.0,-2.0,47.0
2520,-64.0,50.0,116.0,32.0,-4.0,45.0
2560,-67.0,28.0,133.0,31.0,-4.0,39.0
2600,-67.0,34.0,168.0,31.0,-5.0,35.0
2640,-74.0,24.0,198.0,31.0,-6.0,34.0
2680,-73.0,-1.0,220.0,28.0,-4.0,28.0
2720,-75.0,-13.0,224.0,26.0,-4.0,24.0
2760,-81.0,-12.0,223.0,25.0,-1.0,23.0
2800,-98.0,-19.0,241.0,27.0,-1.0,21.0
2840,-114.0,-14.0,255.0,28.0,2.0,20.0
2880,-124.0,-25.0,252.0,30.0,3.0,19.0
2920,-138.0,-20.0,252.0,30.0,3.0,16.0
2960,-146.0,-27.0,241.0,29.0,5.0,14.0
3000,-150.0,-26.0,237.0,29.0,5.0,12.0
3040,-153.0,-23.0,225.0,28.0,6.0,8.0
3080,-160.0,-22.0,224.0,29.0,7.0,1.0
3120,-162.0,-31.0,197.0,27.0,7.0,-1.0
3160,-155.0,-10.0,169.0,25.0,7.0,-5.0
3200,-136.0,3.0,131.0,26.0,7.0,-9.0
3240,-111.0,-8.0,123.0,25.0,6.0,-11.0
3280,-96.0,-16.0,129.0,25.0,4.0,-15.0
3320,-85.0,-24.0,128.0,26.0,5.0,-19.0
3360,-83.0,-24.0,115.0,28.0,4.0,-22.0
3400,-82.0,-54.0,113.0,27.0,1.0,-22.0
3440,-77.0,-82.0,110.0,27.0,1.0,-25.0
3480,-78.0,-67.0,109.0,26.0,1.0,-25.0
3520,-82.0,-63.0,95.0,24.0,1.0,-24.0
3560,-93.0,-60.0,99.0,23.0,1.0,-20.0
3600,-99.0,-50.0,111.0,22.0,4.0,-20.0
3640,-102.0,-30.0,132.0,20.0,7.0,-17.0
3680,-91.0,-42.0,148.0,18.0,5.0,-17.0
3720,-72.0,-31.0,149.0,17.0,9.0,-20.0
3760,-60.0,-28.0,164.0,17.0,8.0,-22.0
3800,-55.0,-50.0,187.0,16.0,10.0,-24.0
3840,-60.0,-42.0,206.0,16.0,9.0,-27.0
3880,-63.0,-15.0,206.0,15.0,8.0,-29.0
3920,-64.0,6.0,204.0,14.0,6.0,-28.0
3960,-65.0,-6.0,203.0,12.0,4.0,-29.0
4000,-73.0,32.0,214.0,11.0,3.0,-27.0
4040,-81.0,65.0,219.0,8.0,2.0,-22.0
4080,-89.0,56.0,220.0,10.0,2.0,-23.0
4120,-87.0,17.0,222.0,7.0,2.0,-16.0
4160,-84.0,20.0,223.0,8.0,4.0,-13.0
4200,-79.0,10.0,218.0,6.0,7.0,-9.0
4240,-78.0,8.0,211.0,8.0,7.0,-8.0
4280,-77.0,3.0,203.0,9.0,10.0,-3.0
4320,-75.0,15.0,207.0,8.0,8.0,1.0
4360,-70.0,57.0,203.0,10.0,7.0,4.0
4400,-63.0,86.0,191.0,11.0,6.0,3.0
4440,-48.0,66.0,187.0,8.0,3.0,6.0
4480,-25.0,63.0,172.0,9.0,0.0,6.0
4520,-3.0,58.0,172.0,10.0,0.0,9.0
4560,10.0,45.0,168.0,9.0,-2.0,12.0
4600,13.0,23.0,160.0,7.0,-4.0,14.0
4640,17.0,-8.0,148.0,8.0,-2.0,18.0
4680,20.0,-8.0,141.0,6.0,-2.0,27.0
4720,15.0,-1.0,125.0,6.0,0.0,29.0
4760,4.0,-10.0,127.0,9.0,3.0,34.0
4800,-10.0,-26.0,122.0,8.0,3.0,36.0
4840,-28.0,-1.0,129.0,11.0,4.0,38.0
4880,-52.0,1.0,117.0,10.0,3.0,38.0
4920,-68.0,7.0,114.0,14.0,1.0,33.0
4960,-74.0,24.0,112.0,14.0,2.0,29.0
5000,-72.0,43.0,126.0,13.0,0.0,25.0
5040,-64.0,57.0,128.0,15.0,0.0,21.0
5080,-52.0,99.0,113.0,13.0,-2.0,17.0
5120,-34.0,121.0,105.0,13.0,-2.0,12.0
5160,-27.0,110.0,115.0,14.0,-2.0,9.0
5200,-32.0,94.0,112.0,15.0,-1.0,6.0
5240,-36.0,87.0,105.0,16.0,-3.0,6.0
5280,-48.0,101.0,98.0,15.0,-4.0,7.0
5320,-73.0,77.0,73.0,15.0,-5.0,10.0
5360,-88.0,15.0,49.0,16.0,-4.0,12.0
5400,-91.0,18.0,35.0,16.0,-5.0,17.0
5440,-98.0,46.0,36.0,18.0,-3.0,18.0
5480,-110.0,16.0,54.0,18.0,-2.0,18.0
5520,-116.0,-48.0,45.0,18.0,-1.0,19.0
5560,-105.0,-43.0,28.0,18.0,-1.0,18.0
5600,-111.0,34.0,19.0,17.0,-3.0,12.0
5640,-125.0,-7.0,31.0,16.0,-4.0,6.0
5680,-116.0,-79.0,52.0,18.0,-5.0,-3.0
5720,-87.0,-8.0,38.0,21.0,-6.0,-7.0
5760,-81.0,84.0,17.0,20.0,-8.0,-16.0
5800,-71.0,36.0,-2.0,20.0,-11.0,-19.0
5840,-47.0,-21.0,1.0,21.0,-12.0,-25.0
5880,-36.0,42.0,17.0,22.0,-10.0,-25.0
5920,-55.0,68.0,34.0,22.0,-10.0,-22.0
5960,-76.0,23.0,9.0,21.0,-11.0,-20.0
6000,-76.0,-26.0,-38.0,21.0,-11.0,-18.0
6040,-74.0,-2.0,-71.0,19.0,-8.0,-16.0
6080,-87.0,-1.0,-81.0,17.0,-7.0,-12.0
6120,-90.0,-54.0,-81.0,17.0,-6.0,-12.0
6160,-90.0,-100.0,-82.0,19.0,-6.0,-10.0
6200,-100.0,-92.0,-71.0,19.0,-6.0,-12.0
6240,-118.0,-60.0,-60.0,16.0,-5.0,-14.0
6280,-127.0,-67.0,-85.0,15.0,-10.0,-17.0
6320,-120.0,-76.0,-93.0,13.0,-11.0,-20.0
6360,-115.0,-63.0,-66.0,15.0,-12.0,-26.0
6400,-123.0,-61.0,-22.0,16.0,-14.0,-29.0
6440,-127.0,-55.0,-16.0,16.0,-15.0,-33.0
6480,-128.0,-29.0,-42.0,16.0,-17.0,-35.0
6520,-111.0,-49.0,-44.0,14.0,-15.0,-39.0
6560,-91.0,-51.0,-16.0,13.0,-15.0,-37.0
6600,-77.0,-49.0,5.0,15.0,-14.0,-34.0
6640,-70.0,-72.0,-5.0,13.0,-14.0,-31.0
6680,-81.0,-52.0,15.0,13.0,-15.0,-26.0
6720,-99.0,-32.0,30.0,11.0,-14.0,-22.0
6760,-95.0,-71.0,20.0,10.0,-13.0,-19.0
6800,-69.0,-109.0,-44.0,11.0,-13.0,-17.0
6840,-40.0,-79.0,-49.0,11.0,-12.0,-18.0
6880,-43.0,-71.0,-16.0,10.0,-15.0,-19.0
6920,-41.0,-124.0,-4.0,10.0,-14.0,-20.0
6960,-29.0,-106.0,-35.0,8.0,-15.0,-24.0
7000,-20.0,-58.0,-76.0,7.0,-18.0,-27.0
7040,-18.0,-45.0,-82.0,7.0,-21.0,-33.0
7080,-10.0,-55.0,-71.0,8.0,-20.0,-38.0
7120,9.0,-42.0,-75.0,7.0,-20.0,-39.0
7160,20.0,-6.0,-96.0,8.0,-21.0,-39.0
7200,27.0,14.0,-162.0,6.0,-23.0,-39.0
7240,31.0,17.0,-208.0,4.0,-22.0,-37.0
7280,34.0,26.0,-214.0,5.0,-20.0,-36.0
7320,42.0,38.0,-209.0,7.0,-17.0,-27.0
7360,64.0,50.0,-202.0,7.0,-16.0,-22.0
7400,87.0,64.0,-211.0,5.0,-17.0,-16.0
7440,102.0,62.0,-224.0,3.0,-15.0,-12.0
7480,112.0,31.0,-210.0,1.0,-13.0,-10.0
7520,119.0,19.0,-208.0,-1.0,-12.0,-4.0
7560,120.0,20.0,-180.0,-1.0,-12.0,-2.0
7600,114.0,-14.0,-150.0,-4.0,-14.0,-1.0
7640,106.0,-25.0,-147.0,-7.0,-15.0,1.0
7680,104.0,-27.0,-157.0,-12.0,-13.0,1.0
7720,106.0,22.0,-154.0,-15.0,-13.0,2.0
7760,86.0,51.0,-113.0,-17.0,-12.0,3.0
7800,68.0,16.0,-78.0,-14.0,-12.0,3.0
7840,56.0,37.0,-70.0,-16.0,-10.0,5.0
7880,63.0,52.0,-86.0,-17.0,-8.0,6.0
7920,76.0,87.0,-80.0,-19.0,-10.0,9.0
7960,133.0,276.0,-74.0,-19.0,-7.0,12.0
8000,156.0,435.0,-78.0,-19.0,-3.0,13.0
8040,196.0,108.0,-80.0,-20.0,-2.0,21.0
8080,166.0,-56.0,20.0,-23.0,-1.0,22.0
8120,14.0,140.0,108.0,-24.0,-6.0,33.0
8160,-208.0,255.0,218.0,-27.0,-6.0,40.0
8200,-351.0,173.0,180.0,-33.0,2.0,55.0
8240,-244.0,-126.0,69.0,-40.0,18.0,62.0
8280,30.0,-77.0,62.0,-43.0,33.0,61.0
8320,225.0,79.0,58.0,-40.0,34.0,50.0
8360,302.0,-141.0,10.0,-34.0,34.0,42.0
8400,272.0,-328.0,-91.0,-33.0,28.0,38.0
8440,172.0,-100.0,-208.0,-34.0,17.0,35.0
8480,31.0,258.0,-173.0,-34.0,0.0,24.0
8520,-23.0,218.0,-219.0,-28.0,-15.0,9.0
8560,116.0,63.0,-264.0,-20.0,-14.0,12.0
8600,383.0,151.0,-176.0,-21.0,-7.0,21.0
8640,561.0,265.0,-155.0,-26.0,2.0,35.0
8680,603.0,194.0,-212.0,-31.0,9.0,23.0
8720,578.0,-92.0,-410.0,-36.0,22.0,10.0
8760,531.0,-198.0,-485.0,-39.0,38.0,15.0
8800,420.0,-118.0,-397.0,-39.0,45.0,19.0
8840,292.0,-98.0,-375.0,-35.0,33.0,21.0
8880,201.0,-163.0,-422.0,-29.0,19.0,13.0
8920,146.0,-46.0,-365.0,-27.0,19.0,7.0
8960,62.0,271.0,-302.0,-29.0,25.0,24.0
9000,28.0,192.0,-206.0,-30.0,28.0,31.0
9040,72.0,63.0,-194.0,-28.0,26.0,24.0
9080,139.0,-6.0,-117.0,-25.0,33.0,15.0
9120,168.0,-59.0,-31.0,-33.0,47.0,-2.0
9160,123.0,-137.0,-53.0,-43.0,54.0,1.0
9200,41.0,-200.0,-88.0,-48.0,53.0,-20.0
9240,-98.0,-104.0,-50.0,-47.0,51.0,-40.0
9280,-256.0,-79.0,51.0,-43.0,51.0,-51.0
9320,-320.0,-44.0,138.0,-39.0,49.0,-51.0
9360,-260.0,-62.0,81.0,-33.0,40.0,-45.0
9400,-145.0,-29.0,47.0,-33.0,32.0,-45.0
9440,-41.0,-28.0,13.0,-33.0,35.0,-51.0
9480,18.0,-68.0,-42.0,-35.0,39.0,-42.0
9520,26.0,-145.0,-62.0,-30.0,42.0,-36.0
9560,-12.0,-127.0,-86.0,-30.0,41.0,-34.0
9600,-54.0,-98.0,-120.0,-32.0,44.0,-37.0
9640,-37.0,-61.0,-211.0,-35.0,49.0,-41.0
9680,13.0,-41.0,-305.0,-37.0,57.0,-37.0
9720,61.0,-14.0,-313.0,-31.0,61.0,-39.0
9760,93.0,-28.0,-263.0,-26.0,59.0,-40.0
9800,88.0,-78.0,-228.0,-21.0,52.0,-41.0
9840,42.0,-177.0,-244.0,-18.0,45.0,-45.0
9880,-2.0,-256.0,-262.0,-16.0,38.0,-51.0
9920,-31.0,-242.0,-262.0,-18.0,29.0,-54.0
9960,-52.0,-244.0,-240.0,-18.0,22.0,-62.0
10000,-27.0,-215.0,-194.0,-8.0,15.0,-52.0
10040,-64.0,-150.0,-175.0,-5.0,19.0,-56.0
10080,-52.0,-3.0,-199.0,-11.0,18.0,-54.0
10120,-10.0,-37.0,-161.0,-21.0,21.0,-49.0
10160,36.0,-67.0,-124.0,-26.0,27.0,-44.0
10200,67.0,-5.0,-108.0,-23.0,35.0,-36.0
10240,40.0,67.0,-71.0,-22.0,33.0,-28.0
10280,-45.0,-11.0,-57.0,-26.0,27.0,-19.0
10320,-119.0,-107.0,-73.0,-26.0,19.0,-14.0
10360,-114.0,-98.0,-147.0,-21.0,20.0,-13.0
10400,-84.0,-47.0,-156.0,-18.0,19.0,-10.0
10440,-62.0,-96.0,-143.0,-22.0,15.0,0.0
10480,-22.0,-187.0,-123.0,-21.0,11.0,9.0
10520,41.0,-103.0,-197.0,-20.0,10.0,16.0
10560,86.0,-41.0,-265.0,-26.0,12.0,9.0
10600,109.0,-74.0,-255.0,-37.0,13.0,11.0
10640,146.0,-139.0,-275.0,-39.0,12.0,9.0
10680,193.0,-16.0,-279.0,-32.0,12.0,7.0
10720,218.0,70.0,-308.0,-25.0,9.0,-2.0
10760,219.0,-1.0,-265.0,-25.0,5.0,-6.0
10800,214.0,26.0,-250.0,-28.0,-3.0,-2.0
10840,217.0,74.0,-275.0,-24.0,-8.0,4.0
10880,207.0,131.0,-268.0,-16.0,-11.0,9.0
10920,190.0,55.0,-243.0,-22.0,-9.0,17.0
10960,180.0,46.0,-190.0,-32.0,-11.0,28.0
11000,172.0,32.0,-230.0,-38.0,-9.0,42.0
11040,156.0,4.0,-244.0,-37.0,-7.0,48.0
11080,127.0,-106.0,-191.0,-38.0,-2.0,45.0
11120,103.0,-173.0,-99.0,-44.0,2.0,47.0
11160,73.0,-92.0,-69.0,-47.0,4.0,44.0
11200,54.0,-73.0,-108.0,-44.0,3.0,47.0
11240,48.0,-27.0,-107.0,-39.0,-1.0,39.0
11280,38.0,46.0,-80.0,-37.0,-6.0,38.0
11320,17.0,123.0,-59.0,-37.0,-9.0,34.0
11360,-4.0,152.0,-65.0,-35.0,-12.0,27.0
11400,-6.0,111.0,-67.0,-35.0,-15.0,22.0
11440,5.0,79.0,-59.0,-34.0,-20.0,15.0
11480,5.0,5.0,-109.0,-35.0,-22.0,12.0
11520,1.0,-33.0,-167.0,-36.0,-22.0,4.0
11560,-8.0,-86.0,-174.0,-36.0,-21.0,-3.0
11600,-22.0,-91.0,-102.0,-35.0,-20.0,-5.0
11640,-37.0,-47.0,-67.0,-35.0,-19.0,-7.0
11680,-24.0,-33.0,-118.0,-36.0,-17.0,-8.0
11720,-6.0,55.0,-139.0,-40.0,-18.0,-9.0
11760,-6.0,59.0,-97.0,-39.0,-20.0,-7.0
11800,-34.0,57.0,-9.0,-31.0,-24.0,-4.0
11840,-80.0,33.0,30.0,-27.0,-28.0,-6.0
11880,-124.0,40.0,58.0,-30.0,-29.0,-12.0
11920,-157.0,0.0,69.0,-32.0,-29.0,-13.0
11960,-179.0,-34.0,88.0,-31.0,-30.0,-16.0
12000,-208.0,-18.0,81.0,-23.0,-30.0,-21.0
12040,-257.0,-53.0,110.0,-24.0,-30.0,-31.0
12080,-331.0,-72.0,198.0,-27.0,-28.0,-39.0
12120,-405.0,-44.0,274.0,-31.0,-31.0,-44.0
12160,-444.0,48.0,328.0,-27.0,-33.0,-55.0
12200,-435.0,98.0,309.0,-21.0,-37.0,-61.0
12240,-384.0,207.0,314.0,-19.0,-39.0,-67.0
12280,-322.0,194.0,318.0,-19.0,-43.0,-63.0
12320,-268.0,79.0,416.0,-12.0,-50.0,-56.0
12360,-286.0,-2.0,541.0,-5.0,-60.0,-50.0
12400,-370.0,-17.0,665.0,-4.0,-63.0,-40.0
12440,-452.0,-18.0,668.0,-11.0,-59.0,-20.0
12480,-472.0,-48.0,525.0,-16.0,-52.0,0.0
12520,-379.0,-83.0,392.0,-13.0,-39.0,7.0
12560,-216.0,-144.0,346.0,-11.0,-28.0,2.0
12600,-97.0,-163.0,388.0,-4.0,-23.0,-3.0
12640,-65.0,-212.0,427.0,4.0,-23.0,-5.0
12680,-114.0,-210.0,400.0,17.0,-35.0,-11.0
12720,-191.0,-80.0,334.0,27.0,-52.0,-20.0
12760,-229.0,6.0,276.0,31.0,-69.0,-34.0
12800,-197.0,50.0,220.0,29.0,-78.0,-36.0
12840,-74.0,101.0,194.0,33.0,-84.0,-35.0
12880,76.0,220.0,172.0,38.0,-80.0,-30.0
12920,188.0,263.0,129.0,40.0,-73.0,-27.0
12960,263.0,189.0,58.0,40.0,-62.0,-18.0
13000,298.0,106.0,-7.0,37.0,-49.0,-8.0
13040,279.0,48.0,-19.0,41.0,-41.0,6.0
13080,205.0,-39.0,45.0,47.0,-42.0,20.0
13120,121.0,-133.0,80.0,54.0,-46.0,40.0
13160,42.0,-45.0,109.0,58.0,-49.0,55.0
13200,-25.0,117.0,96.0,61.0,-49.0,68.0
13240,-57.0,167.0,105.0,61.0,-44.0,79.0
13280,-26.0,170.0,155.0,60.0,-36.0,80.0
13320,41.0,167.0,200.0,59.0,-26.0,82.0
13360,110.0,122.0,259.0,61.0,-20.0,77.0
13400,149.0,65.0,271.0,57.0,-18.0,68.0
13440,200.0,169.0,269.0,52.0,-18.0,57.0
13480,208.0,424.0,284.0,47.0,-18.0,45.0
13520,186.0,271.0,247.0,49.0,-15.0,34.0
13560,150.0,48.0,255.0,54.0,-13.0,28.0
13600,58.0,179.0,251.0,62.0,-18.0,27.0
13640,-84.0,457.0,291.0,63.0,-22.0,41.0
13680,-193.0,387.0,297.0,63.0,-16.0,55.0
13720,-112.0,127.0,200.0,59.0,-2.0,74.0
13760,116.0,29.0,115.0,55.0,16.0,82.0
13800,247.0,265.0,110.0,57.0,25.0,92.0
13840,214.0,53.0,60.0,60.0,28.0,96.0
13880,122.0,-232.0,115.0,59.0,32.0,109.0
13920,27.0,-88.0,78.0,55.0,32.0,110.0
13960,-77.0,272.0,58.0,47.0,27.0,109.0
14000,-108.0,292.0,-29.0,51.0,23.0,88.0
14040,12.0,76.0,-111.0,55.0,26.0,82.0
14080,205.0,138.0,66.0,65.0,35.0,75.0
14120,295.0,229.0,220.0,66.0,36.0,75.0
14160,262.0,145.0,194.0,65.0,27.0,61.0
14200,211.0,-105.0,38.0,59.0,23.0,34.0
14240,140.0,-99.0,30.0,55.0,31.0,23.0
14280,11.0,-18.0,176.0,51.0,37.0,26.0
14320,-93.0,-135.0,237.0,54.0,31.0,27.0
14360,-126.0,-135.0,187.0,54.0,24.0,21.0
