Time,Ch1_X,Ch1_Y,Ch1_Z,Ch2_X,Ch2_Y,Ch2_Z
0,-72.0,-53.0,-48.0,-21.0,-1.0,-17.0
40,-106.0,122.0,52.0,-18.0,-16.0,-12.0
80,-75.0,-84.0,-73.0,-14.0,-12.0,-36.0
120,-73.0,-17.0,6.0,-14.0,-4.0,-4.0
160,-71.0,110.0,33.0,-24.0,-14.0,-20.0
200,-25.0,-141.0,-125.0,-21.0,-7.0,-25.0
240,-69.0,84.0,37.0,-14.0,-17.0,-3.0
280,-59.0,32.0,-35.0,-18.0,-28.0,-16.0
320,-24.0,-129.0,-85.0,-20.0,-15.0,-10.0
360,-35.0,119.0,36.0,-24.0,-32.0,27.0
400,4.0,-53.0,-80.0,-17.0,-36.0,-17.0
440,-5.0,-63.0,-30.0,-15.0,-23.0,6.0
480,-38.0,88.0,1.0,-16.0,-32.0,16.0
520,11.0,-85.0,-104.0,-9.0,-20.0,-19.0
560,-1.0,-50.0,6.0,-15.0,-21.0,24.0
600,-13.0,123.0,33.0,-13.0,-45.0,16.0
640,22.0,-136.0,-146.0,-7.0,-30.0,-13.0
680,0.0,44.0,62.0,-13.0,-27.0,28.0
720,4.0,15.0,10.0,-11.0,-28.0,21.0
760,6.0,-81.0,-112.0,-12.0,-16.0,-8.0
800,-27.0,94.0,42.0,-22.0,-32.0,37.0
840,-4.0,-20.0,-50.0,-19.0,-32.0,3.0
880,-4.0,-109.0,-63.0,-15.0,-16.0,0.0
920,-52.0,167.0,40.0,-27.0,-26.0,28.0
960,-16.0,-120.0,-129.0,-22.0,-16.0,-13.0
1000,-50.0,25.0,5.0,-23.0,-18.0,14.0
1040,-51.0,43.0,15.0,-32.0,-32.0,10.0
1080,-45.0,-64.0,-123.0,-25.0,-15.0,-20.0
1120,-74.0,14.0,15.0,-27.0,-14.0,16.0
1160,-96.0,75.0,-10.0,-24.0,-19.0,-15.0
1200,-64.0,-140.0,-99.0,-19.0,-7.0,-14.0
1240,-112.0,116.0,73.0,-29.0,-13.0,-4.0
1280,-84.0,-15.0,-39.0,-26.0,-10.0,-29.0
1320,-92.0,-73.0,-32.0,-21.0,-1.0,-13.0
1360,-119.0,133.0,105.0,-27.0,-17.0,-6.0
1400,-96.0,-91.0,-64.0,-23.0,-13.0,-29.0
1440,-101.0,26.0,51.0,-27.0,-8.0,-2.0
1480,-128.0,64.0,53.0,-32.0,-12.0,-6.0
1520,-106.0,-85.0,-41.0,-29.0,2.0,-33.0
1560,-148.0,23.0,60.0,-32.0,-4.0,-5.0
1600,-140.0,76.0,33.0,-37.0,-17.0,-11.0
1640,-116.0,-161.0,-65.0,-32.0,-9.0,-30.0
1680,-155.0,133.0,116.0,-38.0,-25.0,3.0
1720,-138.0,-87.0,-44.0,-34.0,-25.0,-30.0
1760,-146.0,-18.0,-22.0,-29.0,-16.0,-14.0
1800,-160.0,37.0,67.0,-30.0,-29.0,-3.0
1840,-145.0,-26.0,-55.0,-26.0,-28.0,-34.0
1880,-144.0,-87.0,-13.0,-19.0,-27.0,-21.0
1920,-164.0,145.0,76.0,-21.0,-40.0,2.0
1960,-118.0,-154.0,-100.0,-10.0,-31.0,-47.0
2000,-144.0,93.0,94.0,-14.0,-32.0,1.0
2040,-125.0,31.0,1.0,-14.0,-47.0,-8.0
