Time,Ch1_X,Ch1_Y,Ch1_Z,Ch2_X,Ch2_Y,Ch2_Z
0,-1.0,-95.0,-114.0,-17.0,-18.0,-21.0
40,-27.0,115.0,58.0,-27.0,-35.0,17.0
80,8.0,-122.0,-102.0,-17.0,-26.0,-35.0
120,-12.0,1.0,-32.0,-19.0,-16.0,-7.0
160,-37.0,72.0,-7.0,-26.0,-25.0,2.0
200,-11.0,-63.0,-106.0,-16.0,-14.0,-33.0
240,-37.0,-37.0,-2.0,-21.0,-20.0,4.0
280,-45.0,132.0,13.0,-29.0,-29.0,-6.0
320,-26.0,-172.0,-145.0,-19.0,-9.0,-22.0
360,-77.0,159.0,78.0,-25.0,-14.0,10.0
400,-56.0,-66.0,-60.0,-21.0,-18.0,-9.0
440,-64.0,-27.0,-55.0,-23.0,-5.0,-5.0
480,-92.0,66.0,57.0,-31.0,-14.0,2.0
520,-86.0,8.0,-56.0,-28.0,-7.0,-10.0
560,-90.0,-98.0,-27.0,-26.0,-1.0,2.0
600,-136.0,164.0,88.0,-36.0,-16.0,14.0
640,-90.0,-157.0,-95.0,-30.0,-8.0,-16.0
680,-132.0,77.0,66.0,-34.0,-2.0,15.0
720,-139.0,1.0,20.0,-36.0,-11.0,5.0
760,-136.0,-68.0,-49.0,-32.0,2.0,-12.0
800,-156.0,30.0,69.0,-37.0,-9.0,21.0
840,-150.0,39.0,6.0,-38.0,-19.0,0.0
880,-121.0,-141.0,-38.0,-31.0,-10.0,-2.0
920,-172.0,131.0,116.0,-38.0,-22.0,16.0
960,-138.0,-86.0,-56.0,-33.0,-17.0,-8.0
1000,-152.0,-27.0,10.0,-29.0,-11.0,8.0
1040,-157.0,90.0,80.0,-35.0,-31.0,21.0
1080,-140.0,-99.0,-84.0,-28.0,-24.0,-20.0
1120,-155.0,6.0,50.0,-27.0,-26.0,18.0
1160,-164.0,93.0,40.0,-27.0,-35.0,7.0
1200,-118.0,-131.0,-84.0,-23.0,-26.0,-13.0
1240,-152.0,113.0,108.0,-25.0,-35.0,21.0
1280,-126.0,3.0,-46.0,-25.0,-46.0,1.0
1320,-108.0,-79.0,-37.0,-16.0,-37.0,-10.0
1360,-136.0,143.0,90.0,-25.0,-46.0,27.0
1400,-96.0,-66.0,-68.0,-19.0,-46.0,-11.0
1440,-91.0,17.0,-9.0,-16.0,-36.0,12.0
1480,-97.0,77.0,65.0,-25.0,-51.0,11.0
1520,-65.0,-37.0,-66.0,-16.0,-50.0,-3.0
1560,-71.0,-1.0,7.0,-16.0,-47.0,11.0
1600,-70.0,106.0,21.0,-20.0,-59.0,16.0
1640,-34.0,-130.0,-96.0,-14.0,-47.0,-12.0
1680,-68.0,175.0,58.0,-17.0,-50.0,14.0
1720,-24.0,-79.0,-30.0,-15.0,-57.0,2.0
1760,-59.0,-37.0,-125.0,-7.0,-46.0,-1.0
1800,-48.0,-2.0,63.0,-17.0,-53.0,0.0
1840,-5.0,152.0,-47.0,-11.0,-58.0,9.0
1880,42.0,-225.0,-136.0,-8.0,-48.0,-11.0
1920,-40.0,272.0,119.0,-19.0,-55.0,24.0
1960,0.0,-287.0,-198.0,-3.0,-42.0,-33.0
2000,-52.0,172.0,14.0,-4.0,-34.0,25.0
2040,-18.0,31.0,-77.0,-17.0,-52.0,-3.0
2080,42.0,-67.0,-46.0,-16.0,-45.0,-10.0
2120,15.0,67.0,24.0,-14.0,-45.0,40.0
2160,6.0,-18.0,-87.0,-8.0,-45.0,-19.0
2200,6.0,-11.0,-8.0,-10.0,-18.0,11.0
2240,-2.0,118.0,32.0,-22.0,-17.0,41.0
2280,26.0,-40.0,-114.0,-25.0,-23.0,16.0
2320,25.0,-18.0,-1.0,-29.0,-25.0,21.0
2360,8.0,85.0,-11.0,-28.0,-41.0,29.0
2400,23.0,-61.0,-107.0,-21.0,-26.0,13.0
2440,-18.0,51.0,-11.0,-30.0,0.0,8.0
2480,7.0,27.0,-9.0,-39.0,-5.0,26.0
2520,25.0,-43.0,-127.0,-31.0,-1.0,4.0
2560,14.0,63.0,26.0,-35.0,-17.0,35.0
2600,40.0,109.0,-59.0,-39.0,-23.0,25.0
2640,48.0,-159.0,-108.0,-35.0,4.0,-3.0
2680,-25.0,194.0,87.0,-30.0,6.0,36.0
2720,9.0,-113.0,-121.0,-29.0,10.0,5.0
2760,-2.0,66.0,-23.0,-35.0,25.0,23.0
2800,4.0,64.0,11.0,-43.0,11.0,24.0
2840,18.0,-75.0,-75.0,-40.0,14.0,10.0
2880,-33.0,16.0,26.0,-42.0,5.0,19.0
2920,-42.0,88.0,30.0,-48.0,-10.0,37.0
2960,-6.0,-131.0,-95.0,-46.0,13.0,-2.0
3000,-44.0,109.0,79.0,-51.0,18.0,31.0
3040,-41.0,-11.0,-62.0,-48.0,12.0,-5.0
3080,-39.0,-90.0,-47.0,-39.0,14.0,19.0
3120,-88.0,117.0,57.0,-52.0,-8.0,23.0
3160,-43.0,-101.0,-64.0,-56.0,-6.0,-29.0
3200,-68.0,-12.0,-19.0,-43.0,3.0,5.0
3240,-55.0,93.0,39.0,-38.0,-4.0,9.0
3280,-19.0,-87.0,-75.0,-32.0,5.0,-28.0
3320,-43.0,37.0,15.0,-40.0,-1.0,14.0
3360,-47.0,60.0,-21.0,-36.0,-17.0,-13.0
3400,-19.0,-87.0,-102.0,-27.0,-7.0,-11.0
3440,-50.0,45.0,26.0,-24.0,-11.0,4.0
3480,-23.0,36.0,-34.0,-27.0,-10.0,-21.0
3520,-3.0,-144.0,-108.0,-27.0,3.0,-19.0
3560,-31.0,130.0,48.0,-30.0,-22.0,4.0
3600,10.0,-82.0,-111.0,-23.0,-25.0,-37.0
3640,9.0,-64.0,-40.0,-26.0,-19.0,-7.0
3680,0.0,122.0,6.0,-31.0,-37.0,8.0
3720,39.0,-183.0,-161.0,-19.0,-21.0,-32.0
3760,7.0,99.0,25.0,-20.0,-20.0,7.0
3800,18.0,-33.0,-100.0,-21.0,-29.0,3.0
3840,42.0,-38.0,-113.0,-15.0,-14.0,-28.0
3880,31.0,-2.0,-9.0,-29.0,-27.0,14.0
3920,50.0,62.0,-42.0,-28.0,-37.0,-9.0
3960,63.0,-134.0,-137.0,-20.0,-25.0,-15.0
4000,33.0,152.0,60.0,-33.0,-28.0,13.0
4040,71.0,-94.0,-115.0,-24.0,-13.0,-18.0
4080,39.0,-4.0,-60.0,-27.0,-4.0,12.0
4120,20.0,121.0,2.0,-35.0,-21.0,4.0
4160,49.0,-115.0,-138.0,-32.0,-17.0,-3.0
4200,26.0,39.0,-3.0,-33.0,-20.0,20.0
4240,22.0,56.0,-28.0,-42.0,-26.0,7.0
4280,40.0,-109.0,-124.0,-38.0,-7.0,-3.0
4320,-4.0,71.0,40.0,-41.0,-11.0,21.0
4360,5.0,16.0,-67.0,-41.0,-12.0,4.0
4400,14.0,-119.0,-91.0,-39.0,4.0,1.0
4440,-31.0,175.0,57.0,-44.0,-11.0,34.0
4480,7.0,-99.0,-121.0,-34.0,-5.0,-2.0
4520,-14.0,6.0,-6.0,-31.0,3.0,24.0
4560,-32.0,83.0,32.0,-40.0,-3.0,27.0
4600,-11.0,-71.0,-85.0,-37.0,14.0,-13.0
4640,-37.0,39.0,37.0,-42.0,16.0,33.0
4680,-43.0,82.0,17.0,-46.0,3.0,11.0
4720,-21.0,-105.0,-82.0,-40.0,12.0,-1.0
4760,-61.0,99.0,84.0,-48.0,6.0,26.0
4800,-57.0,22.0,-32.0,-48.0,9.0,4.0
4840,-60.0,-79.0,-51.0,-44.0,23.0,5.0
4880,-93.0,143.0,93.0,-52.0,5.0,28.0
4920,-69.0,-80.0,-79.0,-49.0,3.0,1.0
4960,-90.0,3.0,2.0,-48.0,3.0,8.0
5000,-107.0,64.0,66.0,-56.0,-8.0,19.0
5040,-94.0,-68.0,-88.0,-46.0,6.0,-18.0
5080,-103.0,-21.0,39.0,-47.0,9.0,8.0
5120,-132.0,98.0,5.0,-48.0,-7.0,2.0
5160,-86.0,-167.0,-98.0,-39.0,-1.0,-23.0
5200,-135.0,138.0,82.0,-40.0,-11.0,13.0
5240,-94.0,-56.0,-62.0,-39.0,-19.0,-9.0
5280,-90.0,-47.0,-34.0,-30.0,-4.0,-15.0
5320,-99.0,101.0,68.0,-35.0,-15.0,14.0
5360,-76.0,-68.0,-81.0,-29.0,-15.0,-20.0
5400,-68.0,-7.0,0.0,-28.0,-10.0,1.0
5440,-85.0,96.0,17.0,-30.0,-27.0,4.0
5480,-30.0,-85.0,-82.0,-22.0,-22.0,-15.0
5520,-53.0,48.0,7.0,-22.0,-21.0,9.0
5560,-39.0,72.0,-22.0,-28.0,-32.0,12.0
5600,-16.0,-92.0,-108.0,-21.0,-20.0,-12.0
5640,-43.0,101.0,23.0,-26.0,-27.0,24.0
5680,-15.0,20.0,-72.0,-31.0,-34.0,1.0
5720,-6.0,-95.0,-120.0,-25.0,-25.0,1.0
5760,-38.0,127.0,22.0,-29.0,-39.0,23.0
5800,-16.0,-94.0,-140.0,-28.0,-38.0,-14.0
5840,-6.0,19.0,-30.0,-21.0,-26.0,3.0
5880,-15.0,49.0,-41.0,-29.0,-38.0,24.0
5920,36.0,-54.0,-91.0,-23.0,-34.0,-13.0
5960,11.0,-10.0,-30.0,-20.0,-39.0,24.0
6000,13.0,100.0,-16.0,-24.0,-49.0,15.0
6040,46.0,-116.0,-141.0,-15.0,-33.0,5.0
6080,9.0,120.0,18.0,-21.0,-27.0,37.0
6120,38.0,-14.0,-107.0,-23.0,-31.0,6.0
6160,44.0,-25.0,-92.0,-21.0,-17.0,14.0
6200,31.0,110.0,-8.0,-28.0,-29.0,36.0
6240,67.0,-13.0,-107.0,-29.0,-29.0,17.0
6280,65.0,-5.0,-63.0,-27.0,-19.0,26.0
6320,45.0,155.0,2.0,-39.0,-30.0,52.0
