Time,Ch1_X,Ch1_Y,Ch1_Z,Ch2_X,Ch2_Y,Ch2_Z
0,-128.0,1.0,52.0,-76.0,10.0,61.0
40,-131.0,110.0,-6.0,-97.0,27.0,70.0
80,-89.0,-110.0,-94.0,-90.0,62.0,4.0
120,-101.0,76.0,67.0,-90.0,39.0,71.0
160,-104.0,4.0,-52.0,-61.0,30.0,-147.0
200,-73.0,-52.0,-39.0,-27.0,20.0,-68.0
240,-75.0,75.0,19.0,-27.0,-30.0,-15.0
280,-55.0,-129.0,-136.0,-44.0,-16.0,-80.0
320,-76.0,-33.0,-64.0,-50.0,4.0,-39.0
360,-98.0,31.0,-81.0,-54.0,23.0,-59.0
400,-68.0,-78.0,-154.0,19.0,80.0,-145.0
440,-52.0,2.0,-10.0,34.0,69.0,-140.0
480,-32.0,-16.0,-48.0,11.0,25.0,-142.0
520,-4.0,-87.0,-124.0,16.0,8.0,-93.0
560,-14.0,4.0,-1.0,-45.0,-27.0,-20.0
600,1.0,-47.0,-52.0,-71.0,-52.0,-32.0
640,23.0,-79.0,-99.0,-22.0,-26.0,-110.0
680,11.0,100.0,-2.0,-17.0,1.0,-54.0
720,34.0,-63.0,-101.0,-19.0,28.0,-54.0
760,41.0,-99.0,-21.0,-9.0,53.0,-124.0
800,16.0,115.0,22.0,0.0,23.0,-140.0
840,60.0,-132.0,-153.0,50.0,25.0,-143.0
880,41.0,-39.0,-36.0,38.0,36.0,-35.0
920,15.0,-30.0,-70.0,-47.0,63.0,-54.0
960,33.0,-157.0,-149.0,-84.0,95.0,-47.0
1000,25.0,97.0,-56.0,-71.0,49.0,14.0
1040,51.0,-49.0,-124.0,-11.0,26.0,-135.0
1080,61.0,-27.0,-59.0,50.0,-8.0,-75.0
1120,63.0,-8.0,-6.0,28.0,-54.0,-89.0
1160,66.0,20.0,-123.0,-30.0,-32.0,-48.0
1200,93.0,-121.0,-88.0,-80.0,-1.0,105.0
1240,48.0,111.0,31.0,-74.0,60.0,-22.0
1280,67.0,-60.0,-126.0,5.0,144.0,-25.0
1320,37.0,33.0,-16.0,14.0,154.0,79.0
1360,17.0,59.0,21.0,-63.0,111.0,159.0
1400,21.0,-116.0,-34.0,-125.0,100.0,125.0
1440,-12.0,143.0,112.0,-121.0,50.0,70.0
1480,-19.0,43.0,-10.0,-43.0,39.0,80.0
1520,-19.0,36.0,2.0,6.0,101.0,36.0
1560,-62.0,41.0,85.0,-59.0,87.0,139.0
1600,-86.0,29.0,7.0,-85.0,71.0,99.0
1640,-85.0,-78.0,-20.0,-113.0,67.0,81.0
1680,-111.0,90.0,78.0,-120.0,74.0,103.0
1720,-93.0,-120.0,-53.0,-70.0,129.0,-15.0
1760,-120.0,-3.0,28.0,-46.0,163.0,-33.0
1800,-168.0,41.0,-6.0,-36.0,164.0,-53.0
1840,-150.0,-125.0,-56.0,-58.0,159.0,-2.0
1880,-169.0,-1.0,72.0,-112.0,100.0,67.0
1920,-172.0,-21.0,-19.0,-136.0,52.0,24.0
1960,-143.0,-41.0,-33.0,-101.0,33.0,-43.0
2000,-151.0,15.0,70.0,-46.0,-3.0,-79.0
2040,-132.0,-4.0,-13.0,-13.0,17.0,-78.0
2080,-108.0,-155.0,-50.0,-43.0,46.0,-114.0
2120,-145.0,58.0,61.0,-85.0,73.0,-65.0
2160,-156.0,-141.0,-74.0,-77.0,163.0,-131.0
2200,-188.0,-36.0,21.0,-72.0,211.0,-53.0
2240,-209.0,-11.0,-16.0,-52.0,185.0,-78.0
2280,-181.0,-90.0,-86.0,-22.0,158.0,-189.0
2320,-172.0,-50.0,51.0,-36.0,81.0,-124.0
2360,-188.0,-7.0,-33.0,-70.0,4.0,-117.0
2400,-139.0,-240.0,-91.0,-69.0,-38.0,-188.0
2440,-157.0,37.0,89.0,-40.0,-85.0,-165.0
2480,-147.0,-138.0,-122.0,-7.0,-63.0,-181.0
2520,-149.0,-85.0,-88.0,12.0,13.0,-185.0
2560,-157.0,-75.0,-34.0,20.0,89.0,-154.0
2600,-126.0,-114.0,-126.0,23.0,167.0,-222.0
2640,-105.0,-118.0,-95.0,-26.0,141.0,-24.0
2680,-136.0,-20.0,-56.0,-86.0,73.0,47.0
2720,-97.0,-112.0,-96.0,-75.0,57.0,-74.0
2760,-101.0,58.0,9.0,-54.0,11.0,19.0
2800,-84.0,84.0,-48.0,-42.0,-34.0,67.0
2840,-44.0,-24.0,-50.0,-58.0,-32.0,101.0
2880,-17.0,148.0,120.0,-102.0,-69.0,170.0
2920,17.0,101.0,-31.0,-106.0,-79.0,133.0
2960,57.0,71.0,-53.0,-60.0,-24.0,103.0
3000,49.0,173.0,73.0,-17.0,-16.0,193.0
3040,72.0,58.0,-9.0,-2.0,2.0,222.0
3080,41.0,121.0,-5.0,-2.0,30.0,212.0
3120,9.0,263.0,24.0,6.0,33.0,198.0
3160,65.0,49.0,-22.0,40.0,57.0,83.0
3200,75.0,121.0,59.0,71.0,-10.0,160.0
3240,82.0,178.0,-30.0,52.0,-130.0,187.0
3280,121.0,65.0,-70.0,-13.0,-207.0,240.0
3320,102.0,131.0,37.0,-99.0,-267.0,374.0
3360,99.0,139.0,-93.0,-154.0,-211.0,276.0
3400,119.0,85.0,-128.0,-108.0,-119.0,189.0
3440,111.0,264.0,-24.0,-67.0,-78.0,291.0
3480,120.0,64.0,-147.0,-75.0,-24.0,144.0
3520,137.0,108.0,-19.0,-110.0,-53.0,233.0
3560,140.0,193.0,-47.0,-111.0,-128.0,76.0
3600,181.0,114.0,-147.0,-50.0,-150.0,62.0
