Time,Ch1_X,Ch1_Y,Ch1_Z,Ch2_X,Ch2_Y,Ch2_Z
0,-59.0,-99.0,67.0,2.0,57.0,-85.0
40,-70.0,10.0,116.0,11.0,31.0,-70.0
80,-45.0,-126.0,-2.0,46.0,79.0,-153.0
120,-79.0,-10.0,110.0,52.0,107.0,-117.0
160,-92.0,-28.0,99.0,59.0,120.0,-105.0
200,-71.0,-149.0,51.0,86.0,137.0,-184.0
240,-93.0,-12.0,173.0,56.0,109.0,-85.0
280,-104.0,-92.0,34.0,62.0,94.0,-136.0
320,-85.0,-147.0,92.0,54.0,51.0,-61.0
360,-124.0,12.0,161.0,17.0,12.0,-37.0
400,-121.0,-164.0,29.0,19.0,26.0,-130.0
440,-134.0,-3.0,150.0,59.0,11.0,-108.0
480,-149.0,-22.0,142.0,66.0,10.0,-51.0
520,-134.0,-79.0,80.0,65.0,63.0,-116.0
560,-148.0,-57.0,131.0,49.0,72.0,-52.0
600,-150.0,4.0,118.0,56.0,79.0,-98.0
640,-108.0,-173.0,42.0,82.0,83.0,-85.0
680,-121.0,-27.0,154.0,103.0,14.0,-114.0
720,-100.0,-64.0,92.0,114.0,-16.0,-170.0
760,-70.0,-146.0,84.0,90.0,-25.0,-113.0
800,-85.0,-22.0,166.0,51.0,-57.0,-71.0
840,-62.0,-134.0,70.0,44.0,-66.0,-153.0
880,-30.0,-83.0,123.0,53.0,-90.0,-63.0
920,-26.0,-4.0,118.0,44.0,-98.0,-74.0
960,10.0,-132.0,15.0,40.0,-59.0,-43.0
1000,9.0,-63.0,182.0,26.0,-59.0,-28.0
1040,10.0,47.0,124.0,39.0,-60.0,-12.0
1080,74.0,-133.0,19.0,74.0,-51.0,-88.0
1120,71.0,36.0,184.0,86.0,-83.0,-51.0
1160,91.0,-55.0,77.0,84.0,-85.0,-59.0
1200,106.0,-85.0,25.0,44.0,-83.0,9.0
1240,88.0,-49.0,107.0,5.0,-123.0,40.0
1280,108.0,-65.0,43.0,56.0,-137.0,-80.0
1320,132.0,-83.0,31.0,109.0,-169.0,2.0
1360,140.0,79.0,61.0,105.0,-200.0,48.0
1400,178.0,-135.0,-32.0,69.0,-161.0,63.0
1440,154.0,-13.0,129.0,26.0,-130.0,64.0
1480,108.0,49.0,45.0,45.0,-109.0,24.0
1520,122.0,-48.0,-31.0,116.0,-71.0,9.0
1560,130.0,99.0,155.0,136.0,-76.0,57.0
1600,153.0,-4.0,47.0,106.0,-77.0,68.0
1640,158.0,-61.0,27.0,60.0,-81.0,69.0
1680,115.0,103.0,112.0,39.0,-114.0,79.0
1720,131.0,-63.0,-10.0,56.0,-110.0,81.0
1760,140.0,13.0,98.0,61.0,-98.0,36.0
1800,121.0,30.0,91.0,77.0,-89.0,-16.0
1840,133.0,-3.0,-4.0,96.0,-53.0,-44.0
1880,133.0,-3.0,42.0,66.0,-72.0,89.0
1920,97.0,24.0,54.0,30.0,-76.0,97.0
1960,105.0,-59.0,25.0,37.0,-29.0,23.0
2000,67.0,121.0,52.0,62.0,-30.0,72.0
2040,87.0,60.0,14.0,74.0,-5.0,45.0
2080,105.0,-27.0,60.0,60.0,25.0,-25.0
2120,101.0,89.0,161.0,29.0,-4.0,31.0
2160,91.0,11.0,-20.0,33.0,1.0,-9.0
2200,80.0,-12.0,-9.0,32.0,29.0,47.0
2240,38.0,58.0,114.0,18.0,47.0,-14.0
2280,50.0,-27.0,-46.0,32.0,89.0,-40.0
2320,38.0,-40.0,-67.0,55.0,97.0,-9.0
2360,41.0,146.0,78.0,90.0,112.0,-34.0
2400,63.0,-106.0,-57.0,146.0,136.0,-97.0
2440,27.0,119.0,81.0,113.0,101.0,45.0
2480,22.0,11.0,-44.0,57.0,77.0,40.0
2520,53.0,-44.0,-45.0,66.0,90.0,-13.0
2560,35.0,112.0,63.0,74.0,84.0,33.0
2600,43.0,15.0,-98.0,75.0,122.0,21.0
2640,63.0,-126.0,-48.0,59.0,147.0,62.0
2680,39.0,150.0,118.0,45.0,137.0,-64.0
2720,68.0,-149.0,-74.0,69.0,154.0,-52.0
2760,44.0,79.0,40.0,104.0,137.0,-69.0
2800,59.0,-8.0,13.0,98.0,129.0,65.0
2840,69.0,-106.0,-14.0,27.0,163.0,15.0
2880,28.0,96.0,10.0,0.0,162.0,-16.0
2920,27.0,71.0,-41.0,96.0,166.0,-97.0
2960,52.0,2.0,-30.0,140.0,160.0,8.0
3000,40.0,37.0,14.0,83.0,96.0,16.0
3040,56.0,122.0,-45.0,10.0,60.0,129.0
3080,103.0,-52.0,-73.0,-45.0,41.0,54.0
3120,84.0,204.0,18.0,-6.0,47.0,47.0
3160,118.0,20.0,-137.0,66.0,120.0,47.0
3200,100.0,96.0,-68.0,100.0,159.0,-31.0
3240,105.0,165.0,-27.0,88.0,152.0,87.0
3280,141.0,-10.0,-120.0,46.0,125.0,12.0
3320,165.0,72.0,29.0,15.0,40.0,87.0
3360,160.0,205.0,-36.0,45.0,-3.0,72.0
3400,204.0,-6.0,-126.0,98.0,11.0,-75.0
3440,183.0,255.0,61.0,143.0,-14.0,72.0
3480,193.0,58.0,-125.0,113.0,-11.0,113.0
3520,191.0,79.0,-56.0,27.0,-6.0,143.0
3560,178.0,225.0,69.0,-10.0,-16.0,269.0
3600,194.0,5.0,-79.0,3.0,43.0,127.0
3640,136.0,166.0,20.0,28.0,63.0,143.0
3680,114.0,214.0,54.0,43.0,44.0,185.0
3720,158.0,72.0,6.0,22.0,13.0,160.0
3760,121.0,126.0,64.0,24.0,-58.0,143.0
3800,109.0,243.0,63.0,50.0,-82.0,25.0
3840,130.0,24.0,-6.0,120.0,-55.0,38.0
3880,88.0,161.0,130.0,112.0,-74.0,195.0
3920,48.0,118.0,28.0,12.0,-71.0,226.0
3960,51.0,29.0,38.0,-38.0,-62.0,230.0
4000,3.0,288.0,136.0,-14.0,-44.0,217.0
4040,22.0,64.0,-22.0,62.0,7.0,60.0
4080,13.0,130.0,105.0,116.0,-27.0,152.0
4120,-4.0,195.0,131.0,61.0,-74.0,199.0
4160,11.0,31.0,34.0,-31.0,-70.0,174.0
4200,-23.0,140.0,166.0,-29.0,-63.0,123.0
4240,-46.0,208.0,100.0,-4.0,-23.0,140.0
4280,-9.0,19.0,7.0,75.0,24.0,70.0
4320,-30.0,187.0,168.0,61.0,-2.0,338.0
4360,-40.0,112.0,68.0,-17.0,2.0,47.0
4400,-19.0,62.0,91.0,36.0,-14.0,144.0
4440,-46.0,143.0,160.0,23.0,-80.0,151.0
4480,-12.0,71.0,65.0,18.0,-119.0,115.0
4520,-14.0,127.0,117.0,6.0,-138.0,192.0
4560,-30.0,198.0,178.0,-95.0,-80.0,140.0
4600,-43.0,-26.0,39.0,-19.0,-48.0,-21.0
4640,-50.0,148.0,180.0,77.0,-1.0,210.0
4680,-49.0,67.0,164.0,54.0,48.0,42.0
4720,-11.0,-18.0,98.0,64.0,95.0,80.0
4760,-23.0,3.0,176.0,60.0,-2.0,127.0
4800,-9.0,120.0,187.0,81.0,-66.0,-37.0
4840,17.0,-97.0,-20.0,27.0,-60.0,219.0
4880,-26.0,118.0,151.0,-55.0,-36.0,58.0
4920,-30.0,-63.0,76.0,164.0,-15.0,-46.0
4960,-3.0,20.0,116.0,177.0,-22.0,115.0
5000,23.0,100.0,81.0,58.0,-16.0,-80.0
5040,89.0,-146.0,10.0,26.0,9.0,79.0
5080,72.0,-27.0,151.0,62.0,41.0,-222.0
5120,55.0,152.0,40.0,119.0,20.0,-36.0
5160,121.0,-172.0,-133.0,127.0,77.0,48.0
5200,124.0,4.0,199.0,33.0,111.0,-19.0
5240,127.0,-66.0,66.0,4.0,95.0,-126.0
5280,169.0,-13.0,23.0,146.0,69.0,-272.0
5320,178.0,65.0,121.0,216.0,39.0,-102.0
5360,220.0,-174.0,76.0,81.0,92.0,111.0
