Time,Ch1_X,Ch1_Y,Ch1_Z,Ch2_X,Ch2_Y,Ch2_Z
0,-359.0,-88.0,135.0,5.0,-17.0,-20.0
40,-348.0,-69.0,150.0,4.0,-20.0,-21.0
80,-345.0,-1.0,174.0,3.0,-21.0,-22.0
120,-354.0,29.0,188.0,1.0,-21.0,-28.0
160,-373.0,-3.0,193.0,1.0,-22.0,-26.0
200,-394.0,-30.0,203.0,2.0,-22.0,-26.0
240,-425.0,-14.0,216.0,3.0,-23.0,-23.0
280,-450.0,-22.0,210.0,1.0,-21.0,-20.0
320,-442.0,-54.0,192.0,1.0,-18.0,-17.0
360,-406.0,-42.0,184.0,1.0,-15.0,-16.0
400,-359.0,-42.0,173.0,3.0,-12.0,-15.0
440,-303.0,-73.0,153.0,4.0,-12.0,-17.0
480,-260.0,-57.0,120.0,6.0,-15.0,-18.0
520,-233.0,-2.0,98.0,7.0,-22.0,-19.0
560,-212.0,39.0,103.0,8.0,-28.0,-19.0
600,-163.0,70.0,79.0,8.0,-34.0,-16.0
640,-88.0,107.0,43.0,9.0,-38.0,-12.0
680,-3.0,125.0,25.0,9.0,-39.0,-7.0
720,70.0,112.0,19.0,12.0,-37.0,-2.0
760,121.0,58.0,18.0,10.0,-32.0,2.0
800,134.0,30.0,21.0,11.0,-28.0,3.0
840,96.0,17.0,6.0,10.0,-24.0,6.0
880,38.0,-14.0,-5.0,10.0,-21.0,5.0
920,-19.0,-27.0,1.0,9.0,-21.0,7.0
960,-65.0,1.0,22.0,10.0,-23.0,9.0
1000,-99.0,53.0,51.0,9.0,-25.0,14.0
1040,-108.0,112.0,65.0,10.0,-28.0,18.0
1080,-88.0,168.0,69.0,11.0,-28.0,21.0
1120,-51.0,204.0,80.0,11.0,-27.0,27.0
1160,-1.0,199.0,107.0,11.0,-23.0,31.0
1200,52.0,189.0,137.0,13.0,-23.0,32.0
1240,83.0,193.0,153.0,12.0,-21.0,36.0
1280,86.0,164.0,159.0,13.0,-19.0,39.0
1320,72.0,165.0,162.0,14.0,-20.0,43.0
1360,54.0,163.0,146.0,12.0,-21.0,51.0
1400,42.0,132.0,138.0,12.0,-21.0,54.0
1440,43.0,87.0,123.0,14.0,-21.0,59.0
1480,57.0,70.0,111.0,12.0,-19.0,66.0
1520,79.0,33.0,105.0,12.0,-16.0,70.0
1560,93.0,-14.0,100.0,11.0,-12.0,70.0
1600,98.0,-48.0,82.0,9.0,-10.0,72.0
1640,91.0,-49.0,59.0,10.0,-8.0,66.0
1680,75.0,-11.0,42.0,12.0,-6.0,60.0
1720,66.0,10.0,24.0,11.0,-5.0,55.0
1760,71.0,25.0,13.0,15.0,-5.0,50.0
1800,86.0,106.0,5.0,15.0,-5.0,44.0
1840,100.0,171.0,-10.0,18.0,-7.0,40.0
1880,102.0,191.0,2.0,19.0,-7.0,33.0
1920,98.0,179.0,14.0,22.0,-6.0,30.0
1960,99.0,215.0,32.0,21.0,-6.0,28.0
2000,98.0,309.0,64.0,20.0,-5.0,23.0
2040,86.0,297.0,102.0,20.0,-2.0,21.0
2080,59.0,132.0,115.0,20.0,-2.0,21.0
2120,-5.0,27.0,108.0,17.0,0.0,25.0
2160,-108.0,130.0,105.0,18.0,2.0,31.0
2200,-199.0,167.0,134.0,20.0,6.0,35.0
2240,-210.0,82.0,211.0,17.0,14.0,38.0
2280,-107.0,-36.0,260.0,18.0,25.0,41.0
2320,22.0,-3.0,289.0,18.0,33.0,36.0
2360,84.0,-13.0,257.0,21.0,30.0,24.0
2400,77.0,-137.0,242.0,21.0,25.0,13.0
2440,20.0,-167.0,258.0,21.0,19.0,3.0
2480,-68.0,-64.0,269.0,19.0,11.0,-3.0
2520,-132.0,20.0,259.0,21.0,3.0,-8.0
2560,-106.0,0.0,202.0,23.0,-3.0,-13.0
2600,10.0,4.0,203.0,24.0,2.0,-17.0
2640,126.0,10.0,254.0,28.0,12.0,-12.0
2680,166.0,10.0,270.0,28.0,20.0,-10.0
2720,145.0,-59.0,236.0,28.0,27.0,-14.0
2760,84.0,-150.0,181.0,27.0,34.0,-22.0
2800,-4.0,-152.0,172.0,30.0,39.0,-23.0
2840,-73.0,-148.0,148.0,33.0,39.0,-22.0
2880,-103.0,-122.0,124.0,34.0,33.0,-19.0
2920,-131.0,-13.0,115.0,37.0,24.0,-22.0
2960,-162.0,85.0,139.0,38.0,23.0,-24.0
3000,-159.0,114.0,163.0,36.0,26.0,-20.0
3040,-105.0,66.0,176.0,37.0,25.0,-17.0
3080,-49.0,44.0,201.0,38.0,23.0,-17.0
3120,-8.0,-96.0,236.0,39.0,25.0,-22.0
3160,9.0,-177.0,249.0,36.0,27.0,-26.0
3200,-14.0,-179.0,218.0,33.0,29.0,-24.0
3240,-58.0,-176.0,207.0,31.0,28.0,-25.0
3280,-100.0,-169.0,216.0,36.0,28.0,-29.0
3320,-106.0,-119.0,220.0,37.0,29.0,-31.0
3360,-69.0,-86.0,224.0,38.0,28.0,-28.0
3400,2.0,-122.0,202.0,40.0,28.0,-22.0
3440,71.0,-135.0,176.0,40.0,26.0,-20.0
3480,103.0,-133.0,162.0,40.0,24.0,-17.0
3520,74.0,-153.0,173.0,39.0,24.0,-17.0
3560,29.0,-177.0,173.0,42.0,24.0,-13.0
3600,20.0,-169.0,139.0,41.0,24.0,-11.0
3640,48.0,-117.0,88.0,39.0,24.0,-14.0
3680,77.0,-85.0,41.0,36.0,27.0,-14.0
3720,98.0,-82.0,21.0,35.0,29.0,-17.0
3760,113.0,-39.0,5.0,34.0,30.0,-16.0
3800,108.0,9.0,5.0,36.0,26.0,-16.0
3840,84.0,-10.0,3.0,36.0,22.0,-17.0
3880,81.0,-57.0,-22.0,33.0,18.0,-18.0
3920,98.0,-27.0,-59.0,32.0,16.0,-18.0
3960,95.0,-20.0,-61.0,31.0,11.0,-11.0
4000,84.0,-55.0,-14.0,30.0,9.0,-7.0
4040,82.0,-65.0,18.0,29.0,10.0,-2.0
4080,106.0,-30.0,14.0,27.0,14.0,3.0
4120,139.0,-15.0,-5.0,24.0,18.0,6.0
4160,184.0,-60.0,-13.0,19.0,20.0,11.0
4200,229.0,-79.0,4.0,16.0,21.0,11.0
4240,244.0,-62.0,16.0,14.0,21.0,10.0
4280,224.0,-32.0,21.0,15.0,17.0,6.0
4320,195.0,-47.0,22.0,12.0,15.0,4.0
4360,189.0,-40.0,0.0,10.0,10.0,4.0
4400,212.0,-12.0,-16.0,13.0,6.0,1.0
4440,239.0,18.0,-32.0,12.0,4.0,-2.0
4480,253.0,11.0,-23.0,12.0,4.0,-3.0
4520,260.0,6.0,-35.0,9.0,2.0,0.0
4560,258.0,27.0,-63.0,6.0,1.0,7.0
4600,247.0,37.0,-94.0,1.0,3.0,6.0
