Time,Ch1_X,Ch1_Y,Ch1_Z,Ch2_X,Ch2_Y,Ch2_Z
0,144.0,79.0,47.0,5.0,-31.0,49.0
40,155.0,97.0,61.0,7.0,-35.0,52.0
80,162.0,112.0,81.0,9.0,-37.0,56.0
120,189.0,81.0,81.0,7.0,-40.0,58.0
160,216.0,82.0,74.0,7.0,-40.0,60.0
200,226.0,105.0,73.0,10.0,-38.0,59.0
240,212.0,109.0,108.0,13.0,-38.0,61.0
280,184.0,133.0,133.0,14.0,-39.0,66.0
320,159.0,151.0,126.0,15.0,-39.0,64.0
360,147.0,140.0,128.0,15.0,-37.0,62.0
400,142.0,126.0,126.0,18.0,-35.0,62.0
440,142.0,93.0,124.0,20.0,-34.0,62.0
480,139.0,82.0,127.0,24.0,-34.0,63.0
520,128.0,90.0,106.0,26.0,-36.0,68.0
560,125.0,70.0,106.0,26.0,-37.0,72.0
600,135.0,68.0,89.0,27.0,-38.0,76.0
640,147.0,111.0,54.0,25.0,-39.0,78.0
680,156.0,113.0,48.0,25.0,-37.0,78.0
720,152.0,125.0,58.0,24.0,-36.0,74.0
760,137.0,143.0,76.0,26.0,-36.0,72.0
800,122.0,131.0,92.0,26.0,-33.0,66.0
840,106.0,125.0,101.0,28.0,-32.0,60.0
880,97.0,116.0,112.0,29.0,-30.0,51.0
920,95.0,77.0,135.0,30.0,-28.0,45.0
960,83.0,47.0,136.0,29.0,-25.0,42.0
1000,56.0,63.0,150.0,29.0,-23.0,34.0
1040,14.0,64.0,148.0,29.0,-23.0,29.0
1080,-24.0,34.0,146.0,28.0,-21.0,20.0
1120,-50.0,8.0,129.0,28.0,-19.0,14.0
1160,-71.0,1.0,120.0,27.0,-19.0,12.0
1200,-90.0,-1.0,118.0,28.0,-18.0,7.0
1240,-97.0,-24.0,98.0,29.0,-17.0,4.0
1280,-96.0,-31.0,91.0,29.0,-15.0,2.0
1320,-108.0,4.0,98.0,30.0,-13.0,0.0
1360,-136.0,27.0,127.0,30.0,-12.0,-2.0
1400,-159.0,-6.0,134.0,30.0,-10.0,-7.0
1440,-171.0,-50.0,135.0,28.0,-8.0,-14.0
1480,-204.0,-16.0,145.0,25.0,-6.0,-20.0
1520,-243.0,-35.0,138.0,24.0,-3.0,-28.0
1560,-276.0,-59.0,126.0,24.0,0.0,-35.0
1600,-298.0,-73.0,112.0,23.0,1.0,-41.0
1640,-314.0,-71.0,117.0,23.0,4.0,-48.0
1680,-312.0,-98.0,126.0,24.0,5.0,-53.0
1720,-300.0,-117.0,125.0,26.0,4.0,-57.0
1760,-299.0,-97.0,127.0,27.0,3.0,-58.0
1800,-316.0,-88.0,128.0,29.0,3.0,-62.0
1840,-327.0,-103.0,121.0,28.0,2.0,-63.0
1880,-325.0,-98.0,117.0,29.0,2.0,-68.0
1920,-325.0,-89.0,126.0,27.0,2.0,-69.0
1960,-327.0,-109.0,134.0,27.0,2.0,-67.0
2000,-319.0,-106.0,121.0,27.0,3.0,-64.0
2040,-303.0,-93.0,103.0,26.0,6.0,-63.0
2080,-304.0,-91.0,111.0,24.0,7.0,-61.0
2120,-320.0,-115.0,118.0,25.0,9.0,-61.0
2160,-322.0,-119.0,117.0,25.0,10.0,-57.0
2200,-312.0,-111.0,105.0,28.0,9.0,-58.0
2240,-306.0,-115.0,85.0,25.0,11.0,-61.0
2280,-296.0,-138.0,67.0,25.0,13.0,-66.0
2320,-270.0,-123.0,39.0,26.0,14.0,-66.0
2360,-250.0,-76.0,27.0,26.0,12.0,-65.0
2400,-242.0,-47.0,24.0,27.0,9.0,-65.0
2440,-218.0,-52.0,-2.0,27.0,4.0,-60.0
2480,-166.0,-27.0,-33.0,26.0,1.0,-56.0
2520,-125.0,29.0,-60.0,25.0,0.0,-50.0
2560,-104.0,15.0,-60.0,24.0,-2.0,-41.0
2600,-74.0,-31.0,-57.0,23.0,-1.0,-34.0
2640,-44.0,-22.0,-52.0,25.0,1.0,-26.0
2680,-34.0,-1.0,-61.0,24.0,4.0,-19.0
2720,-25.0,-51.0,-69.0,25.0,7.0,-12.0
2760,-5.0,-65.0,-71.0,23.0,9.0,-9.0
2800,8.0,-35.0,-67.0,22.0,11.0,-3.0
2840,-11.0,7.0,-51.0,20.0,12.0,-2.0
2880,-32.0,19.0,-47.0,18.0,10.0,1.0
2920,-35.0,58.0,-50.0,18.0,8.0,1.0
2960,-28.0,114.0,-44.0,15.0,4.0,3.0
3000,-19.0,123.0,-42.0,13.0,3.0,5.0
3040,9.0,116.0,-40.0,11.0,0.0,9.0
3080,47.0,131.0,-39.0,10.0,2.0,13.0
3120,58.0,160.0,-27.0,9.0,1.0,19.0
3160,56.0,140.0,-15.0,7.0,2.0,25.0
3200,69.0,126.0,-11.0,8.0,3.0,36.0
3240,81.0,149.0,-4.0,5.0,3.0,43.0
3280,78.0,159.0,-4.0,6.0,6.0,49.0
3320,72.0,125.0,13.0,3.0,8.0,53.0
3360,71.0,118.0,8.0,1.0,10.0,57.0
3400,60.0,129.0,2.0,-2.0,11.0,59.0
3440,43.0,108.0,-8.0,-2.0,11.0,60.0
3480,42.0,72.0,2.0,-5.0,11.0,59.0
3520,44.0,85.0,6.0,-7.0,11.0,57.0
3560,42.0,80.0,18.0,-6.0,10.0,55.0
3600,28.0,70.0,16.0,-6.0,11.0,55.0
3640,20.0,76.0,17.0,-7.0,10.0,54.0
3680,11.0,103.0,20.0,-8.0,5.0,51.0
3720,-6.0,110.0,31.0,-9.0,4.0,47.0
3760,-14.0,91.0,35.0,-9.0,2.0,44.0
3800,-15.0,97.0,49.0,-8.0,2.0,39.0
3840,-26.0,117.0,58.0,-8.0,1.0,36.0
3880,-47.0,123.0,69.0,-9.0,3.0,35.0
3920,-57.0,92.0,75.0,-10.0,4.0,34.0
