Time,Ch1_X,Ch1_Y,Ch1_Z,Ch2_X,Ch2_Y,Ch2_Z
0,14.0,26.0,78.0,20.0,-6.0,-22.0
40,8.0,15.0,66.0,19.0,-7.0,-17.0
80,24.0,-13.0,61.0,19.0,-6.0,-15.0
120,43.0,21.0,53.0,19.0,-4.0,-10.0
160,54.0,60.0,21.0,19.0,-2.0,-8.0
200,58.0,63.0,-14.0,17.0,0.0,-4.0
240,74.0,51.0,-50.0,19.0,1.0,-1.0
280,84.0,94.0,-33.0,18.0,-1.0,2.0
320,85.0,85.0,5.0,18.0,-2.0,4.0
360,84.0,63.0,47.0,19.0,-3.0,4.0
400,81.0,63.0,45.0,17.0,-3.0,4.0
440,81.0,72.0,28.0,14.0,-3.0,6.0
480,88.0,62.0,-15.0,12.0,-2.0,8.0
520,103.0,30.0,-48.0,10.0,-2.0,9.0
560,113.0,34.0,-74.0,11.0,2.0,11.0
600,119.0,45.0,-87.0,11.0,1.0,16.0
640,129.0,52.0,-95.0,14.0,1.0,22.0
680,146.0,60.0,-106.0,11.0,1.0,26.0
720,166.0,65.0,-113.0,12.0,1.0,31.0
760,183.0,55.0,-126.0,13.0,1.0,35.0
800,209.0,40.0,-138.0,11.0,1.0,39.0
840,225.0,38.0,-156.0,10.0,3.0,39.0
880,226.0,19.0,-175.0,8.0,5.0,41.0
920,226.0,-6.0,-201.0,5.0,7.0,43.0
960,224.0,28.0,-210.0,4.0,10.0,43.0
1000,200.0,46.0,-168.0,3.0,9.0,40.0
1040,178.0,-12.0,-109.0,1.0,11.0,38.0
1080,161.0,-13.0,-49.0,1.0,11.0,33.0
1120,135.0,37.0,-15.0,-1.0,11.0,28.0
1160,103.0,56.0,23.0,-6.0,11.0,24.0
1200,85.0,35.0,67.0,-8.0,11.0,18.0
1240,80.0,51.0,94.0,-10.0,13.0,14.0
1280,70.0,71.0,110.0,-10.0,17.0,10.0
1320,55.0,76.0,111.0,-11.0,18.0,11.0
1360,41.0,62.0,135.0,-11.0,17.0,9.0
1400,20.0,77.0,150.0,-13.0,19.0,8.0
1440,-5.0,101.0,169.0,-12.0,19.0,8.0
1480,-25.0,82.0,179.0,-12.0,21.0,6.0
1520,-29.0,49.0,186.0,-12.0,21.0,7.0
1560,-27.0,10.0,185.0,-12.0,19.0,4.0
1600,-15.0,-21.0,170.0,-12.0,19.0,4.0
1640,-12.0,-67.0,128.0,-12.0,21.0,6.0
1680,-21.0,-75.0,101.0,-12.0,20.0,4.0
1720,-23.0,-104.0,84.0,-12.0,18.0,3.0
1760,-17.0,-111.0,94.0,-9.0,20.0,1.0
1800,-6.0,-118.0,95.0,-10.0,20.0,0.0
1840,11.0,-139.0,93.0,-11.0,20.0,-5.0
1880,27.0,-131.0,90.0,-12.0,19.0,-8.0
1920,32.0,-137.0,81.0,-10.0,18.0,-15.0
1960,25.0,-134.0,61.0,-10.0,19.0,-20.0
2000,22.0,-153.0,33.0,-9.0,20.0,-26.0
2040,24.0,-139.0,11.0,-8.0,18.0,-28.0
2080,25.0,-141.0,-5.0,-4.0,17.0,-33.0
2120,26.0,-148.0,-20.0,-5.0,16.0,-36.0
2160,28.0,-132.0,-33.0,-2.0,17.0,-42.0
2200,22.0,-96.0,-51.0,-3.0,18.0,-46.0
2240,8.0,-64.0,-73.0,-2.0,18.0,-49.0
2280,4.0,-66.0,-103.0,-4.0,17.0,-52.0
2320,23.0,-46.0,-141.0,-2.0,18.0,-57.0
2360,43.0,-4.0,-176.0,-4.0,19.0,-60.0
2400,56.0,7.0,-218.0,-3.0,18.0,-60.0
2440,71.0,-5.0,-264.0,-2.0,17.0,-59.0
2480,87.0,-2.0,-287.0,-3.0,15.0,-60.0
2520,94.0,28.0,-293.0,-2.0,15.0,-56.0
2560,105.0,-12.0,-302.0,-2.0,12.0,-52.0
2600,125.0,-51.0,-322.0,-4.0,12.0,-47.0
2640,147.0,-61.0,-379.0,-6.0,10.0,-41.0
2680,161.0,-77.0,-403.0,-9.0,13.0,-36.0
2720,162.0,-91.0,-420.0,-11.0,13.0,-31.0
2760,168.0,-135.0,-429.0,-12.0,13.0,-25.0
2800,172.0,-151.0,-439.0,-12.0,16.0,-20.0
2840,176.0,-147.0,-444.0,-14.0,16.0,-18.0
2880,182.0,-135.0,-436.0,-15.0,16.0,-17.0
2920,188.0,-132.0,-412.0,-17.0,19.0,-16.0
2960,189.0,-114.0,-401.0,-19.0,19.0,-18.0
3000,178.0,-67.0,-376.0,-21.0,20.0,-19.0
3040,155.0,-19.0,-366.0,-24.0,22.0,-23.0
3080,131.0,-5.0,-349.0,-25.0,20.0,-26.0
3120,124.0,14.0,-335.0,-27.0,19.0,-28.0
3160,116.0,46.0,-304.0,-27.0,19.0,-29.0
3200,110.0,50.0,-287.0,-29.0,17.0,-29.0
3240,104.0,56.0,-263.0,-31.0,16.0,-26.0
3280,102.0,69.0,-242.0,-31.0,17.0,-24.0
3320,97.0,72.0,-216.0,-34.0,16.0,-16.0
3360,104.0,62.0,-189.0,-35.0,17.0,-10.0
3400,110.0,49.0,-187.0,-38.0,17.0,-3.0
3440,117.0,50.0,-186.0,-38.0,17.0,5.0
3480,115.0,33.0,-171.0,-38.0,16.0,10.0
3520,109.0,15.0,-148.0,-38.0,14.0,18.0
3560,104.0,3.0,-139.0,-38.0,14.0,25.0
3600,99.0,13.0,-128.0,-38.0,12.0,28.0
3640,99.0,11.0,-113.0,-38.0,14.0,29.0
3680,115.0,-9.0,-90.0,-37.0,12.0,29.0
3720,133.0,-4.0,-77.0,-38.0,11.0,30.0
3760,135.0,27.0,-77.0,-38.0,10.0,27.0
3800,125.0,35.0,-69.0,-37.0,10.0,20.0
3840,113.0,50.0,-55.0,-36.0,7.0,13.0
3880,98.0,73.0,-34.0,-35.0,8.0,11.0
3920,84.0,90.0,-13.0,-33.0,7.0,6.0
3960,74.0,117.0,13.0,-29.0,5.0,4.0
4000,62.0,144.0,35.0,-29.0,1.0,5.0
4040,52.0,155.0,60.0,-30.0,0.0,7.0
4080,38.0,169.0,75.0,-28.0,1.0,10.0
4120,24.0,176.0,88.0,-27.0,-1.0,17.0
4160,16.0,139.0,102.0,-26.0,-1.0,25.0
4200,12.0,127.0,120.0,-26.0,-2.0,32.0
4240,8.0,104.0,125.0,-24.0,-1.0,39.0
4280,7.0,68.0,133.0,-23.0,1.0,47.0
4320,3.0,39.0,151.0,-22.0,-1.0,50.0
4360,-4.0,14.0,145.0,-20.0,-1.0,56.0
4400,-14.0,-1.0,150.0,-18.0,-3.0,56.0
4440,-21.0,-12.0,136.0,-17.0,-5.0,60.0
4480,-21.0,-29.0,122.0,-15.0,-8.0,58.0
4520,-20.0,-45.0,102.0,-15.0,-10.0,56.0
4560,-26.0,-23.0,86.0,-13.0,-12.0,52.0
4600,-35.0,-19.0,71.0,-13.0,-12.0,50.0
4640,-37.0,-51.0,70.0,-10.0,-11.0,46.0
4680,-29.0,-87.0,91.0,-9.0,-10.0,41.0
4720,-27.0,-115.0,111.0,-9.0,-10.0,36.0
4760,-46.0,-110.0,130.0,-7.0,-8.0,35.0
4800,-59.0,-118.0,107.0,-7.0,-6.0,30.0
4840,-64.0,-101.0,81.0,-6.0,-6.0,27.0
4880,-66.0,-90.0,44.0,-8.0,-4.0,23.0
4920,-62.0,-106.0,28.0,-5.0,-4.0,18.0
4960,-55.0,-102.0,33.0,-2.0,-7.0,9.0
5000,-48.0,-115.0,28.0,-1.0,-7.0,6.0
5040,-46.0,-136.0,28.0,1.0,-8.0,-2.0
5080,-46.0,-139.0,18.0,1.0,-10.0,-8.0
5120,-41.0,-140.0,0.0,2.0,-11.0,-16.0
5160,-31.0,-149.0,-23.0,3.0,-8.0,-26.0
5200,-16.0,-161.0,-55.0,1.0,-8.0,-34.0
5240,-7.0,-154.0,-85.0,0.0,-6.0,-43.0
5280,-17.0,-139.0,-103.0,1.0,-5.0,-52.0
5320,-38.0,-109.0,-95.0,3.0,-8.0,-65.0
5360,-61.0,-103.0,-76.0,4.0,-8.0,-77.0
5400,-71.0,-100.0,-48.0,4.0,-6.0,-85.0
5440,-76.0,-72.0,-37.0,6.0,-7.0,-93.0
5480,-80.0,-27.0,-27.0,7.0,-9.0,-99.0
5520,-83.0,-27.0,-30.0,6.0,-10.0,-104.0
5560,-91.0,8.0,-29.0,6.0,-9.0,-106.0
5600,-101.0,48.0,-36.0,6.0,-7.0,-105.0
5640,-99.0,39.0,-59.0,5.0,-7.0,-105.0
5680,-86.0,38.0,-66.0,5.0,-6.0,-107.0
5720,-72.0,32.0,-86.0,7.0,-6.0,-105.0
5760,-67.0,16.0,-83.0,7.0,-6.0,-101.0
5800,-73.0,15.0,-79.0,9.0,-6.0,-97.0
5840,-71.0,18.0,-80.0,10.0,-8.0,-94.0
5880,-62.0,-9.0,-73.0,10.0,-9.0,-88.0
5920,-50.0,-18.0,-77.0,11.0,-11.0,-84.0
5960,-42.0,6.0,-93.0,11.0,-11.0,-75.0
6000,-38.0,1.0,-101.0,12.0,-14.0,-70.0
6040,-34.0,-30.0,-98.0,12.0,-15.0,-61.0
6080,-30.0,-27.0,-82.0,12.0,-13.0,-54.0
6120,-37.0,-9.0,-54.0,13.0,-12.0,-48.0
6160,-42.0,-26.0,-29.0,13.0,-9.0,-41.0
6200,-39.0,-48.0,-15.0,13.0,-9.0,-35.0
6240,-35.0,-29.0,-5.0,11.0,-10.0,-27.0
6280,-44.0,-2.0,-5.0,12.0,-10.0,-20.0
6320,-59.0,18.0,-9.0,11.0,-9.0,-12.0
6360,-71.0,27.0,-22.0,12.0,-14.0,-3.0
