Time,Ch1_X,Ch1_Y,Ch1_Z,Ch2_X,Ch2_Y,Ch2_Z
0,-220.0,-177.0,-104.0,57.0,0.0,-6.0
40,-323.0,-60.0,-161.0,56.0,-5.0,-12.0
80,-383.0,26.0,-229.0,53.0,-5.0,-22.0
120,-363.0,-42.0,-239.0,51.0,0.0,-22.0
160,-292.0,-64.0,-178.0,53.0,5.0,-21.0
200,-245.0,-64.0,-135.0,55.0,5.0,-10.0
240,-267.0,-60.0,-140.0,52.0,5.0,-9.0
280,-332.0,-107.0,-200.0,46.0,6.0,-7.0
320,-385.0,-133.0,-247.0,48.0,10.0,-13.0
360,-405.0,-131.0,-289.0,51.0,11.0,-16.0
400,-403.0,-144.0,-282.0,57.0,10.0,-22.0
440,-367.0,-154.0,-273.0,56.0,2.0,-29.0
480,-331.0,-138.0,-259.0,54.0,-2.0,-37.0
520,-302.0,-98.0,-230.0,50.0,-6.0,-47.0
560,-289.0,-83.0,-234.0,46.0,-10.0,-57.0
600,-256.0,-99.0,-273.0,39.0,-13.0,-69.0
640,-219.0,-127.0,-287.0,33.0,-14.0,-76.0
680,-203.0,-158.0,-283.0,29.0,-18.0,-74.0
720,-212.0,-235.0,-282.0,27.0,-24.0,-72.0
760,-238.0,-248.0,-298.0,28.0,-31.0,-73.0
800,-289.0,-170.0,-319.0,26.0,-30.0,-74.0
840,-331.0,-120.0,-347.0,23.0,-23.0,-66.0
880,-312.0,-137.0,-365.0,24.0,-13.0,-56.0
920,-213.0,-114.0,-402.0,24.0,-13.0,-47.0
960,-105.0,-28.0,-437.0,22.0,-19.0,-51.0
1000,-62.0,-1.0,-411.0,18.0,-21.0,-56.0
1040,-77.0,3.0,-376.0,12.0,-23.0,-56.0
1080,-99.0,47.0,-339.0,12.0,-25.0,-51.0
1120,-114.0,148.0,-299.0,8.0,-34.0,-49.0
1160,-96.0,143.0,-231.0,5.0,-42.0,-55.0
1200,-44.0,101.0,-127.0,-2.0,-45.0,-52.0
1240,30.0,96.0,-24.0,-4.0,-43.0,-40.0
1280,99.0,113.0,30.0,-8.0,-39.0,-27.0
1320,128.0,126.0,68.0,-12.0,-37.0,-16.0
1360,110.0,88.0,123.0,-19.0,-36.0,-12.0
1400,61.0,29.0,196.0,-24.0,-34.0,1.0
1440,-8.0,28.0,257.0,-22.0,-33.0,13.0
1480,-60.0,46.0,278.0,-21.0,-37.0,26.0
1520,-70.0,66.0,300.0,-22.0,-39.0,31.0
1560,-23.0,92.0,310.0,-25.0,-37.0,36.0
1600,47.0,162.0,311.0,-28.0,-34.0,42.0
1640,131.0,191.0,291.0,-27.0,-30.0,50.0
1680,203.0,187.0,253.0,-25.0,-30.0,52.0
1720,249.0,166.0,246.0,-27.0,-28.0,48.0
1760,276.0,146.0,218.0,-28.0,-28.0,43.0
1800,267.0,237.0,195.0,-32.0,-28.0,43.0
1840,251.0,237.0,156.0,-32.0,-37.0,49.0
1880,230.0,173.0,132.0,-29.0,-42.0,55.0
1920,209.0,164.0,108.0,-26.0,-44.0,59.0
1960,205.0,224.0,81.0,-26.0,-40.0,65.0
2000,205.0,239.0,67.0,-24.0,-35.0,76.0
2040,231.0,175.0,18.0,-26.0,-29.0,93.0
2080,271.0,138.0,-17.0,-29.0,-25.0,104.0
2120,266.0,231.0,-52.0,-28.0,-21.0,104.0
2160,219.0,184.0,-93.0,-32.0,-15.0,100.0
2200,168.0,141.0,-67.0,-33.0,-12.0,96.0
2240,145.0,154.0,-46.0,-29.0,-10.0,91.0
2280,140.0,195.0,-17.0,-32.0,-12.0,86.0
2320,151.0,183.0,-49.0,-33.0,-16.0,74.0
2360,187.0,195.0,-116.0,-36.0,-18.0,63.0
2400,217.0,195.0,-136.0,-37.0,-18.0,53.0
2440,214.0,172.0,-136.0,-36.0,-17.0,48.0
2480,177.0,168.0,-129.0,-35.0,-15.0,42.0
2520,129.0,165.0,-138.0,-40.0,-12.0,38.0
2560,80.0,158.0,-160.0,-45.0,-7.0,33.0
2600,41.0,156.0,-184.0,-46.0,-2.0,31.0
2640,40.0,60.0,-215.0,-47.0,5.0,32.0
2680,36.0,50.0,-217.0,-43.0,12.0,31.0
2720,1.0,41.0,-218.0,-46.0,18.0,29.0
2760,-34.0,-9.0,-248.0,-49.0,20.0,25.0
2800,-58.0,-45.0,-295.0,-52.0,22.0,21.0
2840,-54.0,-19.0,-346.0,-50.0,20.0,13.0
2880,-69.0,11.0,-385.0,-49.0,19.0,1.0
2920,-83.0,-45.0,-447.0,-50.0,17.0,-9.0
2960,-87.0,-80.0,-533.0,-55.0,15.0,-20.0
3000,-104.0,-73.0,-558.0,-55.0,13.0,-30.0
3040,-142.0,-40.0,-489.0,-51.0,12.0,-41.0
3080,-162.0,-77.0,-414.0,-48.0,14.0,-45.0
3120,-141.0,-128.0,-375.0,-48.0,19.0,-50.0
3160,-119.0,-135.0,-365.0,-50.0,23.0,-50.0
3200,-140.0,-154.0,-337.0,-55.0,28.0,-55.0
3240,-194.0,-154.0,-305.0,-59.0,31.0,-63.0
3280,-271.0,-103.0,-258.0,-60.0,34.0,-69.0
3320,-341.0,-109.0,-244.0,-60.0,39.0,-67.0
3360,-385.0,-60.0,-203.0,-57.0,37.0,-65.0
