Time,Ch1_X,Ch1_Y,Ch1_Z,Ch2_X,Ch2_Y,Ch2_Z
0,112.0,162.0,-27.0,-52.0,-46464.0,102.0
40,123.0,-179.0,-127.0,-85.0,-46464.0,62.0
80,114.0,163.0,-5.0,-74.0,-46464.0,97.0
120,94.0,-45.0,-137.0,-17.0,-46464.0,39.0
160,123.0,128.0,47.0,37.0,-46464.0,-65.0
200,113.0,-40.0,-5.0,91.0,-46464.0,-121.0
240,97.0,101.0,72.0,127.0,-46464.0,-100.0
280,102.0,-73.0,-8.0,91.0,-46464.0,44.0
320,85.0,10.0,52.0,43.0,-46464.0,9.0
360,117.0,-8.0,-3.0,35.0,-46464.0,33.0
400,101.0,-63.0,-71.0,55.0,-46464.0,20.0
440,40.0,42.0,-26.0,53.0,-46464.0,-16.0
480,18.0,-86.0,-36.0,25.0,-46464.0,-42.0
520,-5.0,26.0,50.0,-12.0,-46464.0,-24.0
560,1.0,15.0,30.0,-44.0,-46464.0,-12.0
600,48.0,-107.0,-73.0,-59.0,-46464.0,-14.0
640,12.0,25.0,25.0,-68.0,-46464.0,-15.0
680,8.0,-23.0,-62.0,-48.0,-46464.0,-87.0
720,-25.0,-54.0,-76.0,-39.0,-46464.0,-70.0
760,-78.0,41.0,33.0,-14.0,-46464.0,-104.0
800,-46.0,-102.0,-20.0,17.0,-46464.0,-171.0
840,-47.0,12.0,-12.0,-1.0,-46464.0,-98.0
880,-30.0,-47.0,-16.0,-36.0,-46464.0,-83.0
920,-26.0,-148.0,50.0,-53.0,-46464.0,-54.0
960,-86.0,94.0,87.0,-41.0,-46464.0,2.0
1000,-79.0,-55.0,-45.0,-9.0,-46464.0,-66.0
1040,-97.0,53.0,54.0,10.0,-46464.0,-28.0
1080,-74.0,58.0,114.0,38.0,-46464.0,-3.0
1120,-35.0,-61.0,41.0,42.0,-46464.0,-16.0
1160,-61.0,54.0,28.0,40.0,-46464.0,-31.0
1200,-65.0,-19.0,7.0,38.0,-46464.0,-12.0
1240,-56.0,-118.0,-10.0,8.0,-46464.0,-11.0
1280,-79.0,59.0,-2.0,-19.0,-46464.0,-49.0
1320,-45.0,-134.0,-107.0,-19.0,-46464.0,-83.0
1360,-54.0,-50.0,-26.0,-2.0,-46464.0,-48.0
1400,-41.0,-30.0,-7.0,-12.0,-46464.0,-60.0
1440,-6.0,-152.0,-91.0,-57.0,-46464.0,-18.0
1480,-33.0,-27.0,-35.0,-97.0,-46464.0,-8.0
1520,-43.0,-46.0,-27.0,-76.0,-46464.0,-27.0
1560,-44.0,-74.0,11.0,-36.0,-46464.0,-31.0
1600,-68.0,70.0,32.0,14.0,-46464.0,-25.0
1640,-14.0,-17.0,-27.0,15.0,-46464.0,6.0
1680,-19.0,-45.0,11.0,-7.0,-46464.0,-62.0
