Time,Ch1_X,Ch1_Y,Ch1_Z,Ch2_X,Ch2_Y,Ch2_Z
0,-1.0,-7.0,-180.0,17.0,-46464.0,61.0
40,5.0,-46.0,-53.0,-11.0,-46464.0,10.0
80,-75.0,138.0,6.0,3.0,-46464.0,41.0
120,-53.0,-90.0,-151.0,28.0,-46464.0,-8.0
160,-74.0,161.0,47.0,6.0,-46464.0,38.0
200,-38.0,2.0,-52.0,-12.0,-46464.0,9.0
240,-43.0,-146.0,-67.0,-9.0,-46464.0,13.0
280,-131.0,211.0,81.0,15.0,-46464.0,-20.0
320,-133.0,-155.0,-65.0,31.0,-46464.0,-22.0
360,-152.0,152.0,21.0,20.0,-46464.0,70.0
400,-159.0,-144.0,-91.0,31.0,-46464.0,-25.0
440,-163.0,27.0,82.0,7.0,-46464.0,18.0
480,-181.0,-52.0,-24.0,-17.0,-46464.0,60.0
520,-205.0,11.0,-10.0,-11.0,-46464.0,0.0
560,-209.0,-64.0,60.0,8.0,-46464.0,-91.0
600,-234.0,-23.0,20.0,27.0,-46464.0,-55.0
640,-222.0,-81.0,1.0,45.0,-46464.0,-77.0
680,-256.0,-35.0,0.0,24.0,-46464.0,-24.0
720,-263.0,-73.0,41.0,-12.0,-46464.0,-48.0
760,-290.0,-25.0,-29.0,-22.0,-46464.0,-42.0
800,-295.0,-96.0,-38.0,12.0,-46464.0,-91.0
840,-273.0,16.0,70.0,34.0,-46464.0,-91.0
880,-244.0,-168.0,-1.0,19.0,-46464.0,-113.0
920,-289.0,-15.0,38.0,-31.0,-46464.0,-77.0
960,-285.0,-139.0,11.0,-61.0,-46464.0,-17.0
1000,-302.0,-86.0,47.0,-56.0,-46464.0,-21.0
1040,-280.0,-21.0,106.0,-10.0,-46464.0,-97.0
1080,-253.0,-124.0,34.0,61.0,-46464.0,-95.0
1120,-272.0,-58.0,91.0,80.0,-46464.0,-63.0
1160,-282.0,-110.0,117.0,25.0,-46464.0,11.0
1200,-272.0,-186.0,99.0,-42.0,-46464.0,41.0
1240,-280.0,61.0,122.0,-55.0,-46464.0,6.0
1280,-227.0,-95.0,35.0,-6.0,-46464.0,-64.0
1320,-227.0,-25.0,97.0,46.0,-46464.0,-65.0
1360,-219.0,-90.0,104.0,69.0,-46464.0,-68.0
1400,-200.0,-70.0,57.0,58.0,-46464.0,-90.0
1440,-199.0,-60.0,35.0,18.0,-46464.0,-20.0
1480,-162.0,-79.0,50.0,2.0,-46464.0,6.0
1520,-122.0,-166.0,45.0,-3.0,-46464.0,-38.0
1560,-146.0,8.0,41.0,10.0,-46464.0,-43.0
1600,-100.0,-100.0,-20.0,54.0,-46464.0,-222.0
1640,-81.0,-52.0,48.0,78.0,-46464.0,-163.0
1680,-39.0,-62.0,74.0,79.0,-46464.0,-145.0
1720,-5.0,-165.0,-7.0,11.0,-46464.0,-10.0
1760,-17.0,-23.0,6.0,-68.0,-46464.0,2.0
1800,21.0,-97.0,0.0,-91.0,-46464.0,5.0
1840,14.0,-115.0,30.0,-79.0,-46464.0,25.0
1880,-6.0,55.0,79.0,-45.0,-46464.0,-36.0
1920,39.0,-26.0,27.0,-9.0,-46464.0,-64.0
1960,53.0,-41.0,117.0,20.0,-46464.0,-74.0
2000,58.0,35.0,130.0,19.0,-46464.0,-71.0
2040,91.0,-138.0,37.0,24.0,-46464.0,-30.0
2080,69.0,87.0,77.0,25.0,-46464.0,75.0
2120,103.0,-122.0,-7.0,-4.0,-46464.0,30.0
2160,91.0,-39.0,86.0,-18.0,-46464.0,32.0
2200,89.0,26.0,95.0,31.0,-46464.0,-108.0
2240,144.0,-21.0,6.0,108.0,-46464.0,-157.0
2280,173.0,-75.0,68.0,127.0,-46464.0,-164.0
2320,190.0,-24.0,87.0,96.0,-46464.0,-129.0
2360,195.0,-187.0,-61.0,43.0,-46464.0,-78.0
2400,150.0,23.0,-2.0,24.0,-46464.0,27.0
2440,172.0,-139.0,-50.0,5.0,-46464.0,-133.0
2480,176.0,-127.0,-7.0,-88.0,-46464.0,149.0
2520,169.0,-7.0,-13.0,-84.0,-46464.0,-126.0
2560,226.0,-119.0,-4.0,-67.0,-46464.0,-111.0
2600,197.0,-35.0,81.0,-109.0,-46464.0,-33.0
2640,196.0,-64.0,17.0,-123.0,-46464.0,-6.0
2680,198.0,-60.0,-3.0,-150.0,-46464.0,98.0
2720,160.0,38.0,69.0,-118.0,-46464.0,-19.0
2760,150.0,1.0,20.0,-64.0,-46464.0,136.0
2800,129.0,22.0,69.0,2.0,-46464.0,1.0
2840,136.0,104.0,130.0,69.0,-46464.0,-52.0
2880,177.0,17.0,61.0,97.0,-46464.0,-81.0
2920,159.0,40.0,64.0,86.0,-46464.0,-65.0
2960,128.0,50.0,11.0,26.0,-46464.0,-38.0
3000,134.0,-68.0,-34.0,5.0,-46464.0,39.0
3040,77.0,79.0,-4.0,-12.0,-46464.0,-7.0
3080,106.0,-37.0,-98.0,-37.0,-46464.0,13.0
3120,111.0,23.0,-7.0,-42.0,-46464.0,-56.0
3160,117.0,69.0,17.0,-24.0,-46464.0,4.0
3200,128.0,-77.0,-58.0,11.0,-46464.0,-139.0
3240,91.0,14.0,11.0,13.0,-46464.0,-5.0
3280,89.0,-53.0,-9.0,-33.0,-46464.0,-1.0
3320,78.0,-112.0,-48.0,-109.0,-46464.0,110.0
3360,28.0,34.0,23.0,-110.0,-46464.0,37.0
3400,31.0,-11.0,9.0,-76.0,-46464.0,1.0
3440,23.0,-5.0,60.0,-52.0,-46464.0,30.0
3480,16.0,67.0,81.0,-40.0,-46464.0,8.0
3520,30.0,-72.0,25.0,-22.0,-46464.0,-125.0
3560,-25.0,102.0,77.0,-61.0,-46464.0,-13.0
3600,-54.0,-55.0,-52.0,-125.0,-46464.0,66.0
3640,-68.0,14.0,-14.0,-57.0,-46464.0,-101.0
3680,-82.0,114.0,-6.0,3.0,-46464.0,-84.0
3720,-65.0,-3.0,-71.0,55.0,-46464.0,124.0
3760,-99.0,59.0,-27.0,44.0,-46464.0,52.0
3800,-105.0,96.0,-43.0,12.0,-46464.0,132.0
3840,-70.0,-35.0,-120.0,-18.0,-46464.0,-53.0
3880,-96.0,128.0,-85.0,-75.0,-46464.0,116.0
3920,-80.0,48.0,-170.0,-67.0,-46464.0,-65.0
3960,-59.0,64.0,-129.0,-45.0,-46464.0,168.0
4000,-73.0,149.0,-72.0,-6.0,-46464.0,-37.0
4040,-65.0,-9.0,-60.0,-2.0,-46464.0,143.0
4080,-87.0,88.0,-11.0,46.0,-46464.0,97.0
4120,-81.0,105.0,-51.0,81.0,-46464.0,38.0
4160,-54.0,42.0,-70.0,49.0,-46464.0,-4.0
4200,-68.0,170.0,-5.0,24.0,-46464.0,69.0
4240,-68.0,55.0,-117.0,-3.0,-46464.0,103.0
4280,-89.0,70.0,-96.0,-40.0,-46464.0,134.0
4320,-115.0,51.0,-47.0,-41.0,-46464.0,74.0
4360,-108.0,49.0,-45.0,-3.0,-46464.0,136.0
4400,-133.0,106.0,-92.0,22.0,-46464.0,83.0
4440,-138.0,133.0,-91.0,26.0,-46464.0,157.0
4480,-113.0,-10.0,-82.0,34.0,-46464.0,66.0
4520,-153.0,114.0,-46.0,-18.0,-46464.0,105.0
4560,-146.0,27.0,-123.0,-33.0,-46464.0,102.0
4600,-134.0,36.0,-36.0,8.0,-46464.0,91.0
4640,-157.0,108.0,18.0,43.0,-46464.0,59.0
4680,-138.0,46.0,-54.0,53.0,-46464.0,33.0
4720,-141.0,116.0,-14.0,64.0,-46464.0,1.0
4760,-111.0,105.0,-13.0,66.0,-46464.0,80.0
4800,-92.0,-83.0,-61.0,50.0,-46464.0,-14.0
4840,-126.0,105.0,15.0,56.0,-46464.0,61.0
4880,-134.0,15.0,-47.0,62.0,-46464.0,2.0
4920,-135.0,-13.0,57.0,59.0,-46464.0,8.0
4960,-183.0,236.0,-10.0,46.0,-46464.0,89.0
5000,-140.0,-175.0,-88.0,109.0,-46464.0,-116.0
5040,-181.0,317.0,139.0,162.0,-46464.0,-58.0
5080,-152.0,-261.0,-162.0,91.0,-46464.0,127.0
5120,-144.0,116.0,77.0,-10.0,-46464.0,162.0
5160,-182.0,-82.0,-47.0,-31.0,-46464.0,38.0
5200,-177.0,121.0,37.0,15.0,-46464.0,-1.0
5240,-209.0,-57.0,-39.0,16.0,-46464.0,212.0
5280,-258.0,35.0,59.0,66.0,-46464.0,9.0
5320,-227.0,-7.0,77.0,40.0,-46464.0,-41.0
5360,-211.0,-23.0,73.0,12.0,-46464.0,-27.0
5400,-202.0,-40.0,28.0,-19.0,-46464.0,42.0
5440,-210.0,-117.0,60.0,-13.0,-46464.0,54.0
5480,-235.0,121.0,112.0,54.0,-46464.0,-134.0
5520,-222.0,-29.0,8.0,59.0,-46464.0,54.0
5560,-220.0,-19.0,53.0,56.0,-46464.0,-37.0
5600,-203.0,-3.0,129.0,47.0,-46464.0,-19.0
5640,-162.0,-28.0,6.0,41.0,-46464.0,-106.0
5680,-180.0,-1.0,15.0,37.0,-46464.0,-14.0
5720,-177.0,-73.0,55.0,22.0,-46464.0,-7.0
5760,-174.0,-68.0,32.0,-1.0,-46464.0,38.0
5800,-191.0,42.0,5.0,-31.0,-46464.0,59.0
5840,-156.0,-64.0,-14.0,-35.0,-46464.0,40.0
5880,-141.0,-61.0,123.0,-8.0,-46464.0,-43.0
5920,-146.0,88.0,144.0,-6.0,-46464.0,15.0
5960,-94.0,-95.0,-9.0,-2.0,-46464.0,12.0
6000,-97.0,58.0,123.0,-6.0,-46464.0,17.0
6040,-59.0,-20.0,137.0,-36.0,-46464.0,11.0
6080,-67.0,-76.0,72.0,-72.0,-46464.0,87.0
6120,-84.0,108.0,122.0,-32.0,-46464.0,-30.0
6160,-60.0,-93.0,66.0,43.0,-46464.0,-83.0
6200,-61.0,41.0,164.0,82.0,-46464.0,-107.0
6240,-41.0,11.0,58.0,68.0,-46464.0,-70.0
6280,29.0,-121.0,7.0,38.0,-46464.0,-58.0
6320,4.0,37.0,70.0,13.0,-46464.0,-74.0
6360,28.0,-80.0,-18.0,13.0,-46464.0,-106.0
