Time,Ch1_X,Ch1_Y,Ch1_Z,Ch2_X,Ch2_Y,Ch2_Z
0,155.0,27.0,-71.0,47.0,-3.0,-40.0
40,148.0,16.0,-34.0,42.0,-6.0,-7.0
80,186.0,-42.0,-13.0,3.0,-15.0,35.0
120,146.0,-50.0,-61.0,-19.0,-14.0,-7.0
160,135.0,108.0,-14.0,8.0,-17.0,-3.0
200,177.0,-111.0,-98.0,16.0,20.0,33.0
240,116.0,97.0,32.0,-29.0,40.0,58.0
280,113.0,11.0,-18.0,-53.0,16.0,51.0
320,122.0,6.0,-37.0,-41.0,5.0,7.0
360,82.0,104.0,13.0,7.0,6.0,-5.0
400,129.0,3.0,-18.0,11.0,24.0,25.0
440,125.0,-42.0,-56.0,-15.0,39.0,71.0
480,81.0,110.0,-27.0,-44.0,-5.0,92.0
520,91.0,-72.0,-88.0,-91.0,4.0,64.0
560,41.0,107.0,-3.0,-68.0,11.0,39.0
600,58.0,74.0,1.0,-8.0,40.0,85.0
640,58.0,-17.0,-32.0,51.0,77.0,36.0
680,10.0,183.0,46.0,53.0,46.0,131.0
720,32.0,16.0,-47.0,2.0,39.0,75.0
760,8.0,106.0,-11.0,-41.0,44.0,129.0
800,-24.0,141.0,-7.0,11.0,4.0,180.0
840,9.0,110.0,-8.0,49.0,19.0,50.0
880,-24.0,110.0,6.0,46.0,66.0,86.0
920,-45.0,154.0,-4.0,13.0,89.0,22.0
960,-48.0,-8.0,-10.0,-39.0,124.0,81.0
1000,-107.0,214.0,78.0,-71.0,111.0,140.0
1040,-75.0,-6.0,-98.0,-76.0,26.0,85.0
1080,-109.0,157.0,-32.0,-60.0,21.0,93.0
1120,-90.0,134.0,45.0,-78.0,-18.0,-8.0
1160,-99.0,10.0,-57.0,7.0,-10.0,209.0
1200,-125.0,190.0,25.0,96.0,22.0,-182.0
1240,-133.0,67.0,31.0,-26.0,-9.0,349.0
1280,-124.0,-23.0,-28.0,-130.0,62.0,-82.0
1320,-211.0,226.0,54.0,7.0,62.0,136.0
1360,-147.0,92.0,-21.0,99.0,42.0,147.0
1400,-149.0,64.0,-4.0,106.0,15.0,137.0
1440,-185.0,203.0,32.0,56.0,-22.0,69.0
1480,-149.0,-12.0,22.0,-16.0,-39.0,66.0
1520,-181.0,155.0,49.0,-42.0,-89.0,22.0
1560,-209.0,38.0,-14.0,9.0,-60.0,66.0
1600,-175.0,90.0,62.0,75.0,-6.0,-149.0
1640,-182.0,98.0,27.0,82.0,29.0,84.0
1680,-197.0,20.0,-68.0,23.0,4.0,5.0
1720,-227.0,-90.0,-1.0,-68.0,-27.0,112.0
