Time,Ch1_X,Ch1_Y,Ch1_Z,Ch2_X,Ch2_Y,Ch2_Z
0,-82.0,-144.0,124.0,-1.0,-63.0,-112.0
40,-155.0,-30.0,125.0,-1.0,-97.0,-19.0
80,-119.0,-76.0,-37.0,-2.0,-83.0,-2.0
120,-112.0,-163.0,3.0,-15.0,-101.0,51.0
160,-117.0,11.0,170.0,-1.0,-101.0,39.0
200,-114.0,-165.0,-56.0,-50.0,-50.0,32.0
240,-149.0,-3.0,29.0,-43.0,-21.0,54.0
280,-139.0,-106.0,122.0,36.0,-14.0,-16.0
320,-122.0,-90.0,52.0,30.0,-11.0,47.0
360,-145.0,-14.0,4.0,-31.0,-21.0,3.0
400,-112.0,-108.0,45.0,-84.0,-73.0,90.0
440,-118.0,-97.0,46.0,-58.0,-141.0,64.0
480,-139.0,72.0,14.0,-21.0,-155.0,-22.0
520,-76.0,-113.0,-10.0,6.0,-138.0,-56.0
560,-94.0,28.0,129.0,31.0,-110.0,18.0
600,-84.0,-45.0,23.0,0.0,-91.0,1.0
640,-60.0,-57.0,-12.0,-14.0,-71.0,-52.0
680,-80.0,-35.0,66.0,23.0,-43.0,-51.0
720,-67.0,30.0,-21.0,21.0,-12.0,14.0
760,-31.0,-109.0,-72.0,6.0,-9.0,15.0
800,-49.0,129.0,103.0,-6.0,-54.0,-15.0
840,23.0,-102.0,-22.0,26.0,-81.0,-37.0
880,7.0,130.0,11.0,-1.0,-83.0,-1.0
920,55.0,5.0,23.0,-38.0,-111.0,20.0
960,78.0,-33.0,25.0,-12.0,-111.0,-44.0
1000,77.0,115.0,-17.0,16.0,-100.0,-82.0
1040,99.0,-13.0,-105.0,30.0,-49.0,-47.0
1080,118.0,52.0,-9.0,44.0,19.0,-8.0
1120,106.0,68.0,5.0,39.0,51.0,-56.0
1160,134.0,12.0,-66.0,50.0,58.0,-106.0
1200,96.0,42.0,-47.0,48.0,53.0,-41.0
1240,95.0,97.0,42.0,64.0,72.0,-97.0
1280,143.0,-14.0,-109.0,55.0,57.0,-84.0
1320,115.0,128.0,-59.0,23.0,-5.0,-68.0
1360,134.0,-3.0,-37.0,-20.0,-40.0,39.0
1400,137.0,10.0,-78.0,-51.0,-8.0,14.0
1440,125.0,90.0,-18.0,-8.0,48.0,-72.0
1480,136.0,11.0,-75.0,10.0,83.0,-1.0
1520,118.0,-14.0,-49.0,-29.0,140.0,21.0
1560,112.0,133.0,-25.0,-18.0,169.0,-39.0
1600,163.0,-44.0,-126.0,-3.0,175.0,14.0
1640,129.0,159.0,-40.0,24.0,145.0,-19.0
1680,148.0,-38.0,-112.0,18.0,107.0,64.0
1720,125.0,12.0,-61.0,3.0,94.0,3.0
1760,108.0,123.0,-47.0,-14.0,65.0,84.0
1800,142.0,-18.0,-162.0,-21.0,57.0,104.0
1840,142.0,83.0,-54.0,-11.0,57.0,60.0
1880,125.0,74.0,-54.0,38.0,101.0,25.0
1920,129.0,29.0,-166.0,67.0,182.0,-12.0
1960,75.0,57.0,-92.0,58.0,214.0,82.0
2000,72.0,15.0,-81.0,11.0,194.0,110.0
2040,85.0,-108.0,-126.0,-47.0,147.0,75.0
2080,42.0,186.0,-77.0,-44.0,96.0,84.0
2120,95.0,-176.0,-139.0,-8.0,84.0,27.0
2160,63.0,150.0,31.0,15.0,80.0,49.0
2200,75.0,-56.0,-102.0,5.0,68.0,31.0
2240,84.0,28.0,-35.0,-37.0,48.0,111.0
2280,39.0,-17.0,-27.0,-61.0,28.0,165.0
2320,37.0,89.0,14.0,-76.0,38.0,159.0
2360,48.0,-25.0,-78.0,-31.0,53.0,165.0
2400,16.0,210.0,67.0,40.0,75.0,114.0
2440,71.0,-7.0,34.0,71.0,114.0,60.0
2480,53.0,127.0,53.0,75.0,124.0,97.0
2520,45.0,96.0,23.0,45.0,81.0,68.0
2560,73.0,44.0,30.0,5.0,27.0,92.0
2600,40.0,88.0,-4.0,-11.0,-13.0,64.0
2640,61.0,109.0,1.0,-5.0,-23.0,31.0
2680,73.0,-12.0,-91.0,-16.0,-4.0,66.0
2720,63.0,140.0,61.0,-54.0,22.0,66.0
2760,100.0,28.0,9.0,-63.0,58.0,48.0
2800,70.0,88.0,39.0,-48.0,83.0,57.0
2840,57.0,184.0,93.0,-34.0,65.0,75.0
2880,96.0,9.0,-5.0,-27.0,43.0,70.0
2920,79.0,154.0,100.0,-22.0,7.0,98.0
2960,92.0,106.0,55.0,-33.0,-17.0,118.0
3000,111.0,13.0,-9.0,-60.0,-2.0,132.0
3040,72.0,199.0,131.0,-53.0,8.0,100.0
3080,133.0,31.0,57.0,-20.0,18.0,52.0
3120,116.0,66.0,50.0,0.0,32.0,17.0
3160,93.0,192.0,69.0,12.0,25.0,16.0
3200,126.0,-48.0,-30.0,15.0,19.0,35.0
3240,90.0,172.0,60.0,-3.0,16.0,47.0
3280,101.0,23.0,-72.0,0.0,20.0,18.0
3320,103.0,32.0,-47.0,2.0,39.0,46.0
3360,62.0,151.0,-19.0,-9.0,40.0,53.0
3400,96.0,41.0,-52.0,-45.0,50.0,19.0
3440,88.0,80.0,-19.0,-49.0,49.0,18.0
3480,84.0,108.0,-4.0,-28.0,51.0,16.0
3520,116.0,-9.0,-88.0,-44.0,79.0,63.0
3560,85.0,27.0,-38.0,-70.0,76.0,104.0
3600,106.0,56.0,-14.0,-65.0,41.0,81.0
3640,136.0,-76.0,-65.0,-57.0,20.0,69.0
3680,84.0,115.0,51.0,-9.0,6.0,16.0
3720,101.0,-21.0,51.0,57.0,23.0,-38.0
3760,71.0,-28.0,66.0,74.0,51.0,-21.0
3800,53.0,82.0,96.0,59.0,46.0,-20.0
3840,99.0,-123.0,-29.0,58.0,38.0,-27.0
3880,67.0,51.0,30.0,47.0,17.0,-14.0
3920,64.0,-23.0,-35.0,29.0,-1.0,-11.0
