Time,Ch1_X,Ch1_Y,Ch1_Z,Ch2_X,Ch2_Y,Ch2_Z
0,-120.0,0.0,-33.0,15.0,-46464.0,9.0
40,-105.0,-39.0,-41.0,27.0,-46464.0,79.0
80,-109.0,67.0,27.0,0.0,-46464.0,98.0
120,-61.0,-70.0,-32.0,-31.0,-46464.0,66.0
160,-67.0,28.0,4.0,-42.0,-46464.0,48.0
200,-63.0,9.0,-16.0,-24.0,-46464.0,16.0
240,-32.0,-66.0,-40.0,7.0,-46464.0,24.0
280,-46.0,58.0,-20.0,32.0,-46464.0,4.0
320,-29.0,-23.0,-87.0,39.0,-46464.0,-38.0
360,-26.0,-52.0,-63.0,25.0,-46464.0,35.0
400,-67.0,55.0,-2.0,16.0,-46464.0,5.0
440,-30.0,-34.0,-56.0,25.0,-46464.0,11.0
480,-30.0,42.0,-32.0,30.0,-46464.0,59.0
520,-16.0,74.0,-24.0,40.0,-46464.0,-29.0
560,-5.0,-39.0,-73.0,52.0,-46464.0,8.0
600,-41.0,49.0,-9.0,25.0,-46464.0,6.0
640,-44.0,-5.0,-42.0,19.0,-46464.0,-1.0
680,-51.0,-18.0,-52.0,18.0,-46464.0,-15.0
720,-42.0,72.0,45.0,-6.0,-46464.0,2.0
760,-1.0,-143.0,-20.0,-27.0,-46464.0,95.0
800,-86.0,-10.0,-52.0,-28.0,-46464.0,-6.0
840,-47.0,118.0,121.0,34.0,-46464.0,-101.0
880,-30.0,54.0,-92.0,90.0,-46464.0,-20.0
920,-18.0,-15.0,-29.0,71.0,-46464.0,-73.0
960,-69.0,61.0,73.0,11.0,-46464.0,23.0
1000,-60.0,-124.0,-41.0,-39.0,-46464.0,10.0
1040,-120.0,245.0,-2.0,-26.0,-46464.0,-4.0
1080,-60.0,-21.0,-79.0,10.0,-46464.0,2.0
1120,-52.0,90.0,83.0,18.0,-46464.0,-22.0
1160,-63.0,66.0,-41.0,3.0,-46464.0,74.0
1200,-92.0,-101.0,-96.0,-33.0,-46464.0,-48.0
1240,-141.0,183.0,135.0,-41.0,-46464.0,49.0
1280,-114.0,-90.0,-99.0,0.0,-46464.0,4.0
1320,-124.0,36.0,7.0,-18.0,-46464.0,55.0
1360,-117.0,36.0,48.0,-30.0,-46464.0,0.0
1400,-107.0,-132.0,-26.0,-43.0,-46464.0,-53.0
1440,-189.0,145.0,88.0,4.0,-46464.0,-2.0
1480,-174.0,-21.0,-35.0,51.0,-46464.0,-71.0
1520,-138.0,-83.0,-7.0,1.0,-46464.0,62.0
1560,-155.0,58.0,38.0,-32.0,-46464.0,66.0
1600,-120.0,-32.0,8.0,-48.0,-46464.0,-30.0
1640,-138.0,42.0,-31.0,-43.0,-46464.0,55.0
1680,-166.0,20.0,-14.0,-30.0,-46464.0,-52.0
1720,-159.0,-53.0,-11.0,-51.0,-46464.0,77.0
1760,-169.0,53.0,29.0,-44.0,-46464.0,-62.0
1800,-130.0,55.0,-20.0,-50.0,-46464.0,54.0
1840,-113.0,-92.0,-13.0,-25.0,-46464.0,-7.0
1880,-129.0,101.0,50.0,-30.0,-46464.0,136.0
1920,-121.0,-87.0,-27.0,-49.0,-46464.0,43.0
1960,-136.0,82.0,31.0,-32.0,-46464.0,80.0
