Time,Ch1_X,Ch1_Y,Ch1_Z,Ch2_X,Ch2_Y,Ch2_Z
0,-129.0,-59.0,33.0,-10.0,-21.0,55.0
40,-152.0,26.0,94.0,-9.0,-10.0,48.0
80,-173.0,32.0,124.0,8.0,51.0,21.0
120,-161.0,2.0,80.0,18.0,103.0,116.0
160,-165.0,20.0,99.0,3.0,121.0,25.0
200,-123.0,48.0,89.0,-12.0,100.0,106.0
240,-80.0,-70.0,67.0,11.0,68.0,11.0
280,-127.0,122.0,144.0,18.0,7.0,117.0
320,-94.0,-131.0,18.0,-10.0,-17.0,92.0
360,-94.0,38.0,109.0,-70.0,-16.0,160.0
400,-75.0,-21.0,63.0,-95.0,-12.0,93.0
440,-25.0,47.0,31.0,-57.0,2.0,80.0
480,-32.0,24.0,21.0,-17.0,35.0,29.0
520,-16.0,56.0,80.0,13.0,60.0,34.0
560,15.0,-83.0,-16.0,-8.0,53.0,47.0
600,-4.0,100.0,30.0,-51.0,13.0,144.0
640,60.0,-75.0,-55.0,-17.0,38.0,-162.0
680,66.0,52.0,22.0,5.0,11.0,62.0
720,55.0,24.0,-4.0,-16.0,17.0,59.0
760,101.0,-74.0,-101.0,-65.0,57.0,172.0
800,91.0,137.0,70.0,71.0,21.0,-298.0
840,129.0,1.0,4.0,123.0,-36.0,195.0
880,197.0,-98.0,-112.0,-9.0,-26.0,44.0
920,143.0,6.0,-47.0,-21.0,-19.0,-173.0
960,156.0,37.0,-3.0,82.0,-25.0,-155.0
1000,175.0,-47.0,-147.0,31.0,-7.0,-21.0
1040,192.0,-2.0,-153.0,6.0,48.0,-101.0
1080,219.0,-134.0,-13.0,80.0,65.0,-359.0
1120,184.0,13.0,-31.0,61.0,73.0,-188.0
1160,171.0,-96.0,-256.0,-12.0,19.0,107.0
1200,194.0,-142.0,-107.0,-32.0,-69.0,-35.0
1240,211.0,36.0,37.0,7.0,-79.0,-130.0
1280,243.0,-57.0,-293.0,4.0,-40.0,-147.0
1320,188.0,-32.0,-181.0,17.0,8.0,-40.0
1360,154.0,-32.0,92.0,104.0,35.0,-132.0
1400,207.0,-47.0,-21.0,85.0,100.0,-232.0
1440,165.0,22.0,-128.0,37.0,98.0,-162.0
1480,143.0,-45.0,-11.0,70.0,52.0,1.0
1520,148.0,-63.0,11.0,24.0,92.0,-95.0
1560,114.0,71.0,-19.0,4.0,124.0,-136.0
1600,112.0,-101.0,-86.0,39.0,90.0,-65.0
1640,85.0,-97.0,7.0,2.0,42.0,70.0
1680,79.0,29.0,63.0,-95.0,2.0,19.0
1720,105.0,-150.0,-69.0,-100.0,-8.0,-81.0
1760,30.0,44.0,0.0,-14.0,8.0,-39.0
1800,7.0,-40.0,-24.0,-30.0,62.0,27.0
1840,12.0,-76.0,-64.0,-92.0,80.0,94.0
1880,-9.0,40.0,-42.0,-88.0,33.0,91.0
1920,35.0,-8.0,-35.0,-82.0,20.0,73.0
1960,23.0,-25.0,-21.0,-61.0,46.0,51.0
2000,-19.0,126.0,74.0,16.0,42.0,76.0
2040,2.0,-2.0,-1.0,40.0,53.0,12.0
2080,-23.0,75.0,30.0,-55.0,72.0,96.0
2120,-40.0,52.0,12.0,-84.0,46.0,85.0
2160,9.0,-55.0,-8.0,-63.0,21.0,111.0
2200,-8.0,82.0,42.0,-67.0,-23.0,196.0
2240,-1.0,-22.0,-60.0,-64.0,-26.0,-14.0
2280,-27.0,-36.0,35.0,9.0,-26.0,111.0
2320,-42.0,106.0,96.0,39.0,-26.0,-125.0
2360,9.0,-70.0,-108.0,-24.0,-32.0,209.0
2400,-15.0,-2.0,-37.0,-88.0,-43.0,-69.0
2440,-3.0,19.0,16.0,-46.0,-35.0,-21.0
2480,6.0,-110.0,-123.0,11.0,-29.0,18.0
2520,-30.0,118.0,-135.0,6.0,-54.0,24.0
2560,37.0,-85.0,-86.0,21.0,-81.0,18.0
2600,32.0,-61.0,27.0,-10.0,-53.0,29.0
2640,-15.0,26.0,-113.0,-18.0,-31.0,9.0
2680,17.0,-90.0,-122.0,55.0,-38.0,13.0
2720,24.0,33.0,42.0,26.0,-31.0,26.0
2760,55.0,-45.0,-44.0,21.0,-29.0,-36.0
2800,91.0,60.0,-117.0,66.0,-24.0,-14.0
2840,41.0,-31.0,-84.0,74.0,8.0,-63.0
2880,47.0,78.0,107.0,78.0,7.0,-20.0
2920,71.0,-106.0,-63.0,39.0,2.0,-46.0
2960,65.0,149.0,-34.0,54.0,-21.0,-117.0
3000,128.0,-94.0,-63.0,75.0,2.0,-100.0
3040,89.0,62.0,6.0,79.0,36.0,-165.0
3080,76.0,46.0,-75.0,27.0,-40.0,197.0
3120,123.0,-33.0,-119.0,8.0,-92.0,-111.0
3160,146.0,25.0,-28.0,27.0,-98.0,120.0
3200,117.0,71.0,-3.0,24.0,-126.0,228.0
3240,80.0,-53.0,-103.0,-97.0,-38.0,347.0
3280,88.0,117.0,34.0,-186.0,83.0,6.0
3320,157.0,-17.0,-28.0,-88.0,122.0,-457.0
3360,103.0,210.0,52.0,143.0,117.0,-8.0
3400,122.0,95.0,-44.0,41.0,122.0,276.0
