Time,Ch1_X,Ch1_Y,Ch1_Z,Ch2_X,Ch2_Y,Ch2_Z
0,-46.0,27.0,48.0,5.0,-19.0,3.0
40,-38.0,-39.0,43.0,14.0,-17.0,-19.0
80,-19.0,-41.0,3.0,10.0,-16.0,-6.0
120,-24.0,-8.0,29.0,13.0,-18.0,2.0
160,-11.0,9.0,24.0,16.0,-16.0,-19.0
200,12.0,-99.0,-24.0,8.0,-18.0,-2.0
240,-25.0,88.0,53.0,14.0,-14.0,-11.0
280,23.0,-84.0,-50.0,15.0,-13.0,-16.0
320,3.0,15.0,3.0,5.0,-13.0,1.0
360,-2.0,49.0,23.0,10.0,-15.0,-16.0
400,20.0,-76.0,-69.0,5.0,-15.0,-2.0
440,-2.0,80.0,22.0,5.0,-18.0,2.0
480,1.0,-23.0,-22.0,7.0,-14.0,-8.0
520,15.0,0.0,-21.0,-1.0,-14.0,9.0
560,-17.0,44.0,8.0,3.0,-14.0,4.0
600,11.0,-14.0,-15.0,5.0,-9.0,-3.0
640,-8.0,-37.0,-5.0,0.0,-10.0,17.0
680,-30.0,102.0,37.0,5.0,-11.0,-1.0
720,5.0,-114.0,-42.0,1.0,-9.0,5.0
760,-26.0,90.0,70.0,-1.0,-13.0,17.0
800,0.0,-36.0,-8.0,5.0,-8.0,-2.0
840,13.0,-14.0,5.0,-3.0,-5.0,16.0
880,-4.0,53.0,45.0,3.0,-10.0,10.0
920,27.0,-26.0,-6.0,0.0,-4.0,10.0
960,22.0,-16.0,-9.0,-6.0,-4.0,18.0
1000,-5.0,55.0,30.0,-4.0,-1.0,4.0
1040,28.0,-69.0,-48.0,-12.0,8.0,5.0
1080,2.0,50.0,15.0,-13.0,4.0,19.0
1120,18.0,2.0,-5.0,-11.0,4.0,1.0
1160,31.0,-44.0,-27.0,-19.0,3.0,11.0
1200,-10.0,70.0,19.0,-14.0,0.0,7.0
1240,25.0,-32.0,-2.0,-11.0,7.0,7.0
1280,8.0,-5.0,-15.0,-15.0,6.0,18.0
1320,-3.0,61.0,52.0,-8.0,9.0,12.0
1360,7.0,-78.0,-32.0,-9.0,10.0,5.0
1400,-29.0,50.0,29.0,-10.0,7.0,12.0
1440,-22.0,13.0,24.0,-4.0,10.0,-5.0
1480,6.0,-40.0,-8.0,-8.0,10.0,4.0
1520,-24.0,57.0,41.0,-3.0,4.0,4.0
1560,11.0,17.0,4.0,-2.0,4.0,-6.0
1600,9.0,-58.0,-13.0,-6.0,6.0,9.0
1640,-20.0,140.0,52.0,-4.0,8.0,6.0
1680,36.0,-96.0,-59.0,-5.0,14.0,-10.0
1720,0.0,80.0,18.0,-12.0,10.0,18.0
1760,16.0,0.0,-17.0,-6.0,8.0,-14.0
1800,26.0,-33.0,-46.0,-14.0,11.0,-1.0
1840,9.0,44.0,14.0,-12.0,6.0,0.0
1880,32.0,-3.0,-34.0,-10.0,7.0,-11.0
1920,34.0,-67.0,-31.0,-16.0,7.0,8.0
1960,-1.0,97.0,36.0,-9.0,1.0,-8.0
2000,38.0,-124.0,-65.0,-8.0,4.0,-3.0
2040,-9.0,71.0,20.0,-3.0,3.0,0.0
2080,-1.0,-41.0,-13.0,2.0,1.0,-17.0
2120,9.0,-31.0,-14.0,-1.0,4.0,-6.0
2160,-26.0,11.0,6.0,2.0,-4.0,-8.0
2200,-2.0,0.0,14.0,4.0,0.0,-20.0
2240,3.0,-55.0,-26.0,-1.0,-1.0,-4.0
2280,-25.0,72.0,47.0,5.0,-1.0,-11.0
2320,10.0,-46.0,-26.0,2.0,3.0,-10.0
2360,-10.0,-5.0,5.0,1.0,-1.0,5.0
2400,-22.0,74.0,16.0,4.0,-3.0,-10.0
2440,10.0,-98.0,-46.0,-1.0,-2.0,-4.0
2480,-25.0,107.0,22.0,-1.0,-7.0,12.0
2520,22.0,-51.0,-29.0,0.0,-8.0,-10.0
2560,10.0,-25.0,-24.0,-9.0,-6.0,9.0
2600,-6.0,52.0,25.0,-5.0,-10.0,0.0
2640,19.0,-66.0,-54.0,-5.0,-8.0,2.0
2680,7.0,7.0,11.0,-5.0,-9.0,7.0
2720,-3.0,25.0,-5.0,5.0,-14.0,-4.0
2760,34.0,-79.0,-40.0,5.0,-10.0,3.0
2800,-17.0,47.0,4.0,10.0,-13.0,2.0
2840,16.0,-17.0,-8.0,12.0,-11.0,-12.0
2880,20.0,-56.0,-33.0,9.0,-7.0,3.0
2920,-4.0,80.0,14.0,12.0,-10.0,-5.0
