Time,Ch1_X,Ch1_Y,Ch1_Z,Ch2_X,Ch2_Y,Ch2_Z
0,73.0,21.0,-33.0,-25.0,3.0,15.0
40,61.0,88.0,7.0,-34.0,-18.0,22.0
80,72.0,-89.0,-128.0,-27.0,-6.0,-8.0
120,36.0,57.0,18.0,-35.0,-8.0,31.0
160,30.0,49.0,-32.0,-42.0,-18.0,7.0
200,37.0,-104.0,-108.0,-30.0,4.0,-2.0
240,9.0,103.0,70.0,-42.0,-5.0,34.0
280,0.0,-30.0,-94.0,-39.0,-8.0,-9.0
320,15.0,-48.0,-48.0,-34.0,7.0,10.0
360,-24.0,98.0,59.0,-44.0,-8.0,27.0
400,1.0,-93.0,-68.0,-42.0,-3.0,-12.0
440,-19.0,4.0,20.0,-46.0,6.0,18.0
480,-33.0,58.0,29.0,-47.0,-11.0,21.0
520,-22.0,-128.0,-45.0,-38.0,2.0,-30.0
560,-53.0,74.0,91.0,-43.0,2.0,21.0
600,-61.0,-34.0,-15.0,-41.0,-9.0,0.0
640,-63.0,-40.0,-17.0,-41.0,6.0,-17.0
680,-85.0,-10.0,99.0,-44.0,-5.0,15.0
720,-100.0,25.0,23.0,-45.0,-9.0,-16.0
760,-94.0,-152.0,-12.0,-41.0,11.0,-30.0
800,-147.0,120.0,140.0,-48.0,-8.0,13.0
840,-128.0,-157.0,-50.0,-43.0,-8.0,-51.0
880,-143.0,15.0,71.0,-40.0,-2.0,-29.0
920,-157.0,-4.0,55.0,-43.0,-22.0,-6.0
960,-146.0,-102.0,-48.0,-34.0,-4.0,-71.0
1000,-157.0,-12.0,95.0,-32.0,-3.0,-17.0
1040,-166.0,4.0,24.0,-35.0,-24.0,-33.0
1080,-124.0,-115.0,-43.0,-27.0,-10.0,-64.0
1120,-132.0,38.0,111.0,-33.0,-22.0,-8.0
1160,-109.0,-45.0,-28.0,-24.0,-28.0,-60.0
1200,-86.0,-90.0,-32.0,-17.0,-9.0,-54.0
1240,-98.0,85.0,78.0,-24.0,-20.0,-13.0
1280,-59.0,-159.0,-85.0,-19.0,-15.0,-65.0
1320,-55.0,14.0,8.0,-18.0,-5.0,-31.0
1360,-50.0,8.0,18.0,-23.0,-30.0,-26.0
1400,11.0,-66.0,-12.0,-15.0,-17.0,-61.0
1440,-34.0,-17.0,-59.0,-11.0,-16.0,-18.0
1480,10.0,6.0,64.0,-21.0,-28.0,-32.0
1520,10.0,-81.0,-117.0,-7.0,-8.0,-37.0
1560,25.0,0.0,26.0,-16.0,-13.0,-9.0
1600,28.0,58.0,17.0,-18.0,-24.0,-30.0
1640,60.0,-157.0,-124.0,-12.0,-5.0,-34.0
1680,37.0,110.0,85.0,-15.0,-19.0,13.0
1720,40.0,-80.0,-114.0,-10.0,-15.0,-54.0
1760,58.0,-54.0,-10.0,-9.0,1.0,-12.0
1800,23.0,123.0,30.0,-22.0,-19.0,37.0
1840,62.0,-145.0,-163.0,-7.0,-8.0,-64.0
1880,50.0,63.0,63.0,-15.0,-4.0,30.0
1920,73.0,69.0,-68.0,-9.0,-16.0,-2.0
1960,101.0,-108.0,-156.0,1.0,4.0,-11.0
2000,89.0,140.0,73.0,-12.0,-2.0,38.0
2040,92.0,-78.0,-145.0,-8.0,-8.0,-8.0
2080,88.0,37.0,-30.0,-4.0,18.0,15.0
2120,71.0,93.0,-38.0,-14.0,6.0,31.0
2160,122.0,-35.0,-106.0,-8.0,5.0,9.0
2200,118.0,39.0,-32.0,-7.0,10.0,32.0
2240,92.0,52.0,-14.0,-10.0,-13.0,38.0
2280,90.0,3.0,-95.0,-8.0,13.0,9.0
2320,72.0,68.0,-10.0,-15.0,35.0,35.0
2360,85.0,69.0,-37.0,-15.0,19.0,61.0
2400,99.0,-57.0,-79.0,-17.0,24.0,19.0
2440,62.0,93.0,49.0,-25.0,3.0,53.0
2480,43.0,8.0,-70.0,-21.0,-4.0,36.0
2520,41.0,-13.0,-63.0,-19.0,30.0,21.0
2560,17.0,68.0,74.0,-28.0,27.0,46.0
2600,17.0,-24.0,-53.0,-31.0,27.0,14.0
2640,12.0,3.0,-44.0,-26.0,32.0,26.0
2680,-2.0,102.0,41.0,-33.0,5.0,58.0
2720,8.0,-91.0,-75.0,-37.0,16.0,-14.0
2760,-18.0,26.0,41.0,-28.0,23.0,47.0
2800,-40.0,65.0,-27.0,-31.0,12.0,26.0
2840,-10.0,-133.0,-71.0,-30.0,38.0,-23.0
2880,-58.0,107.0,75.0,-34.0,25.0,42.0
2920,-27.0,-44.0,-55.0,-34.0,11.0,-10.0
2960,-22.0,-47.0,-48.0,-21.0,20.0,4.0
