Time,Ch1_X,Ch1_Y,Ch1_Z,Ch2_X,Ch2_Y,Ch2_Z
0,17.0,-77.0,125.0,9.0,19.0,-36.0
40,26.0,-68.0,114.0,9.0,21.0,-38.0
80,40.0,-55.0,129.0,11.0,22.0,-43.0
120,57.0,-62.0,141.0,11.0,22.0,-47.0
160,66.0,-50.0,134.0,12.0,19.0,-52.0
200,78.0,-38.0,118.0,12.0,17.0,-58.0
240,99.0,-43.0,104.0,11.0,19.0,-64.0
280,127.0,-36.0,101.0,10.0,19.0,-67.0
320,163.0,28.0,96.0,11.0,20.0,-68.0
360,199.0,19.0,70.0,12.0,20.0,-64.0
400,239.0,-25.0,31.0,10.0,21.0,-61.0
440,264.0,2.0,22.0,9.0,20.0,-55.0
480,271.0,13.0,25.0,8.0,22.0,-50.0
520,264.0,-18.0,27.0,11.0,24.0,-44.0
560,262.0,-24.0,-30.0,12.0,27.0,-34.0
600,274.0,-8.0,-73.0,12.0,29.0,-29.0
640,284.0,60.0,-49.0,10.0,30.0,-23.0
680,288.0,49.0,-32.0,9.0,33.0,-18.0
720,306.0,26.0,-24.0,11.0,34.0,-13.0
760,334.0,80.0,-53.0,8.0,36.0,-4.0
800,351.0,126.0,-69.0,5.0,34.0,2.0
840,360.0,92.0,-77.0,2.0,32.0,6.0
880,375.0,70.0,-98.0,3.0,31.0,14.0
920,396.0,125.0,-114.0,2.0,35.0,19.0
960,400.0,173.0,-106.0,4.0,36.0,29.0
1000,395.0,204.0,-109.0,3.0,40.0,37.0
1040,413.0,180.0,-107.0,3.0,44.0,44.0
1080,435.0,197.0,-96.0,3.0,50.0,52.0
1120,431.0,216.0,-86.0,3.0,53.0,63.0
1160,411.0,160.0,-71.0,3.0,53.0,70.0
1200,395.0,136.0,-73.0,3.0,55.0,77.0
1240,376.0,141.0,-66.0,0.0,54.0,83.0
1280,364.0,94.0,-59.0,-1.0,57.0,89.0
1320,360.0,41.0,-81.0,-4.0,54.0,96.0
1360,366.0,21.0,-96.0,-6.0,53.0,96.0
1400,340.0,38.0,-90.0,-7.0,54.0,98.0
1440,305.0,9.0,-75.0,-9.0,56.0,99.0
1480,290.0,-12.0,-84.0,-8.0,55.0,97.0
1520,297.0,15.0,-103.0,-7.0,56.0,97.0
1560,288.0,60.0,-97.0,-7.0,56.0,90.0
1600,285.0,23.0,-61.0,-6.0,59.0,89.0
1640,290.0,32.0,-39.0,-5.0,59.0,83.0
1680,282.0,85.0,-36.0,-4.0,58.0,79.0
1720,248.0,126.0,-19.0,-3.0,58.0,70.0
1760,213.0,107.0,-7.0,-6.0,58.0,64.0
1800,207.0,82.0,-5.0,-8.0,58.0,58.0
1840,208.0,115.0,12.0,-11.0,58.0,53.0
1880,185.0,102.0,43.0,-10.0,57.0,47.0
1920,150.0,38.0,58.0,-11.0,55.0,41.0
1960,139.0,-31.0,54.0,-12.0,54.0,34.0
2000,122.0,6.0,50.0,-12.0,55.0,30.0
2040,81.0,-19.0,57.0,-12.0,54.0,23.0
2080,61.0,-106.0,56.0,-8.0,51.0,15.0
2120,55.0,-80.0,81.0,-7.0,51.0,4.0
2160,44.0,-26.0,93.0,-8.0,50.0,-4.0
2200,21.0,-53.0,98.0,-9.0,50.0,-12.0
2240,24.0,-89.0,86.0,-10.0,46.0,-22.0
2280,39.0,-54.0,71.0,-10.0,43.0,-28.0
2320,36.0,-52.0,109.0,-10.0,39.0,-37.0
2360,6.0,-96.0,121.0,-9.0,38.0,-41.0
2400,-10.0,-140.0,118.0,-10.0,35.0,-43.0
2440,-16.0,-117.0,103.0,-7.0,34.0,-46.0
2480,-37.0,-110.0,116.0,-7.0,33.0,-49.0
2520,-43.0,-179.0,131.0,-5.0,33.0,-50.0
2560,-37.0,-180.0,134.0,-3.0,35.0,-52.0
2600,-39.0,-134.0,117.0,0.0,35.0,-51.0
2640,-59.0,-160.0,106.0,-1.0,36.0,-56.0
