Time,Ch1_X,Ch1_Y,Ch1_Z,Ch2_X,Ch2_Y,Ch2_Z
0,24.0,-17.0,6.0,3.0,-7.0,10.0
40,-2.0,49.0,4.0,5.0,-6.0,17.0
80,26.0,-85.0,-34.0,8.0,4.0,8.0
120,-3.0,145.0,23.0,2.0,4.0,13.0
160,57.0,-98.0,33.0,6.0,1.0,4.0
200,10.0,46.0,-48.0,11.0,3.0,21.0
240,0.0,-160.0,-11.0,7.0,3.0,-10.0
280,29.0,315.0,96.0,9.0,10.0,9.0
320,77.0,-307.0,-192.0,6.0,12.0,5.0
360,20.0,342.0,149.0,1.0,15.0,2.0
400,28.0,-368.0,-144.0,10.0,20.0,-15.0
440,-31.0,261.0,39.0,7.0,19.0,22.0
480,-3.0,-80.0,-103.0,0.0,11.0,-20.0
520,24.0,64.0,31.0,-11.0,14.0,-3.0
560,33.0,-7.0,-6.0,-7.0,2.0,31.0
600,-4.0,-26.0,-72.0,6.0,14.0,-31.0
640,-22.0,-8.0,26.0,-1.0,23.0,-7.0
680,-46.0,139.0,9.0,-11.0,26.0,15.0
720,4.0,-134.0,-94.0,-6.0,25.0,0.0
760,-22.0,118.0,104.0,-17.0,2.0,15.0
800,14.0,-118.0,-68.0,1.0,-11.0,-14.0
840,-27.0,31.0,44.0,2.0,3.0,4.0
880,-68.0,56.0,6.0,-4.0,20.0,-7.0
920,-23.0,-104.0,-9.0,-4.0,37.0,-28.0
960,-37.0,46.0,30.0,-4.0,21.0,17.0
1000,-14.0,18.0,13.0,1.0,-6.0,-19.0
1040,18.0,-33.0,-28.0,-5.0,-14.0,5.0
1080,-7.0,64.0,31.0,-7.0,-2.0,-16.0
1120,-7.0,-52.0,-16.0,10.0,13.0,-28.0
1160,-28.0,-37.0,3.0,6.0,25.0,15.0
1200,-37.0,122.0,-4.0,-4.0,19.0,-15.0
1240,15.0,-118.0,-53.0,-7.0,14.0,-19.0
1280,-17.0,78.0,2.0,-7.0,1.0,14.0
1320,-27.0,-41.0,-20.0,2.0,-15.0,-35.0
1360,-20.0,-30.0,7.0,-1.0,-12.0,26.0
1400,-42.0,40.0,-15.0,-5.0,-7.0,-13.0
1440,1.0,-22.0,-8.0,-2.0,11.0,-4.0
1480,-25.0,-15.0,-7.0,-4.0,17.0,-14.0
1520,-32.0,34.0,5.0,9.0,-7.0,26.0
1560,-17.0,-63.0,-7.0,8.0,-14.0,3.0
1600,-30.0,7.0,44.0,-10.0,-17.0,-4.0
1640,-27.0,14.0,-15.0,7.0,-14.0,-8.0
1680,-3.0,-56.0,-18.0,14.0,8.0,-10.0
1720,-14.0,97.0,58.0,10.0,3.0,12.0
1760,34.0,-64.0,-42.0,3.0,-3.0,7.0
1800,8.0,39.0,13.0,-1.0,-9.0,-7.0
1840,11.0,63.0,12.0,4.0,-20.0,15.0
1880,20.0,-57.0,-49.0,11.0,-8.0,6.0
1920,10.0,85.0,32.0,3.0,3.0,13.0
1960,32.0,-4.0,-26.0,-1.0,5.0,1.0
2000,41.0,-39.0,-36.0,0.0,-1.0,22.0
2040,-5.0,125.0,4.0,4.0,-10.0,1.0
2080,40.0,-87.0,-56.0,3.0,-9.0,-1.0
2120,25.0,35.0,35.0,-3.0,-8.0,33.0
2160,27.0,31.0,-27.0,2.0,-15.0,10.0
2200,46.0,-56.0,-17.0,5.0,-10.0,8.0
2240,4.0,86.0,3.0,9.0,-8.0,28.0
2280,29.0,-38.0,-57.0,18.0,-2.0,-13.0
2320,27.0,-31.0,-1.0,11.0,5.0,20.0
2360,17.0,77.0,20.0,9.0,-12.0,10.0
2400,51.0,-60.0,-54.0,11.0,-15.0,-3.0
2440,44.0,58.0,20.0,8.0,-7.0,8.0
2480,67.0,-22.0,-21.0,11.0,-1.0,4.0
2520,62.0,-15.0,-10.0,10.0,13.0,-1.0
2560,33.0,87.0,-10.0,8.0,5.0,6.0
2600,61.0,-10.0,-47.0,5.0,-1.0,10.0
2640,65.0,-27.0,-11.0,0.0,2.0,5.0
2680,49.0,90.0,14.0,-1.0,-3.0,7.0
2720,78.0,-72.0,-75.0,3.0,0.0,7.0
2760,42.0,77.0,13.0,-4.0,-1.0,19.0
2800,58.0,-4.0,-21.0,-1.0,-4.0,1.0
2840,56.0,-77.0,-37.0,-4.0,4.0,7.0
2880,12.0,114.0,5.0,-3.0,5.0,14.0
2920,26.0,-80.0,-68.0,2.0,5.0,-3.0
2960,12.0,11.0,6.0,2.0,3.0,21.0
3000,-1.0,33.0,-6.0,8.0,-3.0,-2.0
3040,20.0,-80.0,-40.0,11.0,5.0,-11.0
3080,-19.0,69.0,18.0,9.0,9.0,2.0
3120,-4.0,-9.0,-26.0,10.0,7.0,-13.0
3160,-1.0,-61.0,-5.0,3.0,6.0,3.0
3200,-13.0,78.0,43.0,-1.0,0.0,2.0
3240,-3.0,-73.0,-42.0,3.0,8.0,-19.0
3280,-21.0,30.0,39.0,0.0,16.0,-2.0
3320,-41.0,17.0,3.0,0.0,14.0,-3.0
3360,-16.0,-64.0,-18.0,-4.0,18.0,-9.0
3400,-41.0,44.0,49.0,-15.0,5.0,4.0
3440,-24.0,-20.0,-12.0,-11.0,0.0,-4.0
3480,-32.0,-90.0,4.0,-13.0,5.0,-6.0
3520,-61.0,90.0,64.0,-15.0,6.0,2.0
3560,-44.0,-159.0,-50.0,-8.0,9.0,-15.0
