Time,Ch1_X,Ch1_Y,Ch1_Z,Ch2_X,Ch2_Y,Ch2_Z
0,14.0,-1.0,-29.0,-13.0,-46464.0,5.0
40,31.0,-29.0,-24.0,-11.0,-46464.0,3.0
80,0.0,24.0,-9.0,-13.0,-46464.0,19.0
120,13.0,36.0,-19.0,-6.0,-46464.0,0.0
160,19.0,-94.0,-35.0,-5.0,-46464.0,7.0
200,-7.0,126.0,37.0,-3.0,-46464.0,6.0
240,30.0,-105.0,-50.0,3.0,-46464.0,-14.0
280,-5.0,25.0,11.0,0.0,-46464.0,1.0
320,4.0,60.0,-2.0,6.0,-46464.0,-14.0
360,19.0,-117.0,-52.0,6.0,-46464.0,-9.0
400,-2.0,140.0,45.0,2.0,-46464.0,3.0
440,26.0,-81.0,-77.0,5.0,-46464.0,-16.0
480,29.0,31.0,1.0,-2.0,-46464.0,-1.0
520,20.0,40.0,-11.0,-3.0,-46464.0,4.0
560,56.0,-25.0,-62.0,-8.0,-46464.0,-4.0
600,46.0,0.0,-14.0,-16.0,-46464.0,12.0
640,52.0,85.0,-21.0,-16.0,-46464.0,8.0
680,69.0,-140.0,-79.0,-19.0,-46464.0,1.0
720,27.0,170.0,49.0,-25.0,-46464.0,27.0
760,66.0,-134.0,-90.0,-17.0,-46464.0,-1.0
800,42.0,67.0,17.0,-20.0,-46464.0,21.0
840,34.0,-11.0,-17.0,-14.0,-46464.0,9.0
880,34.0,-27.0,-8.0,-10.0,-46464.0,4.0
920,9.0,-10.0,10.0,-11.0,-46464.0,15.0
960,-6.0,61.0,9.0,-4.0,-46464.0,-8.0
1000,1.0,-136.0,-44.0,-2.0,-46464.0,-7.0
1040,-43.0,133.0,71.0,-8.0,-46464.0,1.0
1080,-27.0,-117.0,-63.0,-2.0,-46464.0,-29.0
1120,-41.0,37.0,38.0,-11.0,-46464.0,-4.0
1160,-59.0,15.0,-15.0,-8.0,-46464.0,-22.0
1200,-35.0,-62.0,-13.0,-9.0,-46464.0,-22.0
1240,-69.0,36.0,7.0,-16.0,-46464.0,-4.0
1280,-52.0,3.0,-7.0,-17.0,-46464.0,-25.0
1320,-51.0,-68.0,-42.0,-23.0,-46464.0,-8.0
1360,-65.0,76.0,46.0,-27.0,-46464.0,-10.0
1400,-47.0,-90.0,-48.0,-23.0,-46464.0,-18.0
1440,-53.0,12.0,40.0,-29.0,-46464.0,-7.0
1480,-66.0,2.0,9.0,-22.0,-46464.0,-9.0
1520,-44.0,-56.0,5.0,-19.0,-46464.0,-7.0
1560,-70.0,-7.0,36.0,-17.0,-46464.0,-6.0
1600,-64.0,32.0,48.0,-11.0,-46464.0,-11.0
1640,-62.0,-139.0,-18.0,-7.0,-46464.0,-15.0
1680,-94.0,138.0,99.0,-6.0,-46464.0,-3.0
1720,-70.0,-171.0,-39.0,3.0,-46464.0,-33.0
1760,-88.0,76.0,98.0,-5.0,-46464.0,-9.0
1800,-90.0,-25.0,3.0,2.0,-46464.0,-25.0
1840,-76.0,-36.0,8.0,0.0,-46464.0,-25.0
1880,-95.0,21.0,29.0,-5.0,-46464.0,-8.0
1920,-84.0,0.0,13.0,-3.0,-46464.0,-30.0
1960,-67.0,-53.0,-11.0,-8.0,-46464.0,-12.0
2000,-83.0,104.0,24.0,-13.0,-46464.0,-8.0
