Time,Ch1_X,Ch1_Y,Ch1_Z,Ch2_X,Ch2_Y,Ch2_Z
0,20.0,25.0,-1.0,-1.0,-46464.0,12.0
40,3.0,-5.0,-11.0,-3.0,-46464.0,7.0
80,13.0,24.0,-29.0,0.0,-46464.0,-1.0
120,19.0,-74.0,-32.0,-8.0,-46464.0,11.0
160,-8.0,135.0,26.0,-11.0,-46464.0,13.0
200,36.0,-140.0,-66.0,-9.0,-46464.0,-1.0
240,-1.0,123.0,38.0,-15.0,-46464.0,26.0
280,14.0,-63.0,-31.0,-7.0,-46464.0,-4.0
320,3.0,5.0,-2.0,-11.0,-46464.0,19.0
360,-12.0,33.0,6.0,-6.0,-46464.0,9.0
400,19.0,-17.0,-7.0,-2.0,-46464.0,4.0
440,7.0,-38.0,-24.0,-5.0,-46464.0,7.0
480,0.0,86.0,46.0,-1.0,-46464.0,3.0
520,22.0,-94.0,-56.0,2.0,-46464.0,-1.0
560,5.0,67.0,32.0,-3.0,-46464.0,12.0
600,12.0,-6.0,-11.0,2.0,-46464.0,-9.0
640,26.0,-60.0,-23.0,-2.0,-46464.0,-1.0
680,-1.0,104.0,11.0,-5.0,-46464.0,9.0
720,26.0,-80.0,-47.0,-6.0,-46464.0,-13.0
760,5.0,29.0,5.0,-15.0,-46464.0,-2.0
800,4.0,30.0,-6.0,-12.0,-46464.0,1.0
840,12.0,-67.0,-53.0,-12.0,-46464.0,-14.0
880,-9.0,46.0,31.0,-22.0,-46464.0,13.0
920,-1.0,-5.0,-16.0,-18.0,-46464.0,-7.0
960,-1.0,-63.0,-24.0,-24.0,-46464.0,4.0
1000,-29.0,89.0,23.0,-21.0,-46464.0,7.0
1040,-4.0,-95.0,-41.0,-15.0,-46464.0,-18.0
1080,-34.0,13.0,25.0,-19.0,-46464.0,4.0
1120,-46.0,42.0,-4.0,-15.0,-46464.0,-11.0
1160,-23.0,-99.0,-33.0,-13.0,-46464.0,-17.0
1200,-46.0,80.0,33.0,-16.0,-46464.0,7.0
1240,-15.0,-59.0,-13.0,-5.0,-46464.0,-26.0
1280,-17.0,-21.0,1.0,-11.0,-46464.0,-7.0
1320,-39.0,51.0,15.0,-10.0,-46464.0,-13.0
1360,-12.0,-64.0,-28.0,-2.0,-46464.0,-23.0
1400,-25.0,8.0,7.0,-10.0,-46464.0,2.0
1440,-9.0,32.0,7.0,-7.0,-46464.0,-21.0
1480,4.0,-98.0,-23.0,-10.0,-46464.0,-10.0
1520,-25.0,73.0,31.0,-14.0,-46464.0,-3.0
1560,0.0,-53.0,-22.0,-11.0,-46464.0,-17.0
1600,-1.0,-34.0,4.0,-19.0,-46464.0,3.0
1640,-16.0,35.0,9.0,-17.0,-46464.0,-5.0
1680,10.0,-64.0,-31.0,-15.0,-46464.0,-8.0
1720,-21.0,-18.0,-8.0,-18.0,-46464.0,0.0
1760,-24.0,46.0,7.0,-11.0,-46464.0,-13.0
1800,-12.0,-135.0,-54.0,-9.0,-46464.0,-14.0
1840,-42.0,113.0,37.0,-12.0,-46464.0,0.0
1880,-17.0,-100.0,-57.0,-4.0,-46464.0,-27.0
1920,-35.0,31.0,14.0,-7.0,-46464.0,-13.0
1960,-42.0,21.0,-12.0,-3.0,-46464.0,-11.0
2000,-21.0,-20.0,-29.0,1.0,-46464.0,-19.0
2040,-35.0,14.0,0.0,-4.0,-46464.0,-4.0
2080,-24.0,71.0,14.0,-1.0,-46464.0,-8.0
2120,-6.0,-82.0,-33.0,-2.0,-46464.0,-4.0
2160,-37.0,122.0,51.0,-7.0,-46464.0,7.0
2200,4.0,-47.0,-19.0,-4.0,-46464.0,-2.0
2240,-9.0,10.0,14.0,-13.0,-46464.0,21.0
2280,-9.0,63.0,32.0,-14.0,-46464.0,17.0
2320,12.0,-72.0,-18.0,-13.0,-46464.0,9.0
2360,-10.0,35.0,36.0,-19.0,-46464.0,27.0
2400,0.0,29.0,2.0,-14.0,-46464.0,12.0
2440,16.0,-106.0,-25.0,-11.0,-46464.0,14.0
2480,-13.0,105.0,56.0,-13.0,-46464.0,26.0
2520,12.0,-109.0,-49.0,-5.0,-46464.0,-5.0
2560,-11.0,18.0,25.0,-11.0,-46464.0,17.0
2600,-21.0,14.0,-3.0,-5.0,-46464.0,0.0
2640,8.0,-61.0,-20.0,1.0,-46464.0,-9.0
2680,-15.0,22.0,6.0,-1.0,-46464.0,6.0
2720,3.0,19.0,-1.0,4.0,-46464.0,-17.0
2760,6.0,-66.0,-29.0,3.0,-46464.0,-9.0
2800,-18.0,100.0,38.0,0.0,-46464.0,4.0
2840,20.0,-40.0,-52.0,4.0,-46464.0,-11.0
2880,13.0,1.0,11.0,-8.0,-46464.0,13.0
