Time,Ch1_X,Ch1_Y,Ch1_Z,Ch2_X,Ch2_Y,Ch2_Z
0,7.0,-64.0,-14.0,-5.0,9.0,-5.0
40,-27.0,88.0,32.0,-8.0,-6.0,4.0
80,4.0,-39.0,-71.0,-1.0,-11.0,-22.0
120,-16.0,-18.0,-31.0,-4.0,-6.0,-14.0
160,-30.0,68.0,11.0,-1.0,-11.0,-27.0
200,5.0,-116.0,-47.0,6.0,0.0,-31.0
240,-16.0,110.0,-17.0,5.0,-4.0,-15.0
280,26.0,-40.0,-70.0,14.0,-11.0,-34.0
320,27.0,-22.0,-8.0,15.0,-12.0,-15.0
360,4.0,83.0,12.0,18.0,-24.0,-14.0
400,31.0,-39.0,-55.0,25.0,-18.0,-23.0
440,21.0,12.0,9.0,20.0,-1.0,-12.0
480,18.0,72.0,22.0,20.0,2.0,-17.0
520,39.0,-98.0,-24.0,14.0,5.0,-7.0
560,-1.0,138.0,45.0,6.0,-10.0,3.0
600,33.0,-77.0,-22.0,5.0,-21.0,-7.0
640,22.0,7.0,37.0,2.0,-17.0,7.0
680,-6.0,55.0,7.0,1.0,-16.0,13.0
720,28.0,-29.0,-24.0,3.0,-3.0,6.0
760,16.0,3.0,26.0,-2.0,-6.0,28.0
800,11.0,54.0,16.0,-3.0,-18.0,21.0
840,25.0,-94.0,-35.0,-2.0,-18.0,2.0
880,-10.0,96.0,30.0,-2.0,-24.0,28.0
920,29.0,-64.0,-26.0,10.0,-22.0,4.0
960,17.0,-21.0,19.0,6.0,-12.0,16.0
1000,7.0,86.0,27.0,10.0,-16.0,8.0
1040,34.0,-77.0,-60.0,24.0,-9.0,7.0
1080,17.0,68.0,38.0,25.0,-10.0,22.0
1120,10.0,5.0,-2.0,26.0,-17.0,14.0
1160,31.0,-26.0,-11.0,23.0,-14.0,16.0
1200,-1.0,67.0,13.0,22.0,-20.0,25.0
1240,35.0,5.0,-25.0,25.0,-15.0,5.0
1280,20.0,-48.0,-27.0,16.0,-5.0,17.0
1320,3.0,140.0,19.0,9.0,-14.0,15.0
