Time,Ch1_X,Ch1_Y,Ch1_Z,Ch2_X,Ch2_Y,Ch2_Z
0,38.0,20.0,-20.0,13.0,-46464.0,-28.0
40,57.0,-50.0,-38.0,7.0,-46464.0,-27.0
80,65.0,49.0,49.0,2.0,-46464.0,-16.0
120,104.0,-22.0,-10.0,0.0,-46464.0,-25.0
160,99.0,-62.0,-27.0,-4.0,-46464.0,-6.0
200,49.0,40.0,37.0,1.0,-46464.0,-34.0
240,58.0,-69.0,-11.0,-2.0,-46464.0,-20.0
280,31.0,2.0,-7.0,-8.0,-46464.0,-14.0
320,51.0,41.0,3.0,0.0,-46464.0,-17.0
360,86.0,-137.0,-41.0,9.0,-46464.0,-16.0
400,51.0,78.0,61.0,6.0,-46464.0,-19.0
440,65.0,-82.0,-16.0,2.0,-46464.0,-44.0
480,41.0,-23.0,-5.0,-7.0,-46464.0,-12.0
520,49.0,53.0,35.0,-4.0,-46464.0,-19.0
560,98.0,-74.0,-40.0,-5.0,-46464.0,-17.0
600,84.0,5.0,10.0,-9.0,-46464.0,-18.0
640,82.0,49.0,-3.0,-6.0,-46464.0,-25.0
680,109.0,-121.0,-38.0,-1.0,-46464.0,-13.0
720,78.0,100.0,44.0,-6.0,-46464.0,1.0
760,122.0,-87.0,-29.0,-17.0,-46464.0,-3.0
800,121.0,14.0,9.0,-11.0,-46464.0,-11.0
840,122.0,62.0,6.0,11.0,-46464.0,-3.0
880,151.0,-29.0,-51.0,7.0,-46464.0,1.0
920,139.0,5.0,6.0,1.0,-46464.0,2.0
960,155.0,76.0,26.0,20.0,-46464.0,-38.0
1000,179.0,-104.0,-42.0,20.0,-46464.0,1.0
1040,132.0,142.0,3.0,7.0,-46464.0,27.0
1080,169.0,-70.0,-74.0,-8.0,-46464.0,14.0
1120,164.0,38.0,18.0,-8.0,-46464.0,18.0
1160,163.0,32.0,-14.0,-3.0,-46464.0,21.0
1200,176.0,-23.0,-79.0,-6.0,-46464.0,-8.0
1240,147.0,27.0,-26.0,1.0,-46464.0,12.0
1280,169.0,69.0,9.0,1.0,-46464.0,8.0
1320,191.0,-82.0,-82.0,-3.0,-46464.0,24.0
1360,165.0,100.0,-2.0,-1.0,-46464.0,34.0
1400,185.0,-54.0,-55.0,8.0,-46464.0,13.0
1440,152.0,-7.0,-1.0,12.0,-46464.0,45.0
1480,142.0,70.0,2.0,14.0,-46464.0,31.0
1520,188.0,-90.0,-56.0,17.0,-46464.0,1.0
1560,180.0,29.0,9.0,16.0,-46464.0,32.0
1600,189.0,-22.0,-26.0,9.0,-46464.0,-16.0
1640,173.0,-98.0,-78.0,9.0,-46464.0,8.0
1680,131.0,73.0,-22.0,8.0,-46464.0,-4.0
1720,170.0,-100.0,-86.0,4.0,-46464.0,-7.0
1760,153.0,-29.0,-31.0,9.0,-46464.0,39.0
1800,155.0,56.0,-44.0,12.0,-46464.0,-39.0
1840,170.0,-96.0,-110.0,20.0,-46464.0,26.0
1880,137.0,89.0,-8.0,45.0,-46464.0,-49.0
1920,142.0,-49.0,-93.0,30.0,-46464.0,14.0
1960,159.0,11.0,-60.0,11.0,-46464.0,23.0
2000,135.0,73.0,-61.0,25.0,-46464.0,-17.0
2040,170.0,-4.0,-68.0,28.0,-46464.0,-7.0
2080,135.0,-11.0,-55.0,20.0,-46464.0,3.0
2120,124.0,114.0,-33.0,1.0,-46464.0,12.0
2160,144.0,-78.0,-81.0,2.0,-46464.0,-16.0
2200,109.0,121.0,13.0,-2.0,-46464.0,-4.0
2240,131.0,-49.0,-72.0,0.0,-46464.0,-35.0
2280,116.0,8.0,-36.0,-3.0,-46464.0,10.0
2320,94.0,39.0,-9.0,-2.0,-46464.0,12.0
2360,112.0,-28.0,-32.0,2.0,-46464.0,13.0
2400,82.0,-12.0,-28.0,-2.0,-46464.0,-3.0
2440,61.0,84.0,2.0,-1.0,-46464.0,4.0
2480,73.0,-97.0,-35.0,8.0,-46464.0,7.0
2520,33.0,79.0,34.0,7.0,-46464.0,37.0
2560,60.0,-58.0,-13.0,10.0,-46464.0,-12.0
2600,38.0,-7.0,10.0,-4.0,-46464.0,46.0
2640,18.0,57.0,48.0,-1.0,-46464.0,8.0
2680,20.0,-23.0,-26.0,4.0,-46464.0,31.0
2720,-6.0,10.0,37.0,5.0,-46464.0,10.0
2760,-20.0,89.0,50.0,-4.0,-46464.0,21.0
2800,12.0,-72.0,-8.0,-10.0,-46464.0,45.0
2840,-28.0,100.0,78.0,-17.0,-46464.0,56.0
2880,-7.0,-3.0,17.0,-20.0,-46464.0,29.0
2920,-24.0,6.0,37.0,-18.0,-46464.0,45.0
2960,-37.0,119.0,75.0,0.0,-46464.0,36.0
3000,-13.0,-43.0,-5.0,7.0,-46464.0,35.0
3040,-41.0,70.0,81.0,6.0,-46464.0,35.0
3080,-45.0,56.0,52.0,7.0,-46464.0,32.0
3120,-30.0,-30.0,-5.0,0.0,-46464.0,37.0
3160,-50.0,95.0,87.0,-3.0,-46464.0,45.0
3200,-37.0,-7.0,13.0,6.0,-46464.0,9.0
3240,-39.0,23.0,42.0,9.0,-46464.0,38.0
3280,-60.0,112.0,34.0,13.0,-46464.0,20.0
3320,-27.0,-47.0,-14.0,12.0,-46464.0,35.0
3360,-52.0,63.0,71.0,13.0,-46464.0,26.0
3400,-55.0,50.0,13.0,14.0,-46464.0,25.0
3440,-41.0,-52.0,-9.0,11.0,-46464.0,11.0
3480,-74.0,137.0,66.0,21.0,-46464.0,-4.0
3520,-33.0,-52.0,-21.0,28.0,-46464.0,-4.0
3560,-41.0,42.0,46.0,37.0,-46464.0,7.0
3600,-49.0,46.0,20.0,43.0,-46464.0,-18.0
3640,-33.0,-56.0,-3.0,30.0,-46464.0,7.0
3680,-59.0,59.0,43.0,21.0,-46464.0,15.0
3720,-43.0,-12.0,-13.0,27.0,-46464.0,23.0
3760,-27.0,-17.0,0.0,32.0,-46464.0,15.0
3800,-44.0,53.0,45.0,43.0,-46464.0,10.0
3840,-28.0,-35.0,-7.0,45.0,-46464.0,13.0
3880,-38.0,-6.0,12.0,41.0,-46464.0,22.0
3920,-34.0,53.0,35.0,45.0,-46464.0,9.0
3960,0.0,-59.0,-32.0,41.0,-46464.0,2.0
4000,-10.0,58.0,26.0,34.0,-46464.0,20.0
4040,1.0,-2.0,-12.0,31.0,-46464.0,-9.0
4080,10.0,-21.0,-17.0,23.0,-46464.0,-6.0
4120,-13.0,64.0,39.0,33.0,-46464.0,-11.0
4160,10.0,-14.0,-17.0,38.0,-46464.0,-7.0
4200,8.0,12.0,8.0,28.0,-46464.0,21.0
4240,0.0,102.0,30.0,30.0,-46464.0,2.0
4280,12.0,-56.0,-41.0,30.0,-46464.0,11.0
4320,-14.0,110.0,46.0,28.0,-46464.0,36.0
4360,-7.0,8.0,-15.0,31.0,-46464.0,10.0
4400,-3.0,5.0,12.0,26.0,-46464.0,34.0
4440,-32.0,113.0,56.0,29.0,-46464.0,18.0
4480,-7.0,-21.0,-32.0,20.0,-46464.0,29.0
4520,-35.0,42.0,22.0,7.0,-46464.0,39.0
4560,-53.0,67.0,43.0,6.0,-46464.0,26.0
4600,-54.0,-59.0,-19.0,5.0,-46464.0,33.0
4640,-80.0,166.0,80.0,-1.0,-46464.0,38.0
4680,-35.0,-38.0,45.0,0.0,-46464.0,23.0
4720,-29.0,7.0,52.0,3.0,-46464.0,47.0
4760,-132.0,-52.0,-36.0,9.0,-46464.0,10.0
4800,-39.0,155.0,201.0,-2.0,-46464.0,38.0
4840,-62.0,-50.0,-135.0,0.0,-46464.0,53.0
4880,-29.0,85.0,116.0,0.0,-46464.0,-19.0
4920,-89.0,-88.0,39.0,11.0,-46464.0,-4.0
4960,-95.0,23.0,26.0,18.0,-46464.0,8.0
5000,-98.0,58.0,15.0,14.0,-46464.0,18.0
5040,-57.0,22.0,48.0,-21.0,-46464.0,3.0
5080,-29.0,-2.0,67.0,-22.0,-46464.0,32.0
5120,-51.0,25.0,-49.0,-5.0,-46464.0,34.0
5160,-96.0,-111.0,0.0,4.0,-46464.0,-42.0
5200,-123.0,224.0,166.0,-11.0,-46464.0,59.0
5240,-66.0,-220.0,-186.0,0.0,-46464.0,0.0
5280,-90.0,169.0,136.0,-10.0,-46464.0,17.0
5320,-42.0,-129.0,-1.0,0.0,-46464.0,-19.0
5360,-69.0,2.0,8.0,4.0,-46464.0,-14.0
5400,-118.0,88.0,49.0,6.0,-46464.0,-12.0
5440,-95.0,-101.0,-66.0,-1.0,-46464.0,-50.0
5480,-90.0,-12.0,40.0,-2.0,-46464.0,-8.0
5520,-72.0,74.0,-17.0,13.0,-46464.0,-29.0
5560,-33.0,-156.0,-36.0,-3.0,-46464.0,-17.0
5600,-80.0,182.0,56.0,-8.0,-46464.0,-19.0
5640,-41.0,-157.0,-53.0,6.0,-46464.0,-88.0
5680,-62.0,39.0,27.0,4.0,-46464.0,14.0
5720,-63.0,-17.0,9.0,3.0,-46464.0,-22.0
5760,-28.0,20.0,-10.0,-5.0,-46464.0,-25.0
5800,-25.0,-52.0,-26.0,-7.0,-46464.0,7.0
5840,-32.0,64.0,5.0,7.0,-46464.0,-26.0
5880,-19.0,-155.0,-5.0,10.0,-46464.0,-54.0
5920,-40.0,109.0,76.0,13.0,-46464.0,5.0
5960,16.0,-134.0,-53.0,10.0,-46464.0,-50.0
6000,-5.0,50.0,41.0,-4.0,-46464.0,-18.0
6040,-11.0,-33.0,12.0,-8.0,-46464.0,-33.0
6080,9.0,-86.0,-17.0,3.0,-46464.0,26.0
6120,-19.0,-21.0,12.0,-4.0,-46464.0,-25.0
6160,-4.0,-8.0,15.0,-1.0,-46464.0,-34.0
6200,-15.0,-51.0,-34.0,13.0,-46464.0,-16.0
6240,-15.0,48.0,49.0,18.0,-46464.0,-17.0
6280,23.0,-30.0,5.0,11.0,-46464.0,-9.0
6320,15.0,-38.0,-12.0,-2.0,-46464.0,4.0
6360,-12.0,106.0,41.0,0.0,-46464.0,-37.0
6400,13.0,-101.0,-19.0,8.0,-46464.0,10.0
6440,-8.0,53.0,39.0,1.0,-46464.0,18.0
6480,15.0,15.0,-10.0,2.0,-46464.0,-37.0
6520,11.0,-58.0,-10.0,-7.0,-46464.0,-5.0
6560,-20.0,75.0,37.0,5.0,-46464.0,8.0
6600,0.0,-62.0,-32.0,11.0,-46464.0,-17.0
6640,-5.0,-21.0,26.0,-2.0,-46464.0,16.0
6680,-6.0,59.0,26.0,-1.0,-46464.0,19.0
6720,20.0,-79.0,-54.0,4.0,-46464.0,35.0
6760,-11.0,59.0,38.0,8.0,-46464.0,-1.0
6800,-5.0,-41.0,-25.0,18.0,-46464.0,4.0
6840,-3.0,-19.0,-17.0,22.0,-46464.0,-14.0
6880,-22.0,47.0,2.0,12.0,-46464.0,22.0
6920,17.0,-38.0,-8.0,-2.0,-46464.0,18.0
6960,-6.0,7.0,-10.0,-9.0,-46464.0,5.0
7000,-4.0,44.0,8.0,11.0,-46464.0,-12.0
7040,7.0,-55.0,-30.0,24.0,-46464.0,34.0
7080,-27.0,62.0,17.0,11.0,-46464.0,-6.0
7120,-9.0,17.0,-18.0,0.0,-46464.0,9.0
7160,-1.0,-48.0,-27.0,-5.0,-46464.0,19.0
7200,-20.0,63.0,6.0,7.0,-46464.0,-7.0
7240,-4.0,-10.0,-41.0,14.0,-46464.0,-12.0
7280,-21.0,-24.0,-4.0,15.0,-46464.0,19.0
7320,-37.0,86.0,14.0,7.0,-46464.0,-14.0
7360,-13.0,-99.0,-67.0,-11.0,-46464.0,1.0
7400,-31.0,77.0,39.0,-14.0,-46464.0,11.0
7440,-11.0,-23.0,-40.0,-12.0,-46464.0,5.0
7480,-14.0,-53.0,-35.0,-20.0,-46464.0,6.0
7520,-42.0,73.0,21.0,-12.0,-46464.0,0.0
7560,-20.0,-100.0,-53.0,-5.0,-46464.0,-14.0
7600,-45.0,75.0,28.0,-12.0,-46464.0,-2.0
7640,-40.0,18.0,-11.0,-3.0,-46464.0,-3.0
7680,-16.0,-33.0,-20.0,3.0,-46464.0,-2.0
7720,-37.0,68.0,35.0,0.0,-46464.0,8.0
7760,-17.0,-17.0,-17.0,11.0,-46464.0,-51.0
7800,-32.0,11.0,-8.0,16.0,-46464.0,18.0
7840,-53.0,51.0,8.0,11.0,-46464.0,-25.0
7880,-25.0,-50.0,-56.0,-41.0,-46464.0,9.0
7920,-48.0,40.0,12.0,-27.0,-46464.0,4.0
7960,-45.0,42.0,14.0,19.0,-46464.0,47.0
8000,-26.0,-70.0,-30.0,-24.0,-46464.0,47.0
8040,-60.0,51.0,13.0,-40.0,-46464.0,-46.0
8080,-42.0,-2.0,11.0,-8.0,-46464.0,-38.0
8120,-40.0,-31.0,-3.0,-4.0,-46464.0,26.0
8160,-44.0,57.0,-6.0,5.0,-46464.0,28.0
8200,-35.0,-100.0,-35.0,0.0,-46464.0,2.0
8240,-56.0,74.0,55.0,-11.0,-46464.0,2.0
8280,-47.0,-27.0,-43.0,-9.0,-46464.0,40.0
8320,-28.0,-22.0,-12.0,8.0,-46464.0,16.0
8360,-41.0,7.0,43.0,25.0,-46464.0,-8.0
8400,-19.0,77.0,-16.0,9.0,-46464.0,27.0
8440,-20.0,-82.0,-85.0,-2.0,-46464.0,-1.0
8480,-44.0,143.0,52.0,14.0,-46464.0,5.0
8520,3.0,-125.0,-70.0,22.0,-46464.0,-21.0
8560,-14.0,126.0,2.0,13.0,-46464.0,27.0
8600,-11.0,-42.0,-83.0,19.0,-46464.0,15.0
8640,-10.0,18.0,-21.0,-7.0,-46464.0,22.0
8680,-1.0,49.0,-8.0,-15.0,-46464.0,-2.0
8720,17.0,-50.0,-77.0,-2.0,-46464.0,40.0
8760,15.0,26.0,-34.0,2.0,-46464.0,23.0
8800,9.0,50.0,-29.0,-4.0,-46464.0,4.0
